ar;kod;namn;kommunvalkrets_kod;kommunvalkrets;lokal;adress1;adress2;adress3;postort;tillganglighet;status;x_rt90;y_rt90;latitud;longitud;koord_kalla;valdag;dag;oppetpass;aktiv_rd;aktiv_rf;aktiv_kf;aktiv_eu;valdag_eu;kommun_klar;lokal_klar;valnamnd;hemsida;telnr;kalla_fil
2010;14800641;Örgryte, Västra Kallebäck;148002;Göteborg, Öster;Kallebäcks Träffpunkt;Samlingssal;Omvägen 13;;;;E;6401990;1273623;57.685691;12.008956;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800642;Örgryte, Östra Kallebäck;148002;Göteborg, Öster;Kallebäcks äldreboende;Entréplanet;Smörkärnegatan 3 A;;;;E;6401277;1273895;57.679440;12.014174;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800651;Örgryte, Södra Skår;148002;Göteborg, Öster;Skårsskolan;Matsalen;Snöskategatan 1;;;;E;6402420;1273558;57.689511;12.007465;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800652;Örgryte, Jakobsdal;148002;Göteborg, Öster;Örgryte församlingshem;Stora salen;Herrgårdsgatan 2;;;;E;6403834;1273435;57.702117;12.004078;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800653;Örgryte, Norra Skår;148002;Göteborg, Öster;Skårsskolan;Matsalen;Snöskategatan 1;;;;E;6402420;1273558;57.689511;12.007465;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800661;Örgryte, Örgryte;148002;Göteborg, Öster;Örgryte församlingshem;Musiksalen;Herrgårdsgatan 2;;;;E;6403834;1273435;57.702117;12.004078;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800662;Örgryte, Bö;148002;Göteborg, Öster;Örgryte församlingshem;Lilla salen;Herrgårdsgatan 2;;;;E;6403834;1273435;57.702117;12.004078;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800671;Örgryte, Torp;148002;Göteborg, Öster;Kärralundsskolan;Matsalen;Birkagatan 61;;;;E;6403929;1274548;57.703527;12.022616;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800681;Örgryte, Överås;148003;Göteborg, Centrum;Nya Lundenskolan;Aulan;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800682;Örgryte, Gamla Lunden;148003;Göteborg, Centrum;Nya Lundenskolan;Aulan;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800683;Örgryte, Nobelplatsen;148003;Göteborg, Centrum;Nya Lundenskolan;Matsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800684;Örgryte, Sankt Pauli;148003;Göteborg, Centrum;Nya Lundenskolan;Personalmatsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800685;Örgryte, Nya Lunden-Prästgårdsängen;148003;Göteborg, Centrum;Nya Lundenskolan;Matsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800686;Örgryte, Kärralund;148003;Göteborg, Centrum;Nya Lundenskolan;Matsalen;Kärralundsgatan 3;;;;E;6404470;1273839;57.708018;12.010242;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800711;Centrum, Burås;148003;Göteborg, Centrum;Buråsskolan;Fritidslokalen;Framnäsgatan 25;;;;E;6401859;1272684;57.684045;11.993372;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800712;Centrum, Mossen;148003;Göteborg, Centrum;Buråsskolan;Sal 11;Framnäsgatan 25;;;;E;6401859;1272684;57.684045;11.993372;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800713;Centrum, Framnäs;148003;Göteborg, Centrum;Buråsskolan;Fritidslokalen;Framnäsgatan 25;;;;E;6401821;1272676;57.683700;11.993274;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800714;Centrum, Olofshöjd;148003;Göteborg, Centrum;Buråsskolan;Matsalen;Framnäsgatan 25;;;;E;6401821;1272676;57.683700;11.993274;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800715;Centrum, Krokslätt;148003;Göteborg, Centrum;Buråsskolan;Matsalen;Framnäsgatan 25;;;;E;6401821;1272676;57.683700;11.993274;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800716;Centrum, Kristinehöjd;148003;Göteborg, Centrum;Burgårdens gymnasium;Sal 07;Skånegatan/Valhallagatan;;;;E;6403680;1272369;57.700200;11.986384;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800717;Centrum, Getebergsäng;148003;Göteborg, Centrum;Burgårdens gymnasium;Sal 03;Skånegatan/Valhallagatan;;;;E;6403680;1272369;57.700200;11.986384;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800721;Centrum, Nedre Johanneberg;148003;Göteborg, Centrum;Hvitfeldtska gymnasiet;Huvudentrén sal 04;Röhssgatan;;;;E;6403296;1271631;57.696386;11.974399;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800722;Centrum, Övre Johanneberg;148003;Göteborg, Centrum;Johannebergsskolan;Matsalen;Olof Rudbecksgatan 4;;;;E;6402614;1272198;57.690563;11.984530;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800723;Centrum, Eklanda;148003;Göteborg, Centrum;Johannebergsskolan;Gymnastiksalen;Olof Rudbecksgatan 4;;;;E;6402614;1272196;57.690562;11.984497;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800724;Centrum, Södra Johanneberg;148003;Göteborg, Centrum;Johannebergsskolan;Matsalen;Olof Rudbecksgatan 4;;;;E;6402623;1272193;57.690641;11.984438;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800731;Centrum, Landalabergen m fl;148003;Göteborg, Centrum;Landalaskolan;Klassrum 6;Södra Viktoriagatan 48-52;;;;E;6403008;1271182;57.693578;11.967160;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800732;Centrum, Landala;148003;Göteborg, Centrum;Hvitfeldtska gymnasiet;Huvudentrén sal 05;Röhssgatan;;;;E;6403296;1271631;57.696386;11.974399;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800733;Centrum, Landalagången m fl;148003;Göteborg, Centrum;Landalahus, dagcentralen;Kajutan;Aschebergsgatan 49;;;;E;6402895;1271526;57.692740;11.973022;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800741;Centrum, Guldheden vattentornet;148003;Göteborg, Centrum;Mossebergsskolan;Skyltning visar;Doktor Håléns gata 9;;;;E;6401686;1271442;57.681866;11.972762;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800742;Centrum, Centrala Guldheden;148003;Göteborg, Centrum;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;6402252;1271310;57.686870;11.970018;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800743;Centrum, Norra Guldheden;148003;Göteborg, Centrum;Guldhedsskolan;Matsalen;Doktor Heymans gata 1;;;;E;6402251;1271289;57.686851;11.969668;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800744;Centrum, Landala Egnahem;148003;Göteborg, Centrum;Mossebergsskolan;Skyltning visar;Doktor Håléns gata 9;;;;E;6401686;1271442;57.681866;11.972762;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800745;Centrum, Södra Guldheden;148003;Göteborg, Centrum;Mossebergsskolan;Skyltning visar;Doktor Håléns gata 9;;;;E;6401686;1271442;57.681866;11.972762;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800746;Centrum, Doktor Forselius gata m fl;148003;Göteborg, Centrum;Dagcentralen Gullvivan;Samlingssal;Doktor Liborius gata 24;;;;E;6401669;1271750;57.681870;11.977930;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800751;Centrum, Lorensberg;148003;Göteborg, Centrum;Hvitfeldtska gymnasiet;Huvudentrén sal 06;Röhssgatan;;;;E;6403296;1271631;57.696386;11.974399;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800761;Centrum, Södra Vasastaden;148003;Göteborg, Centrum;Schillerska gymnasiet;Entréhallen;Vasagatan 19;;;;E;6403456;1271281;57.697642;11.968391;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800762;Centrum, Norra Vasastaden;148003;Göteborg, Centrum;Schillerska gymnasiet;Entréhallen;Vasagatan 19;;;;E;6403456;1271281;57.697642;11.968391;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800763;Centrum, Valand;148003;Göteborg, Centrum;Vasa församlingshem;Samlingssalen;Vasa kyrkoplan;;;;E;6403423;1271609;57.697513;11.973911;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800764;Centrum, Östra Vasastaden;148003;Göteborg, Centrum;Vasa församlingshem;Samlingssalen;Vasa kyrkoplan;;;;E;6403423;1271609;57.697513;11.973911;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800771;Centrum, Inom Vallgraven;148003;Göteborg, Centrum;Traktören;Entréhallen;Köpmansgatan 20;;;;E;6404552;1271135;57.707386;11.964907;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800772;Centrum, Nordstan-Otterhällan;148003;Göteborg, Centrum;Traktören;Entréhallen;Köpmansgatan 20;;;;E;6404525;1271128;57.707141;11.964816;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800781;Centrum, Odinsgatan-Stampen;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 210;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800782;Centrum, Gullbergsvass-Svingeln;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 207;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800783;Centrum, Friggagatan-Stampen;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Sal 208;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800791;Centrum, Hedås-Gårda;148003;Göteborg, Centrum;Burgårdens gymnasium;Sal 06;Skånegatan/Valhallagatan;;;;E;6403679;1272365;57.700189;11.986319;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800792;Centrum, Södra Heden;148003;Göteborg, Centrum;Burgårdens gymnasium;Sal 05;Skånegatan/Valhallagatan;;;;E;6403679;1272365;57.700189;11.986319;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800793;Centrum, Norra Heden-Gårda;148003;Göteborg, Centrum;Katrinelundsgymnasiet;Matsal;Skåneg 14, entré vid Ullevi;;;;E;6404015;1272344;57.703188;11.985650;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800811;Linnéstaden, Övre Masthugget;148003;Göteborg, Centrum;Fjällskolan;Matsal;Fjällgatan 40;;;;E;6403265;1269522;57.695034;11.939143;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800812;Linnéstaden, Stigberget;148003;Göteborg, Centrum;Repslagaregården;Samlingssalen;Repslagaregatan 5;;;;E;6403346;1269477;57.695736;11.938312;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800813;Linnéstaden, Masthuggstorget;148003;Göteborg, Centrum;Hagaskolan;Lancestersalen, matsal;Skolgatan 22;;;;E;6403470;1270679;57.697461;11.958305;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800814;Linnéstaden, Nedre Masthugget;148003;Göteborg, Centrum;Fjällskolan;Matsal;Fjällgatan 40;;;;E;6403265;1269522;57.695034;11.939143;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800815;Linnéstaden, Oscar Fredrik;148003;Göteborg, Centrum;Oscar Fredriks församlinghe;Samlingssalen;Oscar Fredriks Kyrkogata 1;;;;E;6403472;1270022;57.697144;11.947310;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800816;Linnéstaden, Vegastaden;148003;Göteborg, Centrum;Oscar Fredriks församlingsh;Samlingssal;Oscar Fredriks Kyrkogata 1;;;;E;6403472;1270022;57.697144;11.947310;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800817;Linnéstaden, Slottsskogen;148003;Göteborg, Centrum;Vegahusen;Vegasalen;Vegagatan 55;;;;E;6402703;1269987;57.690237;11.947458;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800821;Linnéstaden, Änggården;148003;Göteborg, Centrum;Botanhuset;C-husets entré;Carl Skottbergsgatan 22 B;;;;E;6401783;1270108;57.682057;11.950359;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800831;Linnéstaden, Skansberget;148003;Göteborg, Centrum;Handelshögskolan;D 34;Vasagatan 1;;;;E;6403447;1270866;57.697350;11.961456;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800832;Linnéstaden, Haga;148003;Göteborg, Centrum;Handelshögskolan;C 32;Vasagatan 1;;;;E;6403447;1270866;57.697350;11.961456;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800841;Linnéstaden, Annedal;148003;Göteborg, Centrum;Vegahusen;Vegasalen;Vegagatan 55;;;;E;6402703;1269987;57.690237;11.947458;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800842;Linnéstaden, Nilssonsberg;148003;Göteborg, Centrum;Handelshögskolan;D 31;Vasagatan 1;;;;E;6403447;1270866;57.697350;11.961456;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800851;Linnéstaden, Linnéplatsen;148003;Göteborg, Centrum;Vegahusen;Vegasalen;Vegagatan 55;;;;E;6402703;1269987;57.690237;11.947458;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800852;Linnéstaden, Olivedal;148003;Göteborg, Centrum;Oscar Fredriks församl.hem;Stora salen;Oscar Fredriks Kyrkogata 1;;;;E;6403444;1270016;57.696890;11.947237;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800853;Linnéstaden, Långgatorna;148003;Göteborg, Centrum;Hagaskolan;Sal 117;Skolgatan 22;;;;E;6403470;1270679;57.697461;11.958305;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800854;Linnéstaden, Linné;148003;Göteborg, Centrum;Oscar Fredriks församl.hem;Samlingssal;Oscar Fredriks Kyrkogata 1;;;;E;6403444;1270016;57.696890;11.947237;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800855;Linnéstaden, Risåsen;148003;Göteborg, Centrum;Handelshögskolan;B 34;Vasagatan 1;;;;E;6403447;1270866;57.697350;11.961456;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800856;Linnéstaden, Kommendantsängen;148003;Göteborg, Centrum;Handelshögskolan;C 31;Vasagatan 1;;;;E;6403477;1270873;57.697622;11.961544;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
2010;14800857;Linnéstaden, Sveaplan;148003;Göteborg, Centrum;Vegahusen;Vegasalen;Vegagatan 55;;;;E;6402706;1269987;57.690264;11.947455;RT90 2,5 gon V (X, Y i källan), WGS84 omräknad med pyproj EPSG:3021 till 4326;2010-09-19;2010-09-19;08:00-20:00;;;;;;J;J;Valnämnden i Göteborgs kommun;www.goteborg.se;031 368 0000;vallokal (2).xls
