ar;lokalid;lokal;datum;antal
2010;6903;Kaverös Äng;2010-09-13;0
2010;6903;Kaverös Äng;2010-09-14;0
2010;6903;Kaverös Äng;2010-09-15;0
2010;6903;Kaverös Äng;2010-09-16;0
2010;6903;Kaverös Äng;2010-09-17;0
2010;6903;Kaverös Äng;2010-09-18;0
2010;6903;Kaverös Äng;2010-09-19;0
2010;6903;Kaverös Äng;totalt;37
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-01;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-02;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-03;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-04;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-05;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-06;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-07;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-08;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-09;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-10;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-11;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-12;76
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-13;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-14;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-15;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-16;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-17;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-18;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;2010-09-19;0
2010;6904;Krokslätts äldreboende/Örgrytehemmet;totalt;76
2010;6905;Kvibergs äldreboende;2010-09-01;0
2010;6905;Kvibergs äldreboende;2010-09-02;0
2010;6905;Kvibergs äldreboende;2010-09-03;0
2010;6905;Kvibergs äldreboende;2010-09-04;0
2010;6905;Kvibergs äldreboende;2010-09-05;0
2010;6905;Kvibergs äldreboende;2010-09-06;0
2010;6905;Kvibergs äldreboende;2010-09-07;0
2010;6905;Kvibergs äldreboende;2010-09-08;0
2010;6905;Kvibergs äldreboende;2010-09-09;0
2010;6905;Kvibergs äldreboende;2010-09-10;0
2010;6905;Kvibergs äldreboende;2010-09-11;0
2010;6905;Kvibergs äldreboende;2010-09-12;31
2010;6905;Kvibergs äldreboende;2010-09-13;0
2010;6905;Kvibergs äldreboende;2010-09-14;0
2010;6905;Kvibergs äldreboende;2010-09-15;0
2010;6905;Kvibergs äldreboende;2010-09-16;0
2010;6905;Kvibergs äldreboende;2010-09-17;0
2010;6905;Kvibergs äldreboende;2010-09-18;0
2010;6905;Kvibergs äldreboende;2010-09-19;0
2010;6905;Kvibergs äldreboende;totalt;31
2010;6906;Kyrkbyhemmet;2010-09-01;0
2010;6906;Kyrkbyhemmet;2010-09-02;0
2010;6906;Kyrkbyhemmet;2010-09-03;0
2010;6906;Kyrkbyhemmet;2010-09-04;0
2010;6906;Kyrkbyhemmet;2010-09-05;0
2010;6906;Kyrkbyhemmet;2010-09-06;0
2010;6906;Kyrkbyhemmet;2010-09-07;0
2010;6906;Kyrkbyhemmet;2010-09-08;0
2010;6906;Kyrkbyhemmet;2010-09-09;0
2010;6906;Kyrkbyhemmet;2010-09-10;0
2010;6906;Kyrkbyhemmet;2010-09-11;0
2010;6906;Kyrkbyhemmet;2010-09-12;36
2010;6906;Kyrkbyhemmet;2010-09-13;0
2010;6906;Kyrkbyhemmet;2010-09-14;0
2010;6906;Kyrkbyhemmet;2010-09-15;0
2010;6906;Kyrkbyhemmet;2010-09-16;0
2010;6906;Kyrkbyhemmet;2010-09-17;0
2010;6906;Kyrkbyhemmet;2010-09-18;0
2010;6906;Kyrkbyhemmet;2010-09-19;0
2010;6906;Kyrkbyhemmet;totalt;36
2010;6908;Kålltorps äldreboende;2010-09-01;0
2010;6908;Kålltorps äldreboende;2010-09-02;0
2010;6908;Kålltorps äldreboende;2010-09-03;0
2010;6908;Kålltorps äldreboende;2010-09-04;0
2010;6908;Kålltorps äldreboende;2010-09-05;0
2010;6908;Kålltorps äldreboende;2010-09-06;0
2010;6908;Kålltorps äldreboende;2010-09-07;0
2010;6908;Kålltorps äldreboende;2010-09-08;0
2010;6908;Kålltorps äldreboende;2010-09-09;0
2010;6908;Kålltorps äldreboende;2010-09-10;0
2010;6908;Kålltorps äldreboende;2010-09-11;0
2010;6908;Kålltorps äldreboende;2010-09-12;37
2010;6908;Kålltorps äldreboende;2010-09-13;0
2010;6908;Kålltorps äldreboende;2010-09-14;0
2010;6908;Kålltorps äldreboende;2010-09-15;0
2010;6908;Kålltorps äldreboende;2010-09-16;0
2010;6908;Kålltorps äldreboende;2010-09-17;0
2010;6908;Kålltorps äldreboende;2010-09-18;0
2010;6908;Kålltorps äldreboende;2010-09-19;0
2010;6908;Kålltorps äldreboende;totalt;37
2010;6910;Lillekärrs äldreboende;2010-09-01;0
2010;6910;Lillekärrs äldreboende;2010-09-02;0
2010;6910;Lillekärrs äldreboende;2010-09-03;0
2010;6910;Lillekärrs äldreboende;2010-09-04;0
2010;6910;Lillekärrs äldreboende;2010-09-05;0
2010;6910;Lillekärrs äldreboende;2010-09-06;0
2010;6910;Lillekärrs äldreboende;2010-09-07;0
2010;6910;Lillekärrs äldreboende;2010-09-08;0
2010;6910;Lillekärrs äldreboende;2010-09-09;0
2010;6910;Lillekärrs äldreboende;2010-09-10;0
2010;6910;Lillekärrs äldreboende;2010-09-11;0
2010;6910;Lillekärrs äldreboende;2010-09-12;18
2010;6910;Lillekärrs äldreboende;2010-09-13;0
2010;6910;Lillekärrs äldreboende;2010-09-14;0
2010;6910;Lillekärrs äldreboende;2010-09-15;0
2010;6910;Lillekärrs äldreboende;2010-09-16;0
2010;6910;Lillekärrs äldreboende;2010-09-17;0
2010;6910;Lillekärrs äldreboende;2010-09-18;0
2010;6910;Lillekärrs äldreboende;2010-09-19;0
2010;6910;Lillekärrs äldreboende;totalt;18
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-01;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-02;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-03;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-04;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-05;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-06;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-07;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-08;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-09;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-10;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-11;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-12;11
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-13;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-14;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-15;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-16;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-17;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-18;0
2010;6911;Lotsens äldreboende, Attendo Care;2010-09-19;0
2010;6911;Lotsens äldreboende, Attendo Care;totalt;11
2010;6912;Lövgärdets äldreboende;2010-09-01;0
2010;6912;Lövgärdets äldreboende;2010-09-02;0
2010;6912;Lövgärdets äldreboende;2010-09-03;0
2010;6912;Lövgärdets äldreboende;2010-09-04;0
2010;6912;Lövgärdets äldreboende;2010-09-05;0
2010;6912;Lövgärdets äldreboende;2010-09-06;0
2010;6912;Lövgärdets äldreboende;2010-09-07;0
2010;6912;Lövgärdets äldreboende;2010-09-08;0
2010;6912;Lövgärdets äldreboende;2010-09-09;0
2010;6912;Lövgärdets äldreboende;2010-09-10;0
2010;6912;Lövgärdets äldreboende;2010-09-11;0
2010;6912;Lövgärdets äldreboende;2010-09-12;23
2010;6912;Lövgärdets äldreboende;2010-09-13;0
2010;6912;Lövgärdets äldreboende;2010-09-14;0
2010;6912;Lövgärdets äldreboende;2010-09-15;0
2010;6912;Lövgärdets äldreboende;2010-09-16;0
2010;6912;Lövgärdets äldreboende;2010-09-17;0
2010;6912;Lövgärdets äldreboende;2010-09-18;0
2010;6912;Lövgärdets äldreboende;2010-09-19;0
2010;6912;Lövgärdets äldreboende;totalt;23
2010;6913;Majstångshemmet  äldreboende;2010-09-01;0
2010;6913;Majstångshemmet  äldreboende;2010-09-02;0
2010;6913;Majstångshemmet  äldreboende;2010-09-03;0
2010;6913;Majstångshemmet  äldreboende;2010-09-04;0
2010;6913;Majstångshemmet  äldreboende;2010-09-05;0
2010;6913;Majstångshemmet  äldreboende;2010-09-06;0
2010;6913;Majstångshemmet  äldreboende;2010-09-07;0
2010;6913;Majstångshemmet  äldreboende;2010-09-08;0
2010;6913;Majstångshemmet  äldreboende;2010-09-09;0
2010;6913;Majstångshemmet  äldreboende;2010-09-10;0
2010;6913;Majstångshemmet  äldreboende;2010-09-11;0
2010;6913;Majstångshemmet  äldreboende;2010-09-12;9
2010;6913;Majstångshemmet  äldreboende;2010-09-13;0
2010;6913;Majstångshemmet  äldreboende;2010-09-14;0
2010;6913;Majstångshemmet  äldreboende;2010-09-15;0
2010;6913;Majstångshemmet  äldreboende;2010-09-16;0
2010;6913;Majstångshemmet  äldreboende;2010-09-17;0
2010;6913;Majstångshemmet  äldreboende;2010-09-18;0
2010;6913;Majstångshemmet  äldreboende;2010-09-19;0
2010;6913;Majstångshemmet  äldreboende;totalt;9
2010;6915;Nya Varvets äldreboende;2010-09-01;0
2010;6915;Nya Varvets äldreboende;2010-09-02;0
2010;6915;Nya Varvets äldreboende;2010-09-03;0
2010;6915;Nya Varvets äldreboende;2010-09-04;0
2010;6915;Nya Varvets äldreboende;2010-09-05;0
2010;6915;Nya Varvets äldreboende;2010-09-06;0
2010;6915;Nya Varvets äldreboende;2010-09-07;0
2010;6915;Nya Varvets äldreboende;2010-09-08;0
2010;6915;Nya Varvets äldreboende;2010-09-09;0
2010;6915;Nya Varvets äldreboende;2010-09-10;0
2010;6915;Nya Varvets äldreboende;2010-09-11;0
2010;6915;Nya Varvets äldreboende;2010-09-12;17
2010;6915;Nya Varvets äldreboende;2010-09-13;0
2010;6915;Nya Varvets äldreboende;2010-09-14;0
2010;6915;Nya Varvets äldreboende;2010-09-15;0
2010;6915;Nya Varvets äldreboende;2010-09-16;0
2010;6915;Nya Varvets äldreboende;2010-09-17;0
2010;6915;Nya Varvets äldreboende;2010-09-18;0
2010;6915;Nya Varvets äldreboende;2010-09-19;0
2010;6915;Nya Varvets äldreboende;totalt;17
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-01;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-02;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-03;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-04;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-05;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-06;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-07;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-08;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-09;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-10;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-11;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-12;8
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-13;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-14;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-15;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-16;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-17;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-18;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);2010-09-19;0
2010;6916;Rättspsyk. avd  Gbg  (RMV);totalt;8
2010;6918;Rättspsykiatrin avd 921;2010-09-01;0
2010;6918;Rättspsykiatrin avd 921;2010-09-02;0
2010;6918;Rättspsykiatrin avd 921;2010-09-03;0
2010;6918;Rättspsykiatrin avd 921;2010-09-04;0
2010;6918;Rättspsykiatrin avd 921;2010-09-05;0
2010;6918;Rättspsykiatrin avd 921;2010-09-06;0
2010;6918;Rättspsykiatrin avd 921;2010-09-07;0
2010;6918;Rättspsykiatrin avd 921;2010-09-08;0
2010;6918;Rättspsykiatrin avd 921;2010-09-09;0
2010;6918;Rättspsykiatrin avd 921;2010-09-10;0
2010;6918;Rättspsykiatrin avd 921;2010-09-11;0
2010;6918;Rättspsykiatrin avd 921;2010-09-12;17
2010;6918;Rättspsykiatrin avd 921;2010-09-13;0
2010;6918;Rättspsykiatrin avd 921;2010-09-14;0
2010;6918;Rättspsykiatrin avd 921;2010-09-15;0
2010;6918;Rättspsykiatrin avd 921;2010-09-16;0
2010;6918;Rättspsykiatrin avd 921;2010-09-17;0
2010;6918;Rättspsykiatrin avd 921;2010-09-18;0
2010;6918;Rättspsykiatrin avd 921;2010-09-19;0
2010;6918;Rättspsykiatrin avd 921;totalt;17
2010;6922;Sekelbo äldreboende;2010-09-01;0
2010;6922;Sekelbo äldreboende;2010-09-02;0
2010;6922;Sekelbo äldreboende;2010-09-03;0
2010;6922;Sekelbo äldreboende;2010-09-04;0
2010;6922;Sekelbo äldreboende;2010-09-05;0
2010;6922;Sekelbo äldreboende;2010-09-06;0
2010;6922;Sekelbo äldreboende;2010-09-07;0
2010;6922;Sekelbo äldreboende;2010-09-08;0
2010;6922;Sekelbo äldreboende;2010-09-09;0
2010;6922;Sekelbo äldreboende;2010-09-10;0
2010;6922;Sekelbo äldreboende;2010-09-11;0
2010;6922;Sekelbo äldreboende;2010-09-12;15
2010;6922;Sekelbo äldreboende;2010-09-13;0
2010;6922;Sekelbo äldreboende;2010-09-14;0
2010;6922;Sekelbo äldreboende;2010-09-15;0
2010;6922;Sekelbo äldreboende;2010-09-16;0
2010;6922;Sekelbo äldreboende;2010-09-17;0
2010;6922;Sekelbo äldreboende;2010-09-18;0
2010;6922;Sekelbo äldreboende;2010-09-19;0
2010;6922;Sekelbo äldreboende;totalt;15
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-01;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-02;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-03;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-04;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-05;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-06;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-07;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-08;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-09;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-10;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-11;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-12;50
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-13;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-14;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-15;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-16;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-17;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-18;0
2010;6924;Äldreboendet Solängsvägen 55/57;2010-09-19;0
2010;6924;Äldreboendet Solängsvägen 55/57;totalt;50
2010;6925;Solängen;2010-09-01;0
2010;6925;Solängen;2010-09-02;0
2010;6925;Solängen;2010-09-03;0
2010;6925;Solängen;2010-09-04;0
2010;6925;Solängen;2010-09-05;0
2010;6925;Solängen;2010-09-06;0
2010;6925;Solängen;2010-09-07;0
2010;6925;Solängen;2010-09-08;0
2010;6925;Solängen;2010-09-09;0
2010;6925;Solängen;2010-09-10;0
2010;6925;Solängen;2010-09-11;0
2010;6925;Solängen;2010-09-12;14
2010;6925;Solängen;2010-09-13;0
2010;6925;Solängen;2010-09-14;0
2010;6925;Solängen;2010-09-15;0
2010;6925;Solängen;2010-09-16;0
2010;6925;Solängen;2010-09-17;0
2010;6925;Solängen;2010-09-18;0
2010;6925;Solängen;2010-09-19;0
2010;6925;Solängen;totalt;14
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-01;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-02;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-03;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-04;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-05;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-06;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-07;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-08;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-09;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-10;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-11;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-12;19
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-13;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-14;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-15;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-16;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-17;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-18;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;2010-09-19;0
2010;6926;Stiftelsen Neuberghska ålderdomshemm;totalt;19
2010;6927;Otium, stiftelsen;2010-09-01;0
2010;6927;Otium, stiftelsen;2010-09-02;0
2010;6927;Otium, stiftelsen;2010-09-03;0
2010;6927;Otium, stiftelsen;2010-09-04;0
2010;6927;Otium, stiftelsen;2010-09-05;0
2010;6927;Otium, stiftelsen;2010-09-06;0
2010;6927;Otium, stiftelsen;2010-09-07;0
2010;6927;Otium, stiftelsen;2010-09-08;0
2010;6927;Otium, stiftelsen;2010-09-09;0
2010;6927;Otium, stiftelsen;2010-09-10;0
2010;6927;Otium, stiftelsen;2010-09-11;0
2010;6927;Otium, stiftelsen;2010-09-12;24
2010;6927;Otium, stiftelsen;2010-09-13;0
2010;6927;Otium, stiftelsen;2010-09-14;0
2010;6927;Otium, stiftelsen;2010-09-15;0
2010;6927;Otium, stiftelsen;2010-09-16;0
2010;6927;Otium, stiftelsen;2010-09-17;0
2010;6927;Otium, stiftelsen;2010-09-18;0
2010;6927;Otium, stiftelsen;2010-09-19;0
2010;6927;Otium, stiftelsen;totalt;24
2010;6928;Styrsöhemmet;2010-09-01;0
2010;6928;Styrsöhemmet;2010-09-02;0
2010;6928;Styrsöhemmet;2010-09-03;0
2010;6928;Styrsöhemmet;2010-09-04;0
2010;6928;Styrsöhemmet;2010-09-05;0
2010;6928;Styrsöhemmet;2010-09-06;0
2010;6928;Styrsöhemmet;2010-09-07;0
2010;6928;Styrsöhemmet;2010-09-08;0
2010;6928;Styrsöhemmet;2010-09-09;0
2010;6928;Styrsöhemmet;2010-09-10;0
2010;6928;Styrsöhemmet;2010-09-11;0
2010;6928;Styrsöhemmet;2010-09-12;10
2010;6928;Styrsöhemmet;2010-09-13;0
2010;6928;Styrsöhemmet;2010-09-14;0
2010;6928;Styrsöhemmet;2010-09-15;0
2010;6928;Styrsöhemmet;2010-09-16;0
2010;6928;Styrsöhemmet;2010-09-17;0
2010;6928;Styrsöhemmet;2010-09-18;0
2010;6928;Styrsöhemmet;2010-09-19;0
2010;6928;Styrsöhemmet;totalt;10
2010;6929;Svaleboskogens  äldreboende;2010-09-01;0
2010;6929;Svaleboskogens  äldreboende;2010-09-02;0
2010;6929;Svaleboskogens  äldreboende;2010-09-03;0
2010;6929;Svaleboskogens  äldreboende;2010-09-04;0
2010;6929;Svaleboskogens  äldreboende;2010-09-05;0
2010;6929;Svaleboskogens  äldreboende;2010-09-06;0
2010;6929;Svaleboskogens  äldreboende;2010-09-07;0
2010;6929;Svaleboskogens  äldreboende;2010-09-08;0
2010;6929;Svaleboskogens  äldreboende;2010-09-09;0
2010;6929;Svaleboskogens  äldreboende;2010-09-10;0
2010;6929;Svaleboskogens  äldreboende;2010-09-11;0
2010;6929;Svaleboskogens  äldreboende;2010-09-12;51
2010;6929;Svaleboskogens  äldreboende;2010-09-13;0
2010;6929;Svaleboskogens  äldreboende;2010-09-14;0
2010;6929;Svaleboskogens  äldreboende;2010-09-15;0
2010;6929;Svaleboskogens  äldreboende;2010-09-16;0
2010;6929;Svaleboskogens  äldreboende;2010-09-17;0
2010;6929;Svaleboskogens  äldreboende;2010-09-18;0
2010;6929;Svaleboskogens  äldreboende;2010-09-19;0
2010;6929;Svaleboskogens  äldreboende;totalt;51
2010;6932;Uggledals äldreboende;2010-09-01;0
2010;6932;Uggledals äldreboende;2010-09-02;0
2010;6932;Uggledals äldreboende;2010-09-03;0
2010;6932;Uggledals äldreboende;2010-09-04;0
2010;6932;Uggledals äldreboende;2010-09-05;0
2010;6932;Uggledals äldreboende;2010-09-06;0
2010;6932;Uggledals äldreboende;2010-09-07;0
2010;6932;Uggledals äldreboende;2010-09-08;0
2010;6932;Uggledals äldreboende;2010-09-09;0
2010;6932;Uggledals äldreboende;2010-09-10;0
2010;6932;Uggledals äldreboende;2010-09-11;0
2010;6932;Uggledals äldreboende;2010-09-12;28
2010;6932;Uggledals äldreboende;2010-09-13;0
2010;6932;Uggledals äldreboende;2010-09-14;0
2010;6932;Uggledals äldreboende;2010-09-15;0
2010;6932;Uggledals äldreboende;2010-09-16;0
2010;6932;Uggledals äldreboende;2010-09-17;0
2010;6932;Uggledals äldreboende;2010-09-18;0
2010;6932;Uggledals äldreboende;2010-09-19;0
2010;6932;Uggledals äldreboende;totalt;28
2010;6933;Vasahemmet;2010-09-01;0
2010;6933;Vasahemmet;2010-09-02;0
2010;6933;Vasahemmet;2010-09-03;0
2010;6933;Vasahemmet;2010-09-04;0
2010;6933;Vasahemmet;2010-09-05;0
2010;6933;Vasahemmet;2010-09-06;0
2010;6933;Vasahemmet;2010-09-07;0
2010;6933;Vasahemmet;2010-09-08;0
2010;6933;Vasahemmet;2010-09-09;0
2010;6933;Vasahemmet;2010-09-10;0
2010;6933;Vasahemmet;2010-09-11;0
2010;6933;Vasahemmet;2010-09-12;27
2010;6933;Vasahemmet;2010-09-13;0
2010;6933;Vasahemmet;2010-09-14;0
2010;6933;Vasahemmet;2010-09-15;0
2010;6933;Vasahemmet;2010-09-16;0
2010;6933;Vasahemmet;2010-09-17;0
2010;6933;Vasahemmet;2010-09-18;0
2010;6933;Vasahemmet;2010-09-19;0
2010;6933;Vasahemmet;totalt;27
2010;6937;Kostern äldreboende;2010-09-01;0
2010;6937;Kostern äldreboende;2010-09-02;0
2010;6937;Kostern äldreboende;2010-09-03;0
2010;6937;Kostern äldreboende;2010-09-04;0
2010;6937;Kostern äldreboende;2010-09-05;0
2010;6937;Kostern äldreboende;2010-09-06;0
2010;6937;Kostern äldreboende;2010-09-07;0
2010;6937;Kostern äldreboende;2010-09-08;0
2010;6937;Kostern äldreboende;2010-09-09;0
2010;6937;Kostern äldreboende;2010-09-10;0
2010;6937;Kostern äldreboende;2010-09-11;0
2010;6937;Kostern äldreboende;2010-09-12;10
2010;6937;Kostern äldreboende;2010-09-13;0
2010;6937;Kostern äldreboende;2010-09-14;0
2010;6937;Kostern äldreboende;2010-09-15;0
2010;6937;Kostern äldreboende;2010-09-16;0
2010;6937;Kostern äldreboende;2010-09-17;0
2010;6937;Kostern äldreboende;2010-09-18;0
2010;6937;Kostern äldreboende;2010-09-19;0
2010;6937;Kostern äldreboende;totalt;10
2010;6939;Åkerhus äldreboende;2010-09-01;0
2010;6939;Åkerhus äldreboende;2010-09-02;0
2010;6939;Åkerhus äldreboende;2010-09-03;0
2010;6939;Åkerhus äldreboende;2010-09-04;0
2010;6939;Åkerhus äldreboende;2010-09-05;0
2010;6939;Åkerhus äldreboende;2010-09-06;0
2010;6939;Åkerhus äldreboende;2010-09-07;0
2010;6939;Åkerhus äldreboende;2010-09-08;0
2010;6939;Åkerhus äldreboende;2010-09-09;0
2010;6939;Åkerhus äldreboende;2010-09-10;0
2010;6939;Åkerhus äldreboende;2010-09-11;0
2010;6939;Åkerhus äldreboende;2010-09-12;52
2010;6939;Åkerhus äldreboende;2010-09-13;0
2010;6939;Åkerhus äldreboende;2010-09-14;0
2010;6939;Åkerhus äldreboende;2010-09-15;0
2010;6939;Åkerhus äldreboende;2010-09-16;0
2010;6939;Åkerhus äldreboende;2010-09-17;0
2010;6939;Åkerhus äldreboende;2010-09-18;0
2010;6939;Åkerhus äldreboende;2010-09-19;0
2010;6939;Åkerhus äldreboende;totalt;52
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-01;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-02;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-03;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-04;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-05;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-06;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-07;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-08;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-09;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-10;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-11;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-12;66
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-13;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-14;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-15;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-16;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-17;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-18;0
2010;6940;Änggårdsbackens äldreboende tre stif;2010-09-19;0
2010;6940;Änggårdsbackens äldreboende tre stif;totalt;66
2010;8296;Tuve bibliotek;2010-09-01;76
2010;8296;Tuve bibliotek;2010-09-02;106
2010;8296;Tuve bibliotek;2010-09-03;104
2010;8296;Tuve bibliotek;2010-09-04;0
2010;8296;Tuve bibliotek;2010-09-05;0
2010;8296;Tuve bibliotek;2010-09-06;164
2010;8296;Tuve bibliotek;2010-09-07;109
2010;8296;Tuve bibliotek;2010-09-08;78
2010;8296;Tuve bibliotek;2010-09-09;184
2010;8296;Tuve bibliotek;2010-09-10;0
2010;8296;Tuve bibliotek;2010-09-11;0
2010;8296;Tuve bibliotek;2010-09-12;0
2010;8296;Tuve bibliotek;2010-09-13;256
2010;8296;Tuve bibliotek;2010-09-14;246
2010;8296;Tuve bibliotek;2010-09-15;145
2010;8296;Tuve bibliotek;2010-09-16;315
2010;8296;Tuve bibliotek;2010-09-17;165
2010;8296;Tuve bibliotek;2010-09-18;0
2010;8296;Tuve bibliotek;2010-09-19;0
2010;8296;Tuve bibliotek;totalt;1948
2010;8323;Bokbussarna;2010-09-01;0
2010;8323;Bokbussarna;2010-09-02;0
