ar;val;kod;namn;parti_kalla;parti;roster;andel
2006;kf;14800204;Biskopsgården 4;Fi;FI;28;4.32
2006;kf;14800204;Biskopsgården 4;SOC.P;SOC.P;4;0.62
2006;kf;14800205;Biskopsgården 5;M;M;40;4.76
2006;kf;14800205;Biskopsgården 5;C;C;11;1.31
2006;kf;14800205;Biskopsgården 5;FP;L;32;3.80
2006;kf;14800205;Biskopsgården 5;KD;KD;33;3.92
2006;kf;14800205;Biskopsgården 5;S;S;550;65.40
2006;kf;14800205;Biskopsgården 5;V;V;84;9.99
2006;kf;14800205;Biskopsgården 5;MP;MP;33;3.92
2006;kf;14800205;Biskopsgården 5;K;K;29;3.45
2006;kf;14800205;Biskopsgården 5;SD;SD;16;1.90
2006;kf;14800205;Biskopsgården 5;SPI;SPI;0;0.00
2006;kf;14800205;Biskopsgården 5;0450;0450;1;0.12
2006;kf;14800205;Biskopsgården 5;Fi;FI;4;0.48
2006;kf;14800205;Biskopsgården 5;SOC.P;SOC.P;8;0.95
2006;kf;14800206;Biskopsgården 6;M;M;29;4.31
2006;kf;14800206;Biskopsgården 6;C;C;13;1.93
2006;kf;14800206;Biskopsgården 6;FP;L;22;3.27
2006;kf;14800206;Biskopsgården 6;KD;KD;14;2.08
2006;kf;14800206;Biskopsgården 6;S;S;402;59.73
2006;kf;14800206;Biskopsgården 6;V;V;90;13.37
2006;kf;14800206;Biskopsgården 6;MP;MP;43;6.39
2006;kf;14800206;Biskopsgården 6;K;K;19;2.82
2006;kf;14800206;Biskopsgården 6;SD;SD;20;2.97
2006;kf;14800206;Biskopsgården 6;SPI;SPI;1;0.15
2006;kf;14800206;Biskopsgården 6;Fi;FI;12;1.78
2006;kf;14800206;Biskopsgården 6;ND;ND;1;0.15
2006;kf;14800206;Biskopsgården 6;SOC.P;SOC.P;5;0.74
2006;kf;14800206;Biskopsgården 6;ÖVR;ÖVR;2;0.30
2006;kf;14800301;Björlanda 1;M;M;337;30.55
2006;kf;14800301;Björlanda 1;C;C;59;5.35
2006;kf;14800301;Björlanda 1;FP;L;108;9.79
2006;kf;14800301;Björlanda 1;KD;KD;56;5.08
2006;kf;14800301;Björlanda 1;S;S;397;35.99
2006;kf;14800301;Björlanda 1;V;V;41;3.72
2006;kf;14800301;Björlanda 1;MP;MP;38;3.45
2006;kf;14800301;Björlanda 1;K;K;3;0.27
2006;kf;14800301;Björlanda 1;SD;SD;55;4.99
2006;kf;14800301;Björlanda 1;SPI;SPI;0;0.00
2006;kf;14800301;Björlanda 1;Fi;FI;5;0.45
2006;kf;14800301;Björlanda 1;SOC.P;SOC.P;4;0.36
2006;kf;14800302;Björlanda 2;M;M;403;36.01
2006;kf;14800302;Björlanda 2;C;C;77;6.88
2006;kf;14800302;Björlanda 2;FP;L;103;9.20
2006;kf;14800302;Björlanda 2;KD;KD;65;5.81
2006;kf;14800302;Björlanda 2;S;S;347;31.01
2006;kf;14800302;Björlanda 2;V;V;29;2.59
2006;kf;14800302;Björlanda 2;MP;MP;32;2.86
2006;kf;14800302;Björlanda 2;K;K;4;0.36
2006;kf;14800302;Björlanda 2;SD;SD;47;4.20
2006;kf;14800302;Björlanda 2;SPI;SPI;5;0.45
2006;kf;14800302;Björlanda 2;Fi;FI;4;0.36
2006;kf;14800302;Björlanda 2;ND;ND;1;0.09
2006;kf;14800302;Björlanda 2;SOC.P;SOC.P;2;0.18
2006;kf;14800303;Björlanda 3;M;M;348;28.25
2006;kf;14800303;Björlanda 3;C;C;78;6.33
2006;kf;14800303;Björlanda 3;FP;L;97;7.87
2006;kf;14800303;Björlanda 3;KD;KD;90;7.31
2006;kf;14800303;Björlanda 3;S;S;424;34.42
2006;kf;14800303;Björlanda 3;V;V;45;3.65
2006;kf;14800303;Björlanda 3;MP;MP;65;5.28
2006;kf;14800303;Björlanda 3;K;K;8;0.65
2006;kf;14800303;Björlanda 3;SD;SD;56;4.55
2006;kf;14800303;Björlanda 3;SPI;SPI;3;0.24
2006;kf;14800303;Björlanda 3;Fi;FI;8;0.65
2006;kf;14800303;Björlanda 3;RS;RS;1;0.08
2006;kf;14800303;Björlanda 3;SOC.P;SOC.P;8;0.65
2006;kf;14800303;Björlanda 3;ÖVR;ÖVR;1;0.08
2006;kf;14800401;Brämaregården 1;M;M;187;15.62
2006;kf;14800401;Brämaregården 1;C;C;39;3.26
2006;kf;14800401;Brämaregården 1;FP;L;110;9.19
2006;kf;14800401;Brämaregården 1;KD;KD;31;2.59
2006;kf;14800401;Brämaregården 1;S;S;415;34.67
2006;kf;14800401;Brämaregården 1;V;V;122;10.19
2006;kf;14800401;Brämaregården 1;MP;MP;152;12.70
2006;kf;14800401;Brämaregården 1;K;K;33;2.76
2006;kf;14800401;Brämaregården 1;SD;SD;55;4.59
2006;kf;14800401;Brämaregården 1;SPI;SPI;1;0.08
2006;kf;14800401;Brämaregården 1;Fi;FI;30;2.51
2006;kf;14800401;Brämaregården 1;ND;ND;3;0.25
2006;kf;14800401;Brämaregården 1;RS;RS;2;0.17
2006;kf;14800401;Brämaregården 1;SOC.P;SOC.P;9;0.75
2006;kf;14800401;Brämaregården 1;ÖVR;ÖVR;8;0.67
2006;kf;14800402;Brämaregården 2;M;M;335;24.94
2006;kf;14800402;Brämaregården 2;C;C;49;3.65
2006;kf;14800402;Brämaregården 2;FP;L;140;10.42
2006;kf;14800402;Brämaregården 2;KD;KD;58;4.32
2006;kf;14800402;Brämaregården 2;S;S;446;33.21
2006;kf;14800402;Brämaregården 2;V;V;100;7.45
2006;kf;14800402;Brämaregården 2;MP;MP;143;10.65
2006;kf;14800402;Brämaregården 2;K;K;19;1.41
2006;kf;14800402;Brämaregården 2;SD;SD;30;2.23
2006;kf;14800402;Brämaregården 2;SPI;SPI;1;0.07
2006;kf;14800402;Brämaregården 2;Fi;FI;19;1.41
2006;kf;14800402;Brämaregården 2;SOC.P;SOC.P;1;0.07
2006;kf;14800402;Brämaregården 2;ÖVR;ÖVR;2;0.15
2006;kf;14800403;Brämaregården 3;M;M;146;14.22
2006;kf;14800403;Brämaregården 3;C;C;20;1.95
2006;kf;14800403;Brämaregården 3;FP;L;91;8.86
2006;kf;14800403;Brämaregården 3;KD;KD;26;2.53
2006;kf;14800403;Brämaregården 3;S;S;444;43.23
2006;kf;14800403;Brämaregården 3;V;V;100;9.74
2006;kf;14800403;Brämaregården 3;MP;MP;90;8.76
2006;kf;14800403;Brämaregården 3;K;K;28;2.73
2006;kf;14800403;Brämaregården 3;SD;SD;39;3.80
2006;kf;14800403;Brämaregården 3;SPI;SPI;2;0.19
2006;kf;14800403;Brämaregården 3;Fi;FI;22;2.14
2006;kf;14800403;Brämaregården 3;ND;ND;1;0.10
2006;kf;14800403;Brämaregården 3;RS;RS;1;0.10
2006;kf;14800403;Brämaregården 3;SOC.P;SOC.P;13;1.27
2006;kf;14800403;Brämaregården 3;ÖVR;ÖVR;4;0.39
2006;kf;14800404;Brämaregården 4;M;M;155;12.93
2006;kf;14800404;Brämaregården 4;C;C;29;2.42
2006;kf;14800404;Brämaregården 4;FP;L;88;7.34
2006;kf;14800404;Brämaregården 4;KD;KD;65;5.42
2006;kf;14800404;Brämaregården 4;S;S;556;46.37
2006;kf;14800404;Brämaregården 4;V;V;111;9.26
2006;kf;14800404;Brämaregården 4;MP;MP;86;7.17
2006;kf;14800404;Brämaregården 4;K;K;23;1.92
2006;kf;14800404;Brämaregården 4;SD;SD;59;4.92
2006;kf;14800404;Brämaregården 4;SPI;SPI;2;0.17
2006;kf;14800404;Brämaregården 4;Fi;FI;20;1.67
2006;kf;14800404;Brämaregården 4;ND;ND;1;0.08
2006;kf;14800404;Brämaregården 4;SOC.P;SOC.P;2;0.17
2006;kf;14800404;Brämaregården 4;ÖVR;ÖVR;2;0.17
2006;kf;14800405;Brämaregården 5;M;M;169;15.41
2006;kf;14800405;Brämaregården 5;C;C;22;2.01
2006;kf;14800405;Brämaregården 5;FP;L;95;8.66
2006;kf;14800405;Brämaregården 5;KD;KD;56;5.10
2006;kf;14800405;Brämaregården 5;S;S;453;41.29
2006;kf;14800405;Brämaregården 5;V;V;93;8.48
2006;kf;14800405;Brämaregården 5;MP;MP;109;9.94
2006;kf;14800405;Brämaregården 5;K;K;18;1.64
2006;kf;14800405;Brämaregården 5;SD;SD;44;4.01
2006;kf;14800405;Brämaregården 5;SPI;SPI;3;0.27
2006;kf;14800405;Brämaregården 5;0450;0450;1;0.09
2006;kf;14800405;Brämaregården 5;Fi;FI;26;2.37
2006;kf;14800405;Brämaregården 5;ND;ND;1;0.09
2006;kf;14800405;Brämaregården 5;RS;RS;1;0.09
2006;kf;14800405;Brämaregården 5;SOC.P;SOC.P;5;0.46
2006;kf;14800405;Brämaregården 5;ÖVR;ÖVR;1;0.09
2006;kf;14800501;Hjuvik 1;M;M;479;37.36
2006;kf;14800501;Hjuvik 1;C;C;49;3.82
2006;kf;14800501;Hjuvik 1;FP;L;152;11.86
2006;kf;14800501;Hjuvik 1;KD;KD;87;6.79
2006;kf;14800501;Hjuvik 1;S;S;363;28.32
2006;kf;14800501;Hjuvik 1;V;V;26;2.03
2006;kf;14800501;Hjuvik 1;MP;MP;67;5.23
2006;kf;14800501;Hjuvik 1;K;K;7;0.55
2006;kf;14800501;Hjuvik 1;SD;SD;37;2.89
2006;kf;14800501;Hjuvik 1;SPI;SPI;3;0.23
2006;kf;14800501;Hjuvik 1;Fi;FI;9;0.70
2006;kf;14800501;Hjuvik 1;SOC.P;SOC.P;2;0.16
2006;kf;14800501;Hjuvik 1;ÖVR;ÖVR;1;0.08
2006;kf;14800502;Hjuvik 2;M;M;520;41.17
2006;kf;14800502;Hjuvik 2;C;C;47;3.72
2006;kf;14800502;Hjuvik 2;FP;L;169;13.38
2006;kf;14800502;Hjuvik 2;KD;KD;117;9.26
2006;kf;14800502;Hjuvik 2;S;S;262;20.74
2006;kf;14800502;Hjuvik 2;V;V;22;1.74
2006;kf;14800502;Hjuvik 2;MP;MP;96;7.60
2006;kf;14800502;Hjuvik 2;K;K;1;0.08
2006;kf;14800502;Hjuvik 2;SD;SD;18;1.43
2006;kf;14800502;Hjuvik 2;SPI;SPI;0;0.00
2006;kf;14800502;Hjuvik 2;Fi;FI;8;0.63
2006;kf;14800502;Hjuvik 2;SOC.P;SOC.P;2;0.16
2006;kf;14800502;Hjuvik 2;ÖVR;ÖVR;1;0.08
2006;kf;14800503;Hjuvik 3;M;M;456;37.62
2006;kf;14800503;Hjuvik 3;C;C;36;2.97
2006;kf;14800503;Hjuvik 3;FP;L;139;11.47
2006;kf;14800503;Hjuvik 3;KD;KD;93;7.67
2006;kf;14800503;Hjuvik 3;S;S;367;30.28
2006;kf;14800503;Hjuvik 3;V;V;26;2.15
2006;kf;14800503;Hjuvik 3;MP;MP;41;3.38
2006;kf;14800503;Hjuvik 3;K;K;7;0.58
2006;kf;14800503;Hjuvik 3;SD;SD;34;2.81
2006;kf;14800503;Hjuvik 3;SPI;SPI;0;0.00
2006;kf;14800503;Hjuvik 3;Fi;FI;8;0.66
2006;kf;14800503;Hjuvik 3;SOC.P;SOC.P;4;0.33
2006;kf;14800503;Hjuvik 3;ÖVR;ÖVR;1;0.08
2006;kf;14800601;Jättesten-Svartedalen 1;M;M;238;22.10
2006;kf;14800601;Jättesten-Svartedalen 1;C;C;23;2.14
2006;kf;14800601;Jättesten-Svartedalen 1;FP;L;107;9.94
2006;kf;14800601;Jättesten-Svartedalen 1;KD;KD;51;4.74
2006;kf;14800601;Jättesten-Svartedalen 1;S;S;423;39.28
2006;kf;14800601;Jättesten-Svartedalen 1;V;V;80;7.43
2006;kf;14800601;Jättesten-Svartedalen 1;MP;MP;82;7.61
2006;kf;14800601;Jättesten-Svartedalen 1;K;K;21;1.95
2006;kf;14800601;Jättesten-Svartedalen 1;SD;SD;33;3.06
2006;kf;14800601;Jättesten-Svartedalen 1;SPI;SPI;1;0.09
2006;kf;14800601;Jättesten-Svartedalen 1;Fi;FI;15;1.39
2006;kf;14800601;Jättesten-Svartedalen 1;ND;ND;1;0.09
2006;kf;14800601;Jättesten-Svartedalen 1;SOC.P;SOC.P;2;0.19
2006;kf;14800602;Jättesten-Svartedalen 2;M;M;116;11.30
2006;kf;14800602;Jättesten-Svartedalen 2;C;C;16;1.56
2006;kf;14800602;Jättesten-Svartedalen 2;FP;L;48;4.67
2006;kf;14800602;Jättesten-Svartedalen 2;KD;KD;31;3.02
2006;kf;14800602;Jättesten-Svartedalen 2;S;S;574;55.89
2006;kf;14800602;Jättesten-Svartedalen 2;V;V;102;9.93
2006;kf;14800602;Jättesten-Svartedalen 2;MP;MP;57;5.55
2006;kf;14800602;Jättesten-Svartedalen 2;K;K;14;1.36
2006;kf;14800602;Jättesten-Svartedalen 2;SD;SD;48;4.67
2006;kf;14800602;Jättesten-Svartedalen 2;SPI;SPI;2;0.19
2006;kf;14800602;Jättesten-Svartedalen 2;0450;0450;1;0.10
2006;kf;14800602;Jättesten-Svartedalen 2;Fi;FI;12;1.17
2006;kf;14800602;Jättesten-Svartedalen 2;ND;ND;1;0.10
2006;kf;14800602;Jättesten-Svartedalen 2;RS;RS;1;0.10
2006;kf;14800602;Jättesten-Svartedalen 2;SOC.P;SOC.P;2;0.19
2006;kf;14800602;Jättesten-Svartedalen 2;ÖVR;ÖVR;2;0.19
2006;kf;14800603;Jättesten-Svartedalen 3;M;M;178;14.77
2006;kf;14800603;Jättesten-Svartedalen 3;C;C;17;1.41
2006;kf;14800603;Jättesten-Svartedalen 3;FP;L;66;5.48
2006;kf;14800603;Jättesten-Svartedalen 3;KD;KD;46;3.82
2006;kf;14800603;Jättesten-Svartedalen 3;S;S;690;57.26
2006;kf;14800603;Jättesten-Svartedalen 3;V;V;92;7.63
2006;kf;14800603;Jättesten-Svartedalen 3;MP;MP;49;4.07
2006;kf;14800603;Jättesten-Svartedalen 3;K;K;20;1.66
2006;kf;14800603;Jättesten-Svartedalen 3;SD;SD;31;2.57
2006;kf;14800603;Jättesten-Svartedalen 3;SPI;SPI;4;0.33
2006;kf;14800603;Jättesten-Svartedalen 3;Fi;FI;11;0.91
2006;kf;14800603;Jättesten-Svartedalen 3;RS;RS;1;0.08
2006;kf;14800604;Jättesten-Svartedalen 4;M;M;84;10.66
2006;kf;14800604;Jättesten-Svartedalen 4;C;C;7;0.89
2006;kf;14800604;Jättesten-Svartedalen 4;FP;L;31;3.93
2006;kf;14800604;Jättesten-Svartedalen 4;KD;KD;39;4.95
2006;kf;14800604;Jättesten-Svartedalen 4;S;S;487;61.80
2006;kf;14800604;Jättesten-Svartedalen 4;V;V;49;6.22
2006;kf;14800604;Jättesten-Svartedalen 4;MP;MP;26;3.30
2006;kf;14800604;Jättesten-Svartedalen 4;K;K;5;0.63
2006;kf;14800604;Jättesten-Svartedalen 4;SD;SD;45;5.71
2006;kf;14800604;Jättesten-Svartedalen 4;SPI;SPI;2;0.25
2006;kf;14800604;Jättesten-Svartedalen 4;Fi;FI;7;0.89
2006;kf;14800604;Jättesten-Svartedalen 4;ND;ND;2;0.25
2006;kf;14800604;Jättesten-Svartedalen 4;SOC.P;SOC.P;4;0.51
2006;kf;14800605;Jättesten-Svartedalen 5;M;M;98;10.44
2006;kf;14800605;Jättesten-Svartedalen 5;C;C;14;1.49
2006;kf;14800605;Jättesten-Svartedalen 5;FP;L;41;4.37
2006;kf;14800605;Jättesten-Svartedalen 5;KD;KD;30;3.19
2006;kf;14800605;Jättesten-Svartedalen 5;S;S;526;56.02
2006;kf;14800605;Jättesten-Svartedalen 5;V;V;80;8.52
2006;kf;14800605;Jättesten-Svartedalen 5;MP;MP;53;5.64
2006;kf;14800605;Jättesten-Svartedalen 5;K;K;15;1.60
2006;kf;14800605;Jättesten-Svartedalen 5;SD;SD;59;6.28
2006;kf;14800605;Jättesten-Svartedalen 5;SPI;SPI;4;0.43
2006;kf;14800605;Jättesten-Svartedalen 5;Fi;FI;10;1.06
2006;kf;14800605;Jättesten-Svartedalen 5;ND;ND;2;0.21
2006;kf;14800605;Jättesten-Svartedalen 5;SOC.P;SOC.P;7;0.75
2006;kf;14800701;Kvillebäcken 1;M;M;132;14.55
2006;kf;14800701;Kvillebäcken 1;C;C;30;3.31
2006;kf;14800701;Kvillebäcken 1;FP;L;72;7.94
2006;kf;14800701;Kvillebäcken 1;KD;KD;21;2.32
2006;kf;14800701;Kvillebäcken 1;S;S;341;37.60
2006;kf;14800701;Kvillebäcken 1;V;V;118;13.01
2006;kf;14800701;Kvillebäcken 1;MP;MP;107;11.80
2006;kf;14800701;Kvillebäcken 1;K;K;18;1.98
2006;kf;14800701;Kvillebäcken 1;SD;SD;35;3.86
2006;kf;14800701;Kvillebäcken 1;SPI;SPI;4;0.44
2006;kf;14800701;Kvillebäcken 1;Fi;FI;19;2.09
2006;kf;14800701;Kvillebäcken 1;ND;ND;1;0.11
2006;kf;14800701;Kvillebäcken 1;RS;RS;1;0.11
2006;kf;14800701;Kvillebäcken 1;SOC.P;SOC.P;5;0.55
2006;kf;14800701;Kvillebäcken 1;ÖVR;ÖVR;3;0.33
2006;kf;14800702;Kvillebäcken 2;M;M;98;13.80
2006;kf;14800702;Kvillebäcken 2;C;C;7;0.99
2006;kf;14800702;Kvillebäcken 2;FP;L;56;7.89
2006;kf;14800702;Kvillebäcken 2;KD;KD;28;3.94
2006;kf;14800702;Kvillebäcken 2;S;S;341;48.03
2006;kf;14800702;Kvillebäcken 2;V;V;63;8.87
2006;kf;14800702;Kvillebäcken 2;MP;MP;61;8.59
