ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2014;rf;14804165;Lundby, Sannegården;Göteborg, Hisingen;1284;14;0;14;1298;1450;89.52;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804171;Lundby, Lindholmen;Göteborg, Hisingen;1368;12;1;13;1381;1574;87.74;2014_landstingsval_per_valdistrikt.xls
2014;rf;14804172;Lundby, Lundbyvassen;Göteborg, Hisingen;1105;21;1;22;1127;1370;82.26;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805011;Västra Göteborg, Björnekulla;Göteborg, Väster;1289;6;1;7;1296;1442;89.88;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805012;Västra Göteborg, Fiskebäck, Norra;Göteborg, Väster;1284;7;0;7;1291;1408;91.69;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805013;Västra Göteborg, Fiskebäck, Södra;Göteborg, Väster;965;6;1;7;972;1151;84.45;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805014;Västra Göteborg, Påvelund;Göteborg, Väster;1381;12;0;12;1393;1603;86.90;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805021;Västra Göteborg, Långedrag;Göteborg, Väster;1386;4;0;4;1390;1529;90.91;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805031;Västra Göteborg, Hagen;Göteborg, Väster;1335;5;0;5;1340;1490;89.93;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805032;Västra Göteborg, Nya Varvet;Göteborg, Väster;1259;11;2;13;1272;1492;85.25;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805033;Västra Göteborg, Tångudden;Göteborg, Väster;1186;10;1;11;1197;1317;90.89;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805041;Västra Göteborg, Ekebäck;Göteborg, Väster;1253;15;0;15;1268;1458;86.97;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805042;Västra Göteborg, Grimmered;Göteborg, Väster;1489;8;0;8;1497;1693;88.42;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805051;Västra Göteborg, Brännö-Asperö;Göteborg, Väster;875;5;0;5;880;1015;86.70;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805052;Västra Göteborg, Donsö-Vrångö;Göteborg, Väster;1154;14;0;14;1168;1354;86.26;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805053;Västra Göteborg, Styrsö-Köpstadsö;Göteborg, Väster;941;6;0;6;947;1140;83.07;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805061;Västra Göteborg, Bratthammar;Göteborg, Väster;1626;19;0;19;1645;1925;85.45;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805071;Västra Göteborg, Beryllg.-Guldringen;Göteborg, Väster;1464;23;0;23;1487;1847;80.51;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805081;Västra Göteborg, Tynnered;Göteborg, Väster;1475;14;0;14;1489;2055;72.46;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805091;Askim-Frölunda-Högsbo, Kavås;Göteborg, Väster;1047;16;0;16;1063;1233;86.21;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805092;Askim-Frölunda-Högsbo, Kaverös, N;Göteborg, Väster;982;13;1;14;996;1241;80.26;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805093;Askim-Frölunda-Högsbo, Kaverös, S;Göteborg, Väster;891;11;1;12;903;1172;77.05;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805101;Askim-Frölunda-Högsbo, Flatås, V;Göteborg, Väster;1230;15;0;15;1245;1585;78.55;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Göteborg, Väster;1015;16;0;16;1031;1395;73.91;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Göteborg, Väster;1196;14;0;14;1210;1526;79.29;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Göteborg, Väster;983;9;0;9;992;1397;71.01;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Göteborg, Väster;1186;13;1;14;1200;1488;80.65;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Göteborg, Väster;1123;13;0;13;1136;1378;82.44;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Göteborg, Väster;1285;17;1;18;1303;1619;80.48;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Göteborg, Väster;668;6;0;6;674;954;70.65;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Göteborg, Väster;1002;9;0;9;1011;1404;72.01;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805141;Askim-Frölunda-Högsbo, Ruddalen;Göteborg, Väster;1435;11;5;16;1451;1920;75.57;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Göteborg, Väster;1480;20;0;20;1500;1831;81.92;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Göteborg, Väster;1045;13;0;13;1058;1373;77.06;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Göteborg, Väster;955;17;2;19;974;1282;75.98;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805171;Askim-Frölunda-Högsbo, Frölunda;Göteborg, Väster;532;4;1;5;537;971;55.30;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Göteborg, Väster;800;11;0;11;811;1381;58.73;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805173;Askim-Frölunda-Högsbo, Gånglåten;Göteborg, Väster;689;10;0;10;699;1080;64.72;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805174;Askim-Frölunda-Högsbo, Mandolingatan;Göteborg, Väster;760;9;0;9;769;1112;69.15;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805181;Västra Göteborg, Korsåsen;Göteborg, Väster;1062;9;1;10;1072;1492;71.85;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805182;Västra Göteborg, Ängås;Göteborg, Väster;842;13;1;14;856;1397;61.27;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805191;Västra Göteborg, Önnered, Västra;Göteborg, Väster;1218;11;0;11;1229;1396;88.04;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805192;Västra Göteborg, Önnered, Östra;Göteborg, Väster;1331;8;0;8;1339;1523;87.92;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805201;Västra Göteborg, Grevegården;Göteborg, Väster;866;8;1;9;875;1362;64.24;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805202;Västra Göteborg, Skattegården;Göteborg, Väster;998;2;0;2;1000;1578;63.37;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805211;Västra Göteborg, Näset, Norra;Göteborg, Väster;1482;9;1;10;1492;1666;89.56;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805212;Västra Göteborg, Näset, Södra;Göteborg, Väster;1187;10;0;10;1197;1382;86.61;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805213;Västra Göteborg, Åkered;Göteborg, Väster;1297;8;0;8;1305;1470;88.78;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805221;Västra Göteborg, Opaltorget, Norra;Göteborg, Väster;972;20;0;20;992;1386;71.57;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805222;Västra Göteborg, Opaltorget, Södra;Göteborg, Väster;769;8;0;8;777;1000;77.70;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805231;Askim-Frölunda-Högsbo, Askim;Göteborg, Väster;1046;8;0;8;1054;1241;84.93;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;Göteborg, Väster;946;10;0;10;956;1131;84.53;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805233;Askim-Frölunda-Högsbo, Hult;Göteborg, Väster;1096;12;0;12;1108;1218;90.97;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805234;Askim-Frölunda-Högsbo, Pilegården;Göteborg, Väster;928;16;0;16;944;1226;77.00;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805235;Askim-Frölunda-Högsbo, Sisjön, Norra;Göteborg, Väster;1227;12;0;12;1239;1500;82.60;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805236;Askim-Frölunda-Högsbo, Sisjön, Södra;Göteborg, Väster;1363;13;0;13;1376;1499;91.79;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;Göteborg, Väster;905;1;0;1;906;1062;85.31;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805242;Askim-Frölunda-Högsbo, Trollåsen;Göteborg, Väster;1192;6;1;7;1199;1380;86.88;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805251;Askim-Frölunda-Högsbo, Billdal;Göteborg, Väster;1622;10;0;10;1632;1809;90.22;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805252;Askim-Frölunda-Högsbo, Brottkärr;Göteborg, Väster;839;4;2;6;845;949;89.04;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805253;Askim-Frölunda-Högsbo, Lindås;Göteborg, Väster;1322;15;0;15;1337;1488;89.85;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805254;Askim-Frölunda-Högsbo, Lyckhem;Göteborg, Väster;1071;7;1;8;1079;1178;91.60;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805255;Askim-Frölunda-Högsbo, Nygård;Göteborg, Väster;1092;11;0;11;1103;1250;88.24;2014_landstingsval_per_valdistrikt.xls
2014;rf;14805256;Askim-Frölunda-Högsbo, Skintebo;Göteborg, Väster;1065;10;0;10;1075;1212;88.70;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806011;Angered, Lövgärdet, Nedre;Göteborg, Öster;1188;8;1;9;1197;2278;52.55;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806012;Angered, Lövgärdet, Övre;Göteborg, Öster;908;7;0;7;915;1739;52.62;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806013;Angered, Lövgärdets Centrum;Göteborg, Öster;661;7;0;7;668;1296;51.54;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806021;Angered, Rannebergen, Norra;Göteborg, Öster;1196;13;0;13;1209;1753;68.97;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806022;Angered, Rannebergen, Södra;Göteborg, Öster;970;9;2;11;981;1675;58.57;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806031;Angered, Gårdsten, Norra;Göteborg, Öster;766;6;2;8;774;2039;37.96;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806032;Angered, Gårdsten, Södra;Göteborg, Öster;498;5;0;5;503;985;51.07;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806033;Angered, Gårdsten, Västra;Göteborg, Öster;542;2;1;3;545;1316;41.41;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806034;Angered, Gårdsten, Östra;Göteborg, Öster;777;2;1;3;780;1521;51.28;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806041;Angered, Angereds Centrum;Göteborg, Öster;1056;10;1;11;1067;1550;68.84;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806042;Angered, Trägårdsgärdet;Göteborg, Öster;825;12;2;14;839;1218;68.88;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806051;Angered, Agnesberg;Göteborg, Öster;506;8;0;8;514;761;67.54;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806061;Angered, Hammarkullen, Västra;Göteborg, Öster;989;7;0;7;996;1831;54.40;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806062;Angered, Hammarkullen, Östra;Göteborg, Öster;881;5;1;6;887;1621;54.72;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806063;Angered, Sandeslätt;Göteborg, Öster;1141;16;0;16;1157;1782;64.93;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806101;Angered, Gunnilse-Linnarhult;Göteborg, Öster;1180;7;1;8;1188;1534;77.44;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806111;Angered, Björsared-Knipared;Göteborg, Öster;1187;21;0;21;1208;1521;79.42;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806112;Angered, Olofstorp;Göteborg, Öster;1444;21;0;21;1465;1831;80.01;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806121;Angered, Bläsebo;Göteborg, Öster;824;3;1;4;828;1421;58.27;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806122;Angered, Hjällbo, Norra;Göteborg, Öster;781;5;0;5;786;1441;54.55;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806123;Angered, Hjällbo, Södra;Göteborg, Öster;521;0;0;0;521;1006;51.79;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806124;Angered, Skolspåret;Göteborg, Öster;616;1;1;2;618;1115;55.43;2014_landstingsval_per_valdistrikt.xls
2014;rf;14806131;Angered, Eriksbo;Göteborg, Öster;1018;6;0;6;1024;1860;55.05;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807011;Västra Hisingen, Biskopsgården, N;Göteborg, Hisingen;886;2;1;3;889;1701;52.26;2014_landstingsval_per_valdistrikt.xls
