ar_fg;val;kod_2018;namn_2018;giltiga_2018;giltiga_fgval;rostande_2018;rostande_fgval;rostberattigade_2018;rostberattigade_fgval;valdeltagande_2018;valdeltagande_fgval;indelning
2014;rd;14805212;Västra Göteborg, Näset, Södra;1018;;1021;;1176;;86.82;;Modifierad
2014;rd;14805213;Västra Göteborg, Välen;907;;912;;1022;;89.24;;Modifierad
2014;rd;14805214;Västra Göteborg, Åkered;986;;988;;1083;;91.23;;Modifierad
2014;rd;14805221;Västra Göteborg, Opaltorget, Norra;1006;992;1016;1005;1297;1298;78.33;77.43;
2014;rd;14805222;Västra Göteborg, Opaltorget, Södra;765;777;778;785;951;935;81.81;83.96;
2014;rd;14805231;Askim-Frölunda-Högsbo, Askim;1024;1065;1027;1071;1232;1334;83.36;80.28;
2014;rd;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;982;945;992;949;1121;1089;88.49;87.14;
2014;rd;14805233;Askim-Frölunda-Högsbo, Hult;1088;1111;1096;1122;1194;1216;91.79;92.27;
2014;rd;14805234;Askim-Frölunda-Högsbo, Pilegården;971;951;986;963;1203;1204;81.96;79.98;
2014;rd;14805235;Askim-Frölunda-Högsbo, Sisjön, N;226;;227;;267;;85.02;;Modifierad
2014;rd;14805236;Askim-Frölunda-Högsbo, Sisjön, S;1107;;1112;;1187;;93.68;;Modifierad
2014;rd;14805237;Askim-Frölunda-Högsbo, Sisjön, V;1262;;1273;;1473;;86.42;;Modifierad
2014;rd;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;991;909;995;910;1115;1061;89.24;85.77;
2014;rd;14805242;Askim-Frölunda-Högsbo, Trollåsen;1271;1189;1273;1191;1419;1360;89.71;87.57;
2014;rd;14805251;Askim-Frölunda-Högsbo, Billdal, N;1147;;1153;;1266;;91.07;;Modifierad
2014;rd;14805252;Askim-Frölunda-Högsbo, Billdal, S;951;;952;;1035;;91.98;;Modifierad
2014;rd;14805253;Askim-Frölunda-Högsbo, Brottkärr;1103;848;1109;849;1198;946;92.57;89.75;
2014;rd;14805254;Askim-Frölunda-Högsbo, Lindås;1118;;1122;;1215;;92.35;;Modifierad
2014;rd;14805255;Askim-Frölunda-Högsbo, Lyckhem;1144;1066;1149;1073;1253;1169;91.70;91.79;
2014;rd;14805256;Askim-Frölunda-Högsbo, Nygård;1122;1112;1127;1118;1242;1245;90.74;89.80;
2014;rd;14805257;Askim-Frölunda-Högsbo, Skintebo;1115;1085;1117;1089;1210;1211;92.31;89.93;
2014;rd;14805258;Askim-Frölunda-Högsbo, Uggleberget;407;;407;;445;;91.46;;Ny
2014;rd;14806011;Angered, Lövgärdet, Nedre;1079;1113;1088;1122;1832;1952;59.39;57.48;
2014;rd;14806012;Angered, Lövgärdet, Övre;924;832;928;837;1517;1470;61.17;56.94;
2014;rd;14806013;Angered, Lövgärdets Centrum;683;625;688;631;1167;1051;58.95;60.04;
2014;rd;14806021;Angered, Rannebergen, Norra;1111;1152;1122;1161;1591;1581;70.52;73.43;
2014;rd;14806022;Angered, Rannebergen, Södra;946;884;954;894;1427;1376;66.85;64.97;
2014;rd;14806031;Angered, Gårdsten, Norra;566;;570;;974;;58.52;;Modifierad
2014;rd;14806032;Angered, Gårdsten, Södra;528;456;531;460;842;831;63.06;55.35;
2014;rd;14806033;Angered, Gårdsten, Västra;927;;938;;1575;;59.56;;Modifierad
2014;rd;14806034;Angered, Gårdsten, Östra;786;737;789;739;1256;1240;62.82;59.60;
2014;rd;14806041;Angered, Angereds Centrum;1081;1041;1089;1048;1586;1455;68.66;72.03;
2014;rd;14806042;Angered, Trägårdsgärdet;814;803;818;809;1174;1151;69.68;70.29;
2014;rd;14806051;Angered, Agnesberg;498;493;502;499;699;698;71.82;71.49;
2014;rd;14806061;Angered, Hammarkullen, Centrum;723;;728;;1232;;59.09;;Modifierad
2014;rd;14806062;Angered, Hammarkullen, Västra;863;;873;;1250;;69.84;;Modifierad
2014;rd;14806063;Angered, Hammarkullen, Östra;645;;648;;1070;;60.56;;Modifierad
2014;rd;14806064;Angered, Sandeslätt;849;;858;;1196;;71.74;;Modifierad
2014;rd;14806101;Angered, Gunnilse-Linnarhult;1311;1178;1317;1187;1554;1448;84.75;81.98;
2014;rd;14806111;Angered, Bergum;1046;;1056;;1231;;85.78;;Modifierad
2014;rd;14806112;Angered, Björsared;842;;847;;1011;;83.78;;Modifierad
2014;rd;14806113;Angered, Olofstorp;1038;;1051;;1207;;87.08;;Modifierad
2014;rd;14806121;Angered, Bläsebo;800;814;803;820;1296;1328;61.96;61.75;
2014;rd;14806122;Angered, Hjällbo, Norra;871;731;874;735;1401;1316;62.38;55.85;
2014;rd;14806123;Angered, Hjällbo, Södra;581;502;584;503;953;874;61.28;57.55;
2014;rd;14806124;Angered, Skolspåret;631;593;632;594;1001;1029;63.14;57.73;
2014;rd;14806131;Angered, Eriksbo;1012;961;1027;965;1699;1659;60.45;58.17;
2014;rd;14807011;Västra Hisingen, Biskopsgården, N;990;;998;;1770;;56.38;;Modifierad
2014;rd;14807012;Västra Hisingen, Svarte Mosse;581;;584;;890;;65.62;;Modifierad
2014;rd;14807021;Västra Hisingen, Länsmansgården, C;831;774;839;781;1239;1155;67.72;67.62;
2014;rd;14807022;Västra Hisingen, Länsmansgården, N;843;820;850;826;1200;1177;70.83;70.18;
2014;rd;14807023;Västra Hisingen, Länsmansgården, S;659;526;670;533;987;853;67.88;62.49;
2014;rd;14807031;Västra Hisingen, Länsmansgården, Ö;796;;806;;1326;;60.78;;Modifierad
2014;rd;14807032;Västra Hisingen, Svartedalen, Norra;834;;842;;1355;;62.14;;Modifierad
2014;rd;14807041;Västra Hisingen, Andalen;1127;;1134;;1212;;93.56;;Modifierad
2014;rd;14807042;Västra Hisingen, Gossbydal-Trånget;1176;;1180;;1263;;93.43;;Modifierad
2014;rd;14807043;Västra Hisingen, Hjuvik;1370;;1380;;1503;;91.82;;Modifierad
2014;rd;14807044;Västra Hisingen, Hällsvik;1108;;1114;;1204;;92.52;;Modifierad
2014;rd;14807051;Västra Hisingen, Amhult-Arendal;1148;;1163;;1307;;88.98;;Modifierad
2014;rd;14807052;Västra Hisingen, Domarringen m fl;1094;;1101;;1207;;91.22;;Modifierad
2014;rd;14807053;Västra Hisingen, Nolered;1271;;1279;;1372;;93.22;;Modifierad
2014;rd;14807054;Västra Hisingen, Torslanda;1259;;1274;;1374;;92.72;;Modifierad
2014;rd;14807055;Västra Hisingen, Torslanda Torg;1021;;1029;;1260;;81.67;;Modifierad
2014;rd;14807056;Västra Hisingen, Tumlehed;1204;;1208;;1315;;91.86;;Modifierad
2014;rd;14807061;Västra Hisingen, Björlanda;1038;;1048;;1132;;92.58;;Modifierad
2014;rd;14807062;Västra Hisingen, Kvisljungeby;1048;;1057;;1147;;92.15;;Modifierad
2014;rd;14807063;Västra Hisingen, Lilleby;1200;;1208;;1380;;87.54;;Modifierad
2014;rd;14807064;Västra Hisingen, Nolvik;994;;1002;;1100;;91.09;;Modifierad
2014;rd;14807065;Västra Hisingen, Älvegården m fl;990;;992;;1085;;91.43;;Modifierad
2014;rd;14807081;Västra Hisingen, Biskopsgården, S;803;;815;;1203;;67.75;;Modifierad
2014;rd;14807082;Västra Hisingen, Treröset;635;;645;;976;;66.09;;Modifierad
2014;rd;14807083;Västra Hisingen, Vårväderstorget;884;;898;;1469;;61.13;;Modifierad
2014;rd;14807084;Västra Hisingen, Väderlekstorget;822;;828;;1291;;64.14;;Modifierad
2014;rd;14807091;Västra Hisingen, Jättesten;966;;980;;1224;;80.07;;Modifierad
2014;rd;14807092;Västra Hisingen, Kärrmossen;1027;;1035;;1291;;80.17;;Modifierad
2014;rd;14807093;Västra Hisingen, Svartedalen, Södra;581;;587;;949;;61.85;;Modifierad
2014;rd;14807094;Västra Hisingen, Önskevädersg. m fl;629;;631;;995;;63.42;;Modifierad
