ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2010;rd;goteborg;KLP;KLP;74;0.02;319302;322458;389821
2010;rd;goteborg;ND;ND;48;0.02;319302;322458;389821
2010;rd;goteborg;0979;0979;45;0.01;319302;322458;389821
2010;rd;goteborg;ENH;ENH;27;0.01;319302;322458;389821
2010;rd;goteborg;SKP;SKP;21;0.01;319302;322458;389821
2010;rd;goteborg;1052;1052;15;0.00;319302;322458;389821
2010;rd;goteborg;SPI;SPI;12;0.00;319302;322458;389821
2010;rd;goteborg;SVP;SVP;12;0.00;319302;322458;389821
2010;rd;goteborg;EAP;EAP;10;0.00;319302;322458;389821
2010;rd;goteborg;1004;1004;7;0.00;319302;322458;389821
2010;rd;goteborg;Sjvåp;SJVÅP;5;0.00;319302;322458;389821
2010;rd;goteborg;1011;1011;1;0.00;319302;322458;389821
2010;rd;goteborg;NorrS;NORRS;1;0.00;319302;322458;389821
2010;rd;goteborg;0518;0518;0;0.00;319302;322458;389821
2010;rd;goteborg;HANDSKRIVNA;HANDSKRIVNA;168;0.05;319302;322458;389821
2010;rd;goteborg;BLANK;BLANK;3044;0.94;319302;322458;389821
2010;rd;goteborg;OG;OG;112;0.03;319302;322458;389821
2010;rd;Göteborg, Centrum;M;M;28134;34.36;81872;82659;96030
2010;rd;Göteborg, Centrum;C;C;4198;5.13;81872;82659;96030
2010;rd;Göteborg, Centrum;FP;L;7993;9.76;81872;82659;96030
2010;rd;Göteborg, Centrum;KD;KD;4601;5.62;81872;82659;96030
2010;rd;Göteborg, Centrum;S;S;13294;16.24;81872;82659;96030
2010;rd;Göteborg, Centrum;V;V;7448;9.10;81872;82659;96030
2010;rd;Göteborg, Centrum;MP;MP;11584;14.15;81872;82659;96030
2010;rd;Göteborg, Centrum;SD;SD;2795;3.41;81872;82659;96030
2010;rd;Göteborg, Centrum;FI;FI;968;1.18;81872;82659;96030
2010;rd;Göteborg, Centrum;PP;PP;728;0.89;81872;82659;96030
2010;rd;Göteborg, Centrum;KLP;KLP;30;0.04;81872;82659;96030
2010;rd;Göteborg, Centrum;RS;RS;23;0.03;81872;82659;96030
2010;rd;Göteborg, Centrum;ENH;ENH;8;0.01;81872;82659;96030
2010;rd;Göteborg, Centrum;ND;ND;6;0.01;81872;82659;96030
2010;rd;Göteborg, Centrum;1052;1052;5;0.01;81872;82659;96030
2010;rd;Göteborg, Centrum;SPI;SPI;4;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;EAP;EAP;3;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;0979;0979;3;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;SKP;SKP;2;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;1004;1004;1;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;SVP;SVP;1;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;Sjvåp;SJVÅP;0;0.00;81872;82659;96030
2010;rd;Göteborg, Centrum;HANDSKRIVNA;HANDSKRIVNA;43;0.05;81872;82659;96030
2010;rd;Göteborg, Centrum;BLANK;BLANK;759;0.92;81872;82659;96030
2010;rd;Göteborg, Centrum;OG;OG;28;0.03;81872;82659;96030
2010;rd;Göteborg, Hisingen;M;M;24198;29.26;82696;83613;102927
2010;rd;Göteborg, Hisingen;C;C;2620;3.17;82696;83613;102927
2010;rd;Göteborg, Hisingen;FP;L;6401;7.74;82696;83613;102927
2010;rd;Göteborg, Hisingen;KD;KD;3945;4.77;82696;83613;102927
2010;rd;Göteborg, Hisingen;S;S;25303;30.60;82696;83613;102927
2010;rd;Göteborg, Hisingen;V;V;6650;8.04;82696;83613;102927
2010;rd;Göteborg, Hisingen;MP;MP;6830;8.26;82696;83613;102927
2010;rd;Göteborg, Hisingen;SD;SD;5281;6.39;82696;83613;102927
2010;rd;Göteborg, Hisingen;PP;PP;749;0.91;82696;83613;102927
2010;rd;Göteborg, Hisingen;FI;FI;519;0.63;82696;83613;102927
2010;rd;Göteborg, Hisingen;RS;RS;81;0.10;82696;83613;102927
2010;rd;Göteborg, Hisingen;ND;ND;17;0.02;82696;83613;102927
2010;rd;Göteborg, Hisingen;KLP;KLP;16;0.02;82696;83613;102927
2010;rd;Göteborg, Hisingen;0979;0979;9;0.01;82696;83613;102927
2010;rd;Göteborg, Hisingen;ENH;ENH;8;0.01;82696;83613;102927
2010;rd;Göteborg, Hisingen;1052;1052;4;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;SPI;SPI;4;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;SVP;SVP;4;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;SKP;SKP;4;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;Sjvåp;SJVÅP;3;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;1004;1004;3;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;EAP;EAP;2;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;NorrS;NORRS;1;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;0518;0518;0;0.00;82696;83613;102927
2010;rd;Göteborg, Hisingen;HANDSKRIVNA;HANDSKRIVNA;44;0.05;82696;83613;102927
2010;rd;Göteborg, Hisingen;BLANK;BLANK;890;1.06;82696;83613;102927
2010;rd;Göteborg, Hisingen;OG;OG;27;0.03;82696;83613;102927
2010;rd;Göteborg, Väster;M;M;28799;33.83;85140;85899;99536
2010;rd;Göteborg, Väster;C;C;3295;3.87;85140;85899;99536
2010;rd;Göteborg, Väster;FP;L;7689;9.03;85140;85899;99536
2010;rd;Göteborg, Väster;KD;KD;7295;8.57;85140;85899;99536
2010;rd;Göteborg, Väster;S;S;17652;20.73;85140;85899;99536
2010;rd;Göteborg, Väster;V;V;6609;7.76;85140;85899;99536
2010;rd;Göteborg, Väster;MP;MP;8482;9.96;85140;85899;99536
2010;rd;Göteborg, Väster;SD;SD;3897;4.58;85140;85899;99536
2010;rd;Göteborg, Väster;FI;FI;711;0.84;85140;85899;99536
2010;rd;Göteborg, Väster;PP;PP;553;0.65;85140;85899;99536
2010;rd;Göteborg, Väster;RS;RS;33;0.04;85140;85899;99536
2010;rd;Göteborg, Väster;KLP;KLP;14;0.02;85140;85899;99536
2010;rd;Göteborg, Väster;0979;0979;13;0.02;85140;85899;99536
2010;rd;Göteborg, Väster;SKP;SKP;13;0.02;85140;85899;99536
2010;rd;Göteborg, Väster;ND;ND;12;0.01;85140;85899;99536
2010;rd;Göteborg, Väster;ENH;ENH;7;0.01;85140;85899;99536
2010;rd;Göteborg, Väster;SVP;SVP;5;0.01;85140;85899;99536
2010;rd;Göteborg, Väster;1052;1052;4;0.00;85140;85899;99536
2010;rd;Göteborg, Väster;SPI;SPI;4;0.00;85140;85899;99536
2010;rd;Göteborg, Väster;EAP;EAP;3;0.00;85140;85899;99536
2010;rd;Göteborg, Väster;Sjvåp;SJVÅP;1;0.00;85140;85899;99536
2010;rd;Göteborg, Väster;1004;1004;1;0.00;85140;85899;99536
2010;rd;Göteborg, Väster;HANDSKRIVNA;HANDSKRIVNA;48;0.06;85140;85899;99536
2010;rd;Göteborg, Väster;BLANK;BLANK;730;0.85;85140;85899;99536
2010;rd;Göteborg, Väster;OG;OG;29;0.03;85140;85899;99536
2010;rd;Göteborg, Öster;M;M;15850;22.77;69594;70287;91328
2010;rd;Göteborg, Öster;C;C;2070;2.97;69594;70287;91328
2010;rd;Göteborg, Öster;FP;L;4746;6.82;69594;70287;91328
2010;rd;Göteborg, Öster;KD;KD;3643;5.23;69594;70287;91328
2010;rd;Göteborg, Öster;S;S;24294;34.91;69594;70287;91328
2010;rd;Göteborg, Öster;V;V;6539;9.40;69594;70287;91328
2010;rd;Göteborg, Öster;MP;MP;7309;10.50;69594;70287;91328
2010;rd;Göteborg, Öster;SD;SD;3635;5.22;69594;70287;91328
2010;rd;Göteborg, Öster;PP;PP;598;0.86;69594;70287;91328
2010;rd;Göteborg, Öster;FI;FI;563;0.81;69594;70287;91328
2010;rd;Göteborg, Öster;RS;RS;251;0.36;69594;70287;91328
2010;rd;Göteborg, Öster;0979;0979;20;0.03;69594;70287;91328
2010;rd;Göteborg, Öster;KLP;KLP;14;0.02;69594;70287;91328
2010;rd;Göteborg, Öster;ND;ND;13;0.02;69594;70287;91328
2010;rd;Göteborg, Öster;ENH;ENH;4;0.01;69594;70287;91328
2010;rd;Göteborg, Öster;1052;1052;2;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;EAP;EAP;2;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;1004;1004;2;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;SVP;SVP;2;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;SKP;SKP;2;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;1011;1011;1;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;Sjvåp;SJVÅP;1;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;0518;0518;0;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;SPI;SPI;0;0.00;69594;70287;91328
2010;rd;Göteborg, Öster;HANDSKRIVNA;HANDSKRIVNA;33;0.05;69594;70287;91328
2010;rd;Göteborg, Öster;BLANK;BLANK;665;0.95;69594;70287;91328
2010;rd;Göteborg, Öster;OG;OG;28;0.04;69594;70287;91328
