kod_2018;namn_2018;kod_2014_troligast;namn_2014;typ;belagg;kalla
14802086;Örgryte-Härlanda, Nobelplatsen;14802084;Örgryte-Härlanda, Nobelplatsen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802084 82.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802084 (Örgryte-Härlanda, Nobelplatsen) täcker 100.0 procent av det nya distriktet, 75.4 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802087;Örgryte-Härlanda, Sankt Pauli;14802085;Örgryte-Härlanda, Sankt Pauli;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14802082 43.1 procent av 2014-distriktet, 14802085 37.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802085 (Örgryte-Härlanda, Sankt Pauli) täcker 59.3 procent av det nya distriktet, 41.2 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802088;Örgryte-Härlanda, Överås;14802086;Örgryte-Härlanda, Överås;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802086 62.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802086 (Örgryte-Härlanda, Överås) täcker 100.0 procent av det nya distriktet, 73.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802091;Örgryte-Härlanda, Härlanda;14802091;Örgryte-Härlanda, Härlanda;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802091 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802091 (Örgryte-Härlanda, Härlanda) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802101;Örgryte-Härlanda, Kålltorp, Norra;14802106;Örgryte-Härlanda, Munkebäck, Södra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14802101 56.0 procent av 2014-distriktet, 14802106 36.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802106 (Örgryte-Härlanda, Munkebäck, Södra) täcker 53.9 procent av det nya distriktet, 38.6 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802102;Örgryte-Härlanda, Kålltorp, Södra;14802102;Örgryte-Härlanda, Kålltorp, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802102 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802102 (Örgryte-Härlanda, Kålltorp, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802103;Örgryte-Härlanda, Kålltorp, Västra;14802103;Örgryte-Härlanda, Kålltorp, Västra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14802103 84.0 procent av 2014-distriktet, 14802101 31.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802103 (Örgryte-Härlanda, Kålltorp, Västra) täcker 83.2 procent av det nya distriktet, 74.8 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802104;Örgryte-Härlanda, Kålltorp, Östra;14802104;Örgryte-Härlanda, Kålltorp, Östra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 3 källa eller källor: 14802104 100.0 procent av 2014-distriktet, 14802103 16.0 procent av 2014-distriktet, 14802101 8.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802104 (Örgryte-Härlanda, Kålltorp, Östra) täcker 66.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 3 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802105;Örgryte-Härlanda, Munkebäck, Norra;14802105;Örgryte-Härlanda, Munkebäck, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802105 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802105 (Örgryte-Härlanda, Munkebäck, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802106;Örgryte-Härlanda, Munkebäck, Södra;14802106;Örgryte-Härlanda, Munkebäck, Södra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14802106 64.0 procent av 2014-distriktet, 14802101 4.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802106 (Örgryte-Härlanda, Munkebäck, Södra) täcker 91.9 procent av det nya distriktet, 61.4 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802111;Örgryte-Härlanda, Fräntorp;14802111;Örgryte-Härlanda, Fräntorp;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14802111 100.0 procent av 2014-distriktet, 14802112 13.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802111 (Örgryte-Härlanda, Fräntorp) täcker 98.2 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (98.2/100.0 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802112;Örgryte-Härlanda, Torpa;14802112;Örgryte-Härlanda, Torpa;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802112 86.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802112 (Örgryte-Härlanda, Torpa) täcker 100.0 procent av det nya distriktet, 90.7 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802121;Örgryte-Härlanda, Björkekärr, Norra;14802121;Örgryte-Härlanda, Björkekärr, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802121 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802121 (Örgryte-Härlanda, Björkekärr, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802122;Örgryte-Härlanda, Björkekärr, Södra;14802122;Örgryte-Härlanda, Björkekärr, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802122 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802122 (Örgryte-Härlanda, Björkekärr, Södra) täcker 100.0 procent av det nya distriktet, 99.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802123;Örgryte-Härlanda, Björkekärr, Västra;14802123;Örgryte-Härlanda, Björkekärr, Västra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802123 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802123 (Örgryte-Härlanda, Björkekärr, Västra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802124;Örgryte-Härlanda, Björkekärr, Östra;14802124;Örgryte-Härlanda, Björkekärr, Östra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14802124 100.0 procent av 2014-distriktet, 14802125 4.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802124 (Örgryte-Härlanda, Björkekärr, Östra) täcker 83.7 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14802125;Örgryte-Härlanda, Robertshöjd m fl;14802125;Örgryte-Härlanda, Robertshöjd m fl;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14802125 95.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14802125 (Örgryte-Härlanda, Robertshöjd m fl) täcker 100.0 procent av det nya distriktet, 85.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803011;Östra Göteborg, Bellevue;14803011;Östra Göteborg, Bellevue;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14803011 63.5 procent av 2014-distriktet, 14803013 24.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803011 (Östra Göteborg, Bellevue) täcker 75.2 procent av det nya distriktet, 81.4 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803012;Östra Göteborg, Bellevue Park;14803014;Östra Göteborg, Kviberg, Östra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803014 38.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803014 (Östra Göteborg, Kviberg, Östra) täcker 100.0 procent av det nya distriktet, 7.8 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803013;Östra Göteborg, Gamlestaden, Norra;14803015;Östra Göteborg, Nylöse;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 3 källa eller källor: 14803011 36.5 procent av 2014-distriktet, 14803015 33.7 procent av 2014-distriktet, 14803012 29.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803015 (Östra Göteborg, Nylöse) täcker 43.3 procent av det nya distriktet, 1.5 procent av det gamla ligger där, 3 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803014;Östra Göteborg, Gamlestaden, Södra;14803012;Östra Göteborg, Gamlestaden;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803012 70.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803012 (Östra Göteborg, Gamlestaden) täcker 100.0 procent av det nya distriktet, 90.3 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803015;Östra Göteborg, Kviberg, Västra;14803013;Östra Göteborg, Kviberg, Västra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803013 75.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803013 (Östra Göteborg, Kviberg, Västra) täcker 100.0 procent av det nya distriktet, 92.8 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803016;Östra Göteborg, Kviberg, Östra;14803014;Östra Göteborg, Kviberg, Östra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803014 61.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803014 (Östra Göteborg, Kviberg, Östra) täcker 100.0 procent av det nya distriktet, 92.2 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803017;Östra Göteborg, Nylöse;14803015;Östra Göteborg, Nylöse;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803015 66.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803015 (Östra Göteborg, Nylöse) täcker 100.0 procent av det nya distriktet, 98.5 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (100.0/98.5 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803021;Östra Göteborg, Fjällbo;14803021;Östra Göteborg, Fjällbo;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803021 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803021 (Östra Göteborg, Fjällbo) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803022;Östra Göteborg, Utby;14803022;Östra Göteborg, Utby;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803022 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803022 (Östra Göteborg, Utby) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803023;Östra Göteborg, Utbynäs;14803023;Östra Göteborg, Utbynäs;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803023 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803023 (Östra Göteborg, Utbynäs) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803031;Östra Göteborg, Förstamajgatan m fl;14803035;Östra Göteborg, Kortedala, Östra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 3 källa eller källor: 14803035 26.1 procent av 2014-distriktet, 14803032 25.4 procent av 2014-distriktet, 14803034 19.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803035 (Östra Göteborg, Kortedala, Östra) täcker 54.3 procent av det nya distriktet, 18.3 procent av det gamla ligger där, 3 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803032;Östra Göteborg, Gregorianska g. m fl;14803031;Östra Göteborg, Gregorianska g. m fl;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803031 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803031 (Östra Göteborg, Gregorianska g. m fl) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803033;Östra Göteborg, Kortedala Centrum;14803032;Östra Göteborg, Kortedala Centrum;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803032 74.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803032 (Östra Göteborg, Kortedala Centrum) täcker 100.0 procent av det nya distriktet, 86.3 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803034;Östra Göteborg, Kortedala, Södra;14803033;Östra Göteborg, Kortedala, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803033 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803033 (Östra Göteborg, Kortedala, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803035;Östra Göteborg, Kortedala, Västra;14803034;Östra Göteborg, Kortedala, Västra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803034 80.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803034 (Östra Göteborg, Kortedala, Västra) täcker 100.0 procent av det nya distriktet, 92.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803036;Östra Göteborg, Kortedala, Östra;14803035;Östra Göteborg, Kortedala, Östra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803035 73.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803035 (Östra Göteborg, Kortedala, Östra) täcker 100.0 procent av det nya distriktet, 81.7 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803041;Östra Göteborg, Adventsparken, V;14803041;Östra Göteborg, Adventsparken;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803041 86.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803041 (Östra Göteborg, Adventsparken) täcker 99.6 procent av det nya distriktet, 88.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803042;Östra Göteborg, Adventsparken, Ö;14803042;Östra Göteborg, Kortedala, Norra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14803042 55.5 procent av 2014-distriktet, 14803041 13.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803042 (Östra Göteborg, Kortedala, Norra) täcker 74.0 procent av det nya distriktet, 8.9 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803043;Östra Göteborg, Kortedala, Norra;14803042;Östra Göteborg, Kortedala, Norra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14803042 44.5 procent av 2014-distriktet, 14803043 20.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803042 (Östra Göteborg, Kortedala, Norra) täcker 95.2 procent av det nya distriktet, 91.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803044;Östra Göteborg, Månadsgatorna m fl;14803043;Östra Göteborg, Månadsgatorna m fl;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803043 79.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803043 (Östra Göteborg, Månadsgatorna m fl) täcker 100.0 procent av det nya distriktet, 88.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803051;Östra Göteborg, Bergsjön, Norra;14803051;Östra Göteborg, Bergsjön, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803051 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803051 (Östra Göteborg, Bergsjön, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803052;Östra Göteborg, Gärdsmosse;14803052;Östra Göteborg, Gärdsmosse;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803052 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803052 (Östra Göteborg, Gärdsmosse) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803053;Östra Göteborg, Gärdsås;14803053;Östra Göteborg, Gärdsås;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803053 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803053 (Östra Göteborg, Gärdsås) täcker 100.0 procent av det nya distriktet, 99.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803054;Östra Göteborg, Siriusgatan;14803054;Östra Göteborg, Siriusgatan;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803054 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803054 (Östra Göteborg, Siriusgatan) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803061;Östra Göteborg, Bergsjön, Södra;14803061;Östra Göteborg, Bergsjön, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803061 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803061 (Östra Göteborg, Bergsjön, Södra) täcker 100.0 procent av det nya distriktet, 98.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin ger bara 100.0/98.0 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803062;Östra Göteborg, Bergsjön, Östra;14803062;Östra Göteborg, Bergsjön, Östra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803062 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803062 (Östra Göteborg, Bergsjön, Östra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803063;Östra Göteborg, Komettorget;14803063;Östra Göteborg, Komettorget;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14803063 68.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803063 (Östra Göteborg, Komettorget) täcker 94.2 procent av det nya distriktet, 79.1 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14803064;Östra Göteborg, Rymdtorget;14803064;Östra Göteborg, Rymdtorget;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14803064 100.0 procent av 2014-distriktet, 14803063 31.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14803064 (Östra Göteborg, Rymdtorget) täcker 91.2 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804021;Lundby, Bjurslätt, Södra;14804021;Lundby, Bjurslätt;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804021 76.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804021 (Lundby, Bjurslätt) täcker 100.0 procent av det nya distriktet, 76.2 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804022;Lundby, Flunsås;14804022;Lundby, Flunsås;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804022 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804022 (Lundby, Flunsås) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804023;Lundby, Kvillebäcken, Norra;14804023;Lundby, Kvillebäcken, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804023 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804023 (Lundby, Kvillebäcken, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804024;Lundby, Kvillebäcken, Södra;14804024;Lundby, Kvillebäcken, Södra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804024 89.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804024 (Lundby, Kvillebäcken, Södra) täcker 100.0 procent av det nya distriktet, 92.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804025;Lundby, Kvillebäcken, Östra;14804025;Lundby, Kvillebäcken, Östra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804025 54.4 procent av 2014-distriktet, 14804024 11.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804025 (Lundby, Kvillebäcken, Östra) täcker 83.1 procent av det nya distriktet, 1.7 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804026;Lundby, Penselgatan m fl;14804025;Lundby, Kvillebäcken, Östra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804025 45.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804025 (Lundby, Kvillebäcken, Östra) täcker 100.0 procent av det nya distriktet, 95.7 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804027;Lundby, Wieselgrensplatsen;14804026;Lundby, Wieselgrensplatsen;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804026 100.0 procent av 2014-distriktet, 14804021 23.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804026 (Lundby, Wieselgrensplatsen) täcker 52.4 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804028;Lundby, Vågmästarplatsen;;;ny;saknas i vd-mappning-2014-2018.skv, vd-indelning-2018.skv = N (nytt). geometri geo_overlap_2014_2018.csv: 14804025 (Lundby, Kvillebäcken, Östra) täcker 100.0 procent av det nya distriktet, 2.6 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv + geometri
14804031;Lundby, Bjurslätt, Norra;14804032;Lundby, Slätta Damm;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804032 46.9 procent av 2014-distriktet, 14804031 22.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804032 (Lundby, Slätta Damm) täcker 60.6 procent av det nya distriktet, 16.4 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804032;Lundby, Hilldedal;14804031;Lundby, Hilldedal;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804031 77.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804031 (Lundby, Hilldedal) täcker 100.0 procent av det nya distriktet, 82.8 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804033;Lundby, Slätta Damm;14804032;Lundby, Slätta Damm;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804032 53.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804032 (Lundby, Slätta Damm) täcker 100.0 procent av det nya distriktet, 83.6 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
