ar;lokalid;lokal;datum;antal
2014;6927;Otium, stiftelsen;2014-09-10;0
2014;6927;Otium, stiftelsen;2014-09-11;0
2014;6927;Otium, stiftelsen;2014-09-12;0
2014;6927;Otium, stiftelsen;2014-09-13;0
2014;6927;Otium, stiftelsen;2014-09-14;0
2014;6927;Otium, stiftelsen;totalt;26
2014;6928;Styrsöhemmet;2014-08-27;0
2014;6928;Styrsöhemmet;2014-08-28;0
2014;6928;Styrsöhemmet;2014-08-29;0
2014;6928;Styrsöhemmet;2014-08-30;0
2014;6928;Styrsöhemmet;2014-08-31;0
2014;6928;Styrsöhemmet;2014-09-01;0
2014;6928;Styrsöhemmet;2014-09-02;0
2014;6928;Styrsöhemmet;2014-09-03;0
2014;6928;Styrsöhemmet;2014-09-04;0
2014;6928;Styrsöhemmet;2014-09-05;15
2014;6928;Styrsöhemmet;2014-09-06;0
2014;6928;Styrsöhemmet;2014-09-07;0
2014;6928;Styrsöhemmet;2014-09-08;0
2014;6928;Styrsöhemmet;2014-09-09;0
2014;6928;Styrsöhemmet;2014-09-10;0
2014;6928;Styrsöhemmet;2014-09-11;0
2014;6928;Styrsöhemmet;2014-09-12;0
2014;6928;Styrsöhemmet;2014-09-13;0
2014;6928;Styrsöhemmet;2014-09-14;0
2014;6928;Styrsöhemmet;totalt;15
2014;6929;Svaleboskogens  äldreboende;2014-08-27;0
2014;6929;Svaleboskogens  äldreboende;2014-08-28;0
2014;6929;Svaleboskogens  äldreboende;2014-08-29;0
2014;6929;Svaleboskogens  äldreboende;2014-08-30;0
2014;6929;Svaleboskogens  äldreboende;2014-08-31;0
2014;6929;Svaleboskogens  äldreboende;2014-09-01;0
2014;6929;Svaleboskogens  äldreboende;2014-09-02;0
2014;6929;Svaleboskogens  äldreboende;2014-09-03;23
2014;6929;Svaleboskogens  äldreboende;2014-09-04;0
2014;6929;Svaleboskogens  äldreboende;2014-09-05;0
2014;6929;Svaleboskogens  äldreboende;2014-09-06;0
2014;6929;Svaleboskogens  äldreboende;2014-09-07;0
2014;6929;Svaleboskogens  äldreboende;2014-09-08;0
2014;6929;Svaleboskogens  äldreboende;2014-09-09;0
2014;6929;Svaleboskogens  äldreboende;2014-09-10;0
2014;6929;Svaleboskogens  äldreboende;2014-09-11;0
2014;6929;Svaleboskogens  äldreboende;2014-09-12;0
2014;6929;Svaleboskogens  äldreboende;2014-09-13;0
2014;6929;Svaleboskogens  äldreboende;2014-09-14;0
2014;6929;Svaleboskogens  äldreboende;totalt;23
2014;6932;Uggledals äldreboende;2014-08-27;0
2014;6932;Uggledals äldreboende;2014-08-28;0
2014;6932;Uggledals äldreboende;2014-08-29;0
2014;6932;Uggledals äldreboende;2014-08-30;0
2014;6932;Uggledals äldreboende;2014-08-31;0
2014;6932;Uggledals äldreboende;2014-09-01;0
2014;6932;Uggledals äldreboende;2014-09-02;0
2014;6932;Uggledals äldreboende;2014-09-03;23
2014;6932;Uggledals äldreboende;2014-09-04;0
2014;6932;Uggledals äldreboende;2014-09-05;0
2014;6932;Uggledals äldreboende;2014-09-06;0
2014;6932;Uggledals äldreboende;2014-09-07;0
2014;6932;Uggledals äldreboende;2014-09-08;0
2014;6932;Uggledals äldreboende;2014-09-09;0
2014;6932;Uggledals äldreboende;2014-09-10;0
2014;6932;Uggledals äldreboende;2014-09-11;0
2014;6932;Uggledals äldreboende;2014-09-12;0
2014;6932;Uggledals äldreboende;2014-09-13;0
2014;6932;Uggledals äldreboende;2014-09-14;0
2014;6932;Uggledals äldreboende;totalt;23
2014;6933;Vasahemmet;2014-08-27;0
2014;6933;Vasahemmet;2014-08-28;0
2014;6933;Vasahemmet;2014-08-29;0
2014;6933;Vasahemmet;2014-08-30;0
2014;6933;Vasahemmet;2014-08-31;0
2014;6933;Vasahemmet;2014-09-01;0
2014;6933;Vasahemmet;2014-09-02;0
2014;6933;Vasahemmet;2014-09-03;0
2014;6933;Vasahemmet;2014-09-04;23
2014;6933;Vasahemmet;2014-09-05;0
2014;6933;Vasahemmet;2014-09-06;0
2014;6933;Vasahemmet;2014-09-07;0
2014;6933;Vasahemmet;2014-09-08;0
2014;6933;Vasahemmet;2014-09-09;0
2014;6933;Vasahemmet;2014-09-10;0
2014;6933;Vasahemmet;2014-09-11;0
2014;6933;Vasahemmet;2014-09-12;0
2014;6933;Vasahemmet;2014-09-13;0
2014;6933;Vasahemmet;2014-09-14;0
2014;6933;Vasahemmet;totalt;23
2014;6939;Åkerhus äldreboende;2014-08-27;0
2014;6939;Åkerhus äldreboende;2014-08-28;0
2014;6939;Åkerhus äldreboende;2014-08-29;0
2014;6939;Åkerhus äldreboende;2014-08-30;0
2014;6939;Åkerhus äldreboende;2014-08-31;0
2014;6939;Åkerhus äldreboende;2014-09-01;0
2014;6939;Åkerhus äldreboende;2014-09-02;0
2014;6939;Åkerhus äldreboende;2014-09-03;0
2014;6939;Åkerhus äldreboende;2014-09-04;0
2014;6939;Åkerhus äldreboende;2014-09-05;0
2014;6939;Åkerhus äldreboende;2014-09-06;0
2014;6939;Åkerhus äldreboende;2014-09-07;0
2014;6939;Åkerhus äldreboende;2014-09-08;0
2014;6939;Åkerhus äldreboende;2014-09-09;0
2014;6939;Åkerhus äldreboende;2014-09-10;0
2014;6939;Åkerhus äldreboende;2014-09-11;71
2014;6939;Åkerhus äldreboende;2014-09-12;0
2014;6939;Åkerhus äldreboende;2014-09-13;0
2014;6939;Åkerhus äldreboende;2014-09-14;0
2014;6939;Åkerhus äldreboende;totalt;71
2014;6940;Änggårdsbackens äldreboende tre stif;2014-08-27;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-08-28;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-08-29;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-08-30;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-08-31;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-01;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-02;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-03;61
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-04;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-05;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-06;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-07;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-08;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-09;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-10;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-11;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-12;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-13;0
2014;6940;Änggårdsbackens äldreboende tre stif;2014-09-14;0
2014;6940;Änggårdsbackens äldreboende tre stif;totalt;61
2014;8296;Tuve bibliotek;2014-08-27;63
2014;8296;Tuve bibliotek;2014-08-28;126
2014;8296;Tuve bibliotek;2014-08-29;97
2014;8296;Tuve bibliotek;2014-08-30;0
2014;8296;Tuve bibliotek;2014-08-31;0
2014;8296;Tuve bibliotek;2014-09-01;169
2014;8296;Tuve bibliotek;2014-09-02;114
2014;8296;Tuve bibliotek;2014-09-03;127
2014;8296;Tuve bibliotek;2014-09-04;191
2014;8296;Tuve bibliotek;2014-09-05;109
2014;8296;Tuve bibliotek;2014-09-06;0
2014;8296;Tuve bibliotek;2014-09-07;0
2014;8296;Tuve bibliotek;2014-09-08;278
2014;8296;Tuve bibliotek;2014-09-09;197
2014;8296;Tuve bibliotek;2014-09-10;231
2014;8296;Tuve bibliotek;2014-09-11;369
2014;8296;Tuve bibliotek;2014-09-12;426
2014;8296;Tuve bibliotek;2014-09-13;0
2014;8296;Tuve bibliotek;2014-09-14;0
2014;8296;Tuve bibliotek;totalt;2497
2014;8324;Kyrkbyns bibliotek;2014-08-27;67
2014;8324;Kyrkbyns bibliotek;2014-08-28;154
2014;8324;Kyrkbyns bibliotek;2014-08-29;0
2014;8324;Kyrkbyns bibliotek;2014-08-30;0
2014;8324;Kyrkbyns bibliotek;2014-08-31;0
2014;8324;Kyrkbyns bibliotek;2014-09-01;158
2014;8324;Kyrkbyns bibliotek;2014-09-02;133
2014;8324;Kyrkbyns bibliotek;2014-09-03;115
2014;8324;Kyrkbyns bibliotek;2014-09-04;220
2014;8324;Kyrkbyns bibliotek;2014-09-05;0
2014;8324;Kyrkbyns bibliotek;2014-09-06;0
2014;8324;Kyrkbyns bibliotek;2014-09-07;0
2014;8324;Kyrkbyns bibliotek;2014-09-08;261
2014;8324;Kyrkbyns bibliotek;2014-09-09;218
2014;8324;Kyrkbyns bibliotek;2014-09-10;246
2014;8324;Kyrkbyns bibliotek;2014-09-11;517
2014;8324;Kyrkbyns bibliotek;2014-09-12;0
2014;8324;Kyrkbyns bibliotek;2014-09-13;0
2014;8324;Kyrkbyns bibliotek;2014-09-14;0
2014;8324;Kyrkbyns bibliotek;totalt;2089
2014;8325;Biskopsgårdens bibliotek;2014-08-27;75
2014;8325;Biskopsgårdens bibliotek;2014-08-28;169
2014;8325;Biskopsgårdens bibliotek;2014-08-29;119
2014;8325;Biskopsgårdens bibliotek;2014-08-30;44
2014;8325;Biskopsgårdens bibliotek;2014-08-31;0
2014;8325;Biskopsgårdens bibliotek;2014-09-01;199
2014;8325;Biskopsgårdens bibliotek;2014-09-02;172
2014;8325;Biskopsgårdens bibliotek;2014-09-03;192
2014;8325;Biskopsgårdens bibliotek;2014-09-04;203
2014;8325;Biskopsgårdens bibliotek;2014-09-05;151
2014;8325;Biskopsgårdens bibliotek;2014-09-06;144
2014;8325;Biskopsgårdens bibliotek;2014-09-07;0
2014;8325;Biskopsgårdens bibliotek;2014-09-08;327
2014;8325;Biskopsgårdens bibliotek;2014-09-09;248
2014;8325;Biskopsgårdens bibliotek;2014-09-10;398
2014;8325;Biskopsgårdens bibliotek;2014-09-11;393
2014;8325;Biskopsgårdens bibliotek;2014-09-12;418
2014;8325;Biskopsgårdens bibliotek;2014-09-13;460
2014;8325;Biskopsgårdens bibliotek;2014-09-14;0
2014;8325;Biskopsgårdens bibliotek;totalt;3712
2014;8327;Backa bibliotek;2014-08-27;173
2014;8327;Backa bibliotek;2014-08-28;203
2014;8327;Backa bibliotek;2014-08-29;167
2014;8327;Backa bibliotek;2014-08-30;85
2014;8327;Backa bibliotek;2014-08-31;0
2014;8327;Backa bibliotek;2014-09-01;240
2014;8327;Backa bibliotek;2014-09-02;209
2014;8327;Backa bibliotek;2014-09-03;285
2014;8327;Backa bibliotek;2014-09-04;214
2014;8327;Backa bibliotek;2014-09-05;198
2014;8327;Backa bibliotek;2014-09-06;141
2014;8327;Backa bibliotek;2014-09-07;0
2014;8327;Backa bibliotek;2014-09-08;349
2014;8327;Backa bibliotek;2014-09-09;279
2014;8327;Backa bibliotek;2014-09-10;485
2014;8327;Backa bibliotek;2014-09-11;498
2014;8327;Backa bibliotek;2014-09-12;518
2014;8327;Backa bibliotek;2014-09-13;405
2014;8327;Backa bibliotek;2014-09-14;0
2014;8327;Backa bibliotek;totalt;4449
2014;8328;Älvstrandens bibliotek;2014-08-27;63
2014;8328;Älvstrandens bibliotek;2014-08-28;82
2014;8328;Älvstrandens bibliotek;2014-08-29;74
2014;8328;Älvstrandens bibliotek;2014-08-30;0
2014;8328;Älvstrandens bibliotek;2014-08-31;0
2014;8328;Älvstrandens bibliotek;2014-09-01;101
2014;8328;Älvstrandens bibliotek;2014-09-02;121
2014;8328;Älvstrandens bibliotek;2014-09-03;89
2014;8328;Älvstrandens bibliotek;2014-09-04;87
2014;8328;Älvstrandens bibliotek;2014-09-05;83
2014;8328;Älvstrandens bibliotek;2014-09-06;0
2014;8328;Älvstrandens bibliotek;2014-09-07;0
2014;8328;Älvstrandens bibliotek;2014-09-08;219
2014;8328;Älvstrandens bibliotek;2014-09-09;262
2014;8328;Älvstrandens bibliotek;2014-09-10;266
2014;8328;Älvstrandens bibliotek;2014-09-11;315
2014;8328;Älvstrandens bibliotek;2014-09-12;419
2014;8328;Älvstrandens bibliotek;2014-09-13;0
2014;8328;Älvstrandens bibliotek;2014-09-14;0
2014;8328;Älvstrandens bibliotek;totalt;2181
2014;8329;Torslanda bibliotek;2014-08-27;43
2014;8329;Torslanda bibliotek;2014-08-28;110
2014;8329;Torslanda bibliotek;2014-08-29;41
2014;8329;Torslanda bibliotek;2014-08-30;0
2014;8329;Torslanda bibliotek;2014-08-31;0
2014;8329;Torslanda bibliotek;2014-09-01;123
2014;8329;Torslanda bibliotek;2014-09-02;105
2014;8329;Torslanda bibliotek;2014-09-03;39
2014;8329;Torslanda bibliotek;2014-09-04;149
2014;8329;Torslanda bibliotek;2014-09-05;38
2014;8329;Torslanda bibliotek;2014-09-06;214
2014;8329;Torslanda bibliotek;2014-09-07;0
2014;8329;Torslanda bibliotek;2014-09-08;262
2014;8329;Torslanda bibliotek;2014-09-09;273
2014;8329;Torslanda bibliotek;2014-09-10;149
2014;8329;Torslanda bibliotek;2014-09-11;369
2014;8329;Torslanda bibliotek;2014-09-12;108
2014;8329;Torslanda bibliotek;2014-09-13;472
2014;8329;Torslanda bibliotek;2014-09-14;0
2014;8329;Torslanda bibliotek;totalt;2495
2014;8330;Kulturhuset Vingen;2014-08-27;75
2014;8330;Kulturhuset Vingen;2014-08-28;69
2014;8330;Kulturhuset Vingen;2014-08-29;98
2014;8330;Kulturhuset Vingen;2014-08-30;0
2014;8330;Kulturhuset Vingen;2014-08-31;0
2014;8330;Kulturhuset Vingen;2014-09-01;106
2014;8330;Kulturhuset Vingen;2014-09-02;136
2014;8330;Kulturhuset Vingen;2014-09-03;103
2014;8330;Kulturhuset Vingen;2014-09-04;108
2014;8330;Kulturhuset Vingen;2014-09-05;156
2014;8330;Kulturhuset Vingen;2014-09-06;0
2014;8330;Kulturhuset Vingen;2014-09-07;0
2014;8330;Kulturhuset Vingen;2014-09-08;195
2014;8330;Kulturhuset Vingen;2014-09-09;239
2014;8330;Kulturhuset Vingen;2014-09-10;244
2014;8330;Kulturhuset Vingen;2014-09-11;228
2014;8330;Kulturhuset Vingen;2014-09-12;345
2014;8330;Kulturhuset Vingen;2014-09-13;0
2014;8330;Kulturhuset Vingen;2014-09-14;0
2014;8330;Kulturhuset Vingen;totalt;2102
2014;8332;Kärra bibliotek;2014-08-27;80
2014;8332;Kärra bibliotek;2014-08-28;137
2014;8332;Kärra bibliotek;2014-08-29;80
2014;8332;Kärra bibliotek;2014-08-30;0
2014;8332;Kärra bibliotek;2014-08-31;0
2014;8332;Kärra bibliotek;2014-09-01;183
2014;8332;Kärra bibliotek;2014-09-02;138
2014;8332;Kärra bibliotek;2014-09-03;112
2014;8332;Kärra bibliotek;2014-09-04;216
2014;8332;Kärra bibliotek;2014-09-05;107
2014;8332;Kärra bibliotek;2014-09-06;81
2014;8332;Kärra bibliotek;2014-09-07;0
2014;8332;Kärra bibliotek;2014-09-08;244
2014;8332;Kärra bibliotek;2014-09-09;195
2014;8332;Kärra bibliotek;2014-09-10;198
2014;8332;Kärra bibliotek;2014-09-11;393
2014;8332;Kärra bibliotek;2014-09-12;245
2014;8332;Kärra bibliotek;2014-09-13;0
2014;8332;Kärra bibliotek;2014-09-14;0
2014;8332;Kärra bibliotek;totalt;2409
2014;8338;Kulturhuset Blå Stället;2014-08-27;184
2014;8338;Kulturhuset Blå Stället;2014-08-28;176
2014;8338;Kulturhuset Blå Stället;2014-08-29;133
2014;8338;Kulturhuset Blå Stället;2014-08-30;122
2014;8338;Kulturhuset Blå Stället;2014-08-31;0
2014;8338;Kulturhuset Blå Stället;2014-09-01;215
2014;8338;Kulturhuset Blå Stället;2014-09-02;197
2014;8338;Kulturhuset Blå Stället;2014-09-03;193
2014;8338;Kulturhuset Blå Stället;2014-09-04;191
2014;8338;Kulturhuset Blå Stället;2014-09-05;172
2014;8338;Kulturhuset Blå Stället;2014-09-06;150
2014;8338;Kulturhuset Blå Stället;2014-09-07;0
2014;8338;Kulturhuset Blå Stället;2014-09-08;342
2014;8338;Kulturhuset Blå Stället;2014-09-09;320
2014;8338;Kulturhuset Blå Stället;2014-09-10;365
2014;8338;Kulturhuset Blå Stället;2014-09-11;453
2014;8338;Kulturhuset Blå Stället;2014-09-12;460
2014;8338;Kulturhuset Blå Stället;2014-09-13;521
2014;8338;Kulturhuset Blå Stället;2014-09-14;0
2014;8338;Kulturhuset Blå Stället;totalt;4194
2014;8339;Hammarkullens bibliotek;2014-08-27;52
2014;8339;Hammarkullens bibliotek;2014-08-28;116
2014;8339;Hammarkullens bibliotek;2014-08-29;45
2014;8339;Hammarkullens bibliotek;2014-08-30;0
2014;8339;Hammarkullens bibliotek;2014-08-31;0
2014;8339;Hammarkullens bibliotek;2014-09-01;53
2014;8339;Hammarkullens bibliotek;2014-09-02;64
2014;8339;Hammarkullens bibliotek;2014-09-03;70
2014;8339;Hammarkullens bibliotek;2014-09-04;69
2014;8339;Hammarkullens bibliotek;2014-09-05;35
2014;8339;Hammarkullens bibliotek;2014-09-06;0
2014;8339;Hammarkullens bibliotek;2014-09-07;0
2014;8339;Hammarkullens bibliotek;2014-09-08;98
2014;8339;Hammarkullens bibliotek;2014-09-09;115
2014;8339;Hammarkullens bibliotek;2014-09-10;111
2014;8339;Hammarkullens bibliotek;2014-09-11;173
2014;8339;Hammarkullens bibliotek;2014-09-12;131
2014;8339;Hammarkullens bibliotek;2014-09-13;0
2014;8339;Hammarkullens bibliotek;2014-09-14;0
2014;8339;Hammarkullens bibliotek;totalt;1132
2014;8340;Hjällbo bibliotek;2014-08-27;147
2014;8340;Hjällbo bibliotek;2014-08-28;41
2014;8340;Hjällbo bibliotek;2014-08-29;49
2014;8340;Hjällbo bibliotek;2014-08-30;0
2014;8340;Hjällbo bibliotek;2014-08-31;0
2014;8340;Hjällbo bibliotek;2014-09-01;82
2014;8340;Hjällbo bibliotek;2014-09-02;63
2014;8340;Hjällbo bibliotek;2014-09-03;89
2014;8340;Hjällbo bibliotek;2014-09-04;58
2014;8340;Hjällbo bibliotek;2014-09-05;65
2014;8340;Hjällbo bibliotek;2014-09-06;0
2014;8340;Hjällbo bibliotek;2014-09-07;0
2014;8340;Hjällbo bibliotek;2014-09-08;120
2014;8340;Hjällbo bibliotek;2014-09-09;119
2014;8340;Hjällbo bibliotek;2014-09-10;164
2014;8340;Hjällbo bibliotek;2014-09-11;112
2014;8340;Hjällbo bibliotek;2014-09-12;201
2014;8340;Hjällbo bibliotek;2014-09-13;0
2014;8340;Hjällbo bibliotek;2014-09-14;0
2014;8340;Hjällbo bibliotek;totalt;1310
2014;8341;Bergsjöns bibliotek;2014-08-27;55
2014;8341;Bergsjöns bibliotek;2014-08-28;59
2014;8341;Bergsjöns bibliotek;2014-08-29;52
2014;8341;Bergsjöns bibliotek;2014-08-30;40
2014;8341;Bergsjöns bibliotek;2014-08-31;0
2014;8341;Bergsjöns bibliotek;2014-09-01;82
2014;8341;Bergsjöns bibliotek;2014-09-02;75
2014;8341;Bergsjöns bibliotek;2014-09-03;84
2014;8341;Bergsjöns bibliotek;2014-09-04;67
2014;8341;Bergsjöns bibliotek;2014-09-05;47
2014;8341;Bergsjöns bibliotek;2014-09-06;51
2014;8341;Bergsjöns bibliotek;2014-09-07;0
2014;8341;Bergsjöns bibliotek;2014-09-08;124
2014;8341;Bergsjöns bibliotek;2014-09-09;107
2014;8341;Bergsjöns bibliotek;2014-09-10;133
2014;8341;Bergsjöns bibliotek;2014-09-11;137
2014;8341;Bergsjöns bibliotek;2014-09-12;154
2014;8341;Bergsjöns bibliotek;2014-09-13;183
2014;8341;Bergsjöns bibliotek;2014-09-14;0
2014;8341;Bergsjöns bibliotek;totalt;1450
2014;8342;Kortedala bibliotek;2014-08-27;150
2014;8342;Kortedala bibliotek;2014-08-28;155
2014;8342;Kortedala bibliotek;2014-08-29;111
2014;8342;Kortedala bibliotek;2014-08-30;69
2014;8342;Kortedala bibliotek;2014-08-31;0
2014;8342;Kortedala bibliotek;2014-09-01;214
2014;8342;Kortedala bibliotek;2014-09-02;189
2014;8342;Kortedala bibliotek;2014-09-03;181
2014;8342;Kortedala bibliotek;2014-09-04;186
2014;8342;Kortedala bibliotek;2014-09-05;159
2014;8342;Kortedala bibliotek;2014-09-06;125
2014;8342;Kortedala bibliotek;2014-09-07;0
2014;8342;Kortedala bibliotek;2014-09-08;279
2014;8342;Kortedala bibliotek;2014-09-09;289
2014;8342;Kortedala bibliotek;2014-09-10;380
2014;8342;Kortedala bibliotek;2014-09-11;383
2014;8342;Kortedala bibliotek;2014-09-12;349
2014;8342;Kortedala bibliotek;2014-09-13;322
2014;8342;Kortedala bibliotek;2014-09-14;0
2014;8342;Kortedala bibliotek;totalt;3541
2014;8343;Gamlestadens bibliotek;2014-08-27;63
2014;8343;Gamlestadens bibliotek;2014-08-28;102
2014;8343;Gamlestadens bibliotek;2014-08-29;57
2014;8343;Gamlestadens bibliotek;2014-08-30;57
2014;8343;Gamlestadens bibliotek;2014-08-31;0
2014;8343;Gamlestadens bibliotek;2014-09-01;109
2014;8343;Gamlestadens bibliotek;2014-09-02;104
2014;8343;Gamlestadens bibliotek;2014-09-03;84
2014;8343;Gamlestadens bibliotek;2014-09-04;107
2014;8343;Gamlestadens bibliotek;2014-09-05;66
2014;8343;Gamlestadens bibliotek;2014-09-06;75
2014;8343;Gamlestadens bibliotek;2014-09-07;0
2014;8343;Gamlestadens bibliotek;2014-09-08;180
2014;8343;Gamlestadens bibliotek;2014-09-09;221
2014;8343;Gamlestadens bibliotek;2014-09-10;160
2014;8343;Gamlestadens bibliotek;2014-09-11;396
2014;8343;Gamlestadens bibliotek;2014-09-12;276
2014;8343;Gamlestadens bibliotek;2014-09-13;352
2014;8343;Gamlestadens bibliotek;2014-09-14;0
2014;8343;Gamlestadens bibliotek;totalt;2409
2014;8349;Stadsbiblioteket;2014-08-27;370
2014;8349;Stadsbiblioteket;2014-08-28;464
2014;8349;Stadsbiblioteket;2014-08-29;382
2014;8349;Stadsbiblioteket;2014-08-30;375
2014;8349;Stadsbiblioteket;2014-08-31;380
2014;8349;Stadsbiblioteket;2014-09-01;501
2014;8349;Stadsbiblioteket;2014-09-02;529
2014;8349;Stadsbiblioteket;2014-09-03;616
2014;8349;Stadsbiblioteket;2014-09-04;600
2014;8349;Stadsbiblioteket;2014-09-05;516
2014;8349;Stadsbiblioteket;2014-09-06;581
2014;8349;Stadsbiblioteket;2014-09-07;773
2014;8349;Stadsbiblioteket;2014-09-08;900
2014;8349;Stadsbiblioteket;2014-09-09;1260
2014;8349;Stadsbiblioteket;2014-09-10;1624
2014;8349;Stadsbiblioteket;2014-09-11;1853
2014;8349;Stadsbiblioteket;2014-09-12;2187
2014;8349;Stadsbiblioteket;2014-09-13;1756
2014;8349;Stadsbiblioteket;2014-09-14;0
2014;8349;Stadsbiblioteket;totalt;15667
2014;8351;Linnéstadens bibliotek;2014-08-27;221
2014;8351;Linnéstadens bibliotek;2014-08-28;261
2014;8351;Linnéstadens bibliotek;2014-08-29;178
2014;8351;Linnéstadens bibliotek;2014-08-30;0
2014;8351;Linnéstadens bibliotek;2014-08-31;0
2014;8351;Linnéstadens bibliotek;2014-09-01;336
2014;8351;Linnéstadens bibliotek;2014-09-02;313
2014;8351;Linnéstadens bibliotek;2014-09-03;295
2014;8351;Linnéstadens bibliotek;2014-09-04;261
2014;8351;Linnéstadens bibliotek;2014-09-05;294
2014;8351;Linnéstadens bibliotek;2014-09-06;279
2014;8351;Linnéstadens bibliotek;2014-09-07;0
2014;8351;Linnéstadens bibliotek;2014-09-08;564
2014;8351;Linnéstadens bibliotek;2014-09-09;704
2014;8351;Linnéstadens bibliotek;2014-09-10;900
2014;8351;Linnéstadens bibliotek;2014-09-11;755
2014;8351;Linnéstadens bibliotek;2014-09-12;973
2014;8351;Linnéstadens bibliotek;2014-09-13;606
2014;8351;Linnéstadens bibliotek;2014-09-14;0
2014;8351;Linnéstadens bibliotek;totalt;6940
2014;8352;Guldhedens bibliotek;2014-08-27;60
2014;8352;Guldhedens bibliotek;2014-08-28;130
2014;8352;Guldhedens bibliotek;2014-08-29;78
2014;8352;Guldhedens bibliotek;2014-08-30;0
2014;8352;Guldhedens bibliotek;2014-08-31;0
2014;8352;Guldhedens bibliotek;2014-09-01;150
2014;8352;Guldhedens bibliotek;2014-09-02;143
2014;8352;Guldhedens bibliotek;2014-09-03;83
2014;8352;Guldhedens bibliotek;2014-09-04;115
2014;8352;Guldhedens bibliotek;2014-09-05;84
2014;8352;Guldhedens bibliotek;2014-09-06;82
2014;8352;Guldhedens bibliotek;2014-09-07;0
2014;8352;Guldhedens bibliotek;2014-09-08;218
2014;8352;Guldhedens bibliotek;2014-09-09;240
2014;8352;Guldhedens bibliotek;2014-09-10;187
2014;8352;Guldhedens bibliotek;2014-09-11;479
2014;8352;Guldhedens bibliotek;2014-09-12;269
2014;8352;Guldhedens bibliotek;2014-09-13;392
2014;8352;Guldhedens bibliotek;2014-09-14;0
2014;8352;Guldhedens bibliotek;totalt;2710
2014;8355;Styrsö bibliotek;2014-08-27;0
2014;8355;Styrsö bibliotek;2014-08-28;29
2014;8355;Styrsö bibliotek;2014-08-29;14
2014;8355;Styrsö bibliotek;2014-08-30;33
2014;8355;Styrsö bibliotek;2014-08-31;0
2014;8355;Styrsö bibliotek;2014-09-01;0
2014;8355;Styrsö bibliotek;2014-09-02;52
2014;8355;Styrsö bibliotek;2014-09-03;0
2014;8355;Styrsö bibliotek;2014-09-04;38
2014;8355;Styrsö bibliotek;2014-09-05;25
2014;8355;Styrsö bibliotek;2014-09-06;44
2014;8355;Styrsö bibliotek;2014-09-07;0
2014;8355;Styrsö bibliotek;2014-09-08;0
2014;8355;Styrsö bibliotek;2014-09-09;117
2014;8355;Styrsö bibliotek;2014-09-10;0
2014;8355;Styrsö bibliotek;2014-09-11;44
2014;8355;Styrsö bibliotek;2014-09-12;39
2014;8355;Styrsö bibliotek;2014-09-13;63
2014;8355;Styrsö bibliotek;2014-09-14;0
2014;8355;Styrsö bibliotek;totalt;498
2014;8357;Majornas bibliotek;2014-08-27;233
2014;8357;Majornas bibliotek;2014-08-28;243
2014;8357;Majornas bibliotek;2014-08-29;207
2014;8357;Majornas bibliotek;2014-08-30;151
2014;8357;Majornas bibliotek;2014-08-31;0
2014;8357;Majornas bibliotek;2014-09-01;327
2014;8357;Majornas bibliotek;2014-09-02;296
2014;8357;Majornas bibliotek;2014-09-03;277
2014;8357;Majornas bibliotek;2014-09-04;275
2014;8357;Majornas bibliotek;2014-09-05;217
2014;8357;Majornas bibliotek;2014-09-06;216
2014;8357;Majornas bibliotek;2014-09-07;0
2014;8357;Majornas bibliotek;2014-09-08;514
2014;8357;Majornas bibliotek;2014-09-09;656
2014;8357;Majornas bibliotek;2014-09-10;708
2014;8357;Majornas bibliotek;2014-09-11;886
2014;8357;Majornas bibliotek;2014-09-12;756
2014;8357;Majornas bibliotek;2014-09-13;705
2014;8357;Majornas bibliotek;2014-09-14;0
2014;8357;Majornas bibliotek;totalt;6667
2014;8358;Högsbo bibliotek;2014-08-27;103
2014;8358;Högsbo bibliotek;2014-08-28;199
2014;8358;Högsbo bibliotek;2014-08-29;118
2014;8358;Högsbo bibliotek;2014-08-30;107
2014;8358;Högsbo bibliotek;2014-08-31;0
2014;8358;Högsbo bibliotek;2014-09-01;231
2014;8358;Högsbo bibliotek;2014-09-02;215
2014;8358;Högsbo bibliotek;2014-09-03;166
2014;8358;Högsbo bibliotek;2014-09-04;214
2014;8358;Högsbo bibliotek;2014-09-05;180
2014;8358;Högsbo bibliotek;2014-09-06;136
2014;8358;Högsbo bibliotek;2014-09-07;0
2014;8358;Högsbo bibliotek;2014-09-08;344
