ar;val;riksdagsvalkrets_id;riksdagsvalkrets_namn;kommun_id;kommun_namn;valdistrikt_id;valdistrikt_namn;Män/Svenska medborgare/18-29 förstagångsväljare;Kvinnor/Svenska medborgare/18-29 förstagångsväljare;Män/Ej svenska medborgare/18-29 förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 förstagångsväljare;Män/Svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Svenska medborgare/18-29 ej förstagångsväljare;Män/Ej svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 ej förstagångsväljare;Män/Svenska medborgare/30-49;Kvinnor/Svenska medborgare/30-49;Män/Ej svenska medborgare/30-49;Kvinnor/Ej svenska medborgare/30-49;Män/Svenska medborgare/50-64;Kvinnor/Svenska medborgare/50-64;Män/Ej svenska medborgare/50-64;Kvinnor/Ej svenska medborgare/50-64;Män/Svenska medborgare/65-;Kvinnor/Svenska medborgare/65-;Män/Ej svenska medborgare/65-;Kvinnor/Ej svenska medborgare/65-;totalt
2010;rd;16;Göteborgs kommun;1480;Göteborg;14800943;Majorna, Djurgårdsgatan m fl;45;34;0;0;143;180;0;0;361;383;0;0;152;153;0;0;26;30;0;0;1507
2010;rd;16;Göteborgs kommun;1480;Göteborg;14800944;Majorna, Gatenhielmska;40;37;0;0;115;125;0;0;270;259;0;0;103;118;0;0;59;93;0;0;1219
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801011;Högsbo, Södra Kaverös;32;31;0;0;162;112;0;0;204;164;0;0;154;160;0;0;206;356;0;0;1581
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801012;Högsbo, Norra Kaverös;68;62;0;0;146;158;0;0;265;279;0;0;170;178;0;0;165;280;0;0;1771
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801021;Högsbo, Östra Flatås;40;39;0;0;107;125;0;0;226;244;0;0;119;98;0;0;91;141;0;0;1230
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801022;Högsbo, Västra Flatås;39;38;0;0;127;111;0;0;224;203;0;0;147;176;0;0;168;256;0;0;1489
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801031;Högsbo, Södra Högsbohöjd;35;38;0;0;127;144;0;0;284;271;0;0;112;108;0;0;107;218;0;0;1444
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801032;Högsbo, Norra Högsbohöjd;74;49;0;0;188;178;0;0;278;264;0;0;121;126;0;0;62;64;0;0;1404
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801041;Högsbo, Högsbo;17;17;0;0;107;125;0;0;201;156;0;0;128;142;0;0;158;269;0;0;1320
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801042;Högsbo, Västra Högsbotorp;22;27;0;0;178;174;0;0;243;218;0;0;121;117;0;0;87;171;0;0;1358
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801043;Högsbo, Marklandsgatan m fl;24;29;0;0;137;168;0;0;218;172;0;0;97;127;0;0;180;349;0;0;1501
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801044;Högsbo, Östra Högsbotorp;13;30;0;0;154;138;0;0;227;173;0;0;97;103;0;0;136;246;0;0;1317
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801111;Älvsborg, Södra Fiskebäck;29;36;0;0;39;29;0;0;141;147;0;0;104;112;0;0;149;171;0;0;957
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801112;Älvsborg, Norra Fiskebäck;55;53;0;0;38;57;0;0;242;263;0;0;187;173;0;0;164;177;0;0;1409
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801113;Älvsborg, Påvelund;68;46;0;0;44;33;0;0;264;319;0;0;195;195;0;0;223;239;0;0;1626
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801114;Älvsborg, Björnekulla;53;43;0;0;51;24;0;0;180;205;0;0;191;184;0;0;242;264;0;0;1437
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801121;Älvsborg, Långedrag;55;69;0;0;53;50;0;0;212;273;0;0;231;207;0;0;184;181;0;0;1515
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801131;Älvsborg, Tångudden;56;64;0;0;36;46;0;0;219;246;0;0;197;192;0;0;137;136;0;0;1329
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801132;Älvsborg, Nya Varvet;61;59;0;0;78;77;0;0;296;333;0;0;266;282;0;0;188;266;0;0;1906
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801133;Älvsborg, Hagen;35;44;0;0;39;42;0;0;157;169;0;0;165;165;0;0;91;86;0;0;993
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801141;Älvsborg, Grimmered;62;74;0;0;69;49;0;0;260;298;0;0;248;248;0;0;169;151;0;0;1628
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801142;Älvsborg, Ekebäck;62;57;0;0;67;70;0;0;260;261;0;0;227;209;0;0;123;112;0;0;1448
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801211;Frölunda, Tofta;17;36;0;0;69;71;0;0;104;107;0;0;88;120;0;0;183;268;0;0;1063
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801212;Frölunda, Spinetten;19;19;0;0;52;71;0;0;110;114;0;0;93;109;0;0;102;171;0;0;860
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801221;Frölunda, Ruddalen;26;32;0;0;111;110;0;0;198;149;0;0;162;167;0;0;340;577;0;0;1872
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801231;Frölunda, Västra Järnbrott;47;33;0;0;69;87;0;0;231;247;0;0;173;170;0;0;130;185;0;0;1372
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801232;Frölunda, Östra Järnbrott;20;33;0;0;96;83;0;0;201;182;0;0;129;148;0;0;154;298;0;0;1344
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801241;Frölunda, Frölunda torg;28;32;0;0;73;97;0;0;161;145;0;0;93;155;0;0;123;216;0;0;1123
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801242;Frölunda, Gånglåten m fl;73;63;0;0;180;166;0;0;317;324;0;0;163;170;0;0;113;153;0;0;1722
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801243;Frölunda, Frölunda;26;20;0;0;46;66;0;0;79;91;0;0;79;95;0;0;178;300;0;0;980
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801311;Askim, Hult;57;33;0;0;37;37;0;0;182;205;0;0;194;200;0;0;205;201;0;0;1351
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801312;Askim, Pilegården;38;35;0;0;123;128;0;0;219;220;0;0;109;147;0;0;67;97;0;0;1183
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801313;Askim, Askim;43;34;0;0;49;32;0;0;156;147;0;0;115;139;0;0;126;215;0;0;1056
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801314;Askim, Norra Sisjön;54;55;0;0;68;82;0;0;253;275;0;0;189;195;0;0;154;170;0;0;1495
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801315;Askim, Södra Sisjön;81;72;0;0;48;44;0;0;268;289;0;0;202;198;0;0;139;115;0;0;1456
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801316;Askim, Norra Hovås;41;33;0;0;37;34;0;0;161;182;0;0;178;169;0;0;123;121;0;0;1079
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801321;Askim, Södra Hovås;51;42;0;0;47;28;0;0;121;159;0;0;139;131;0;0;127;161;0;0;1006
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801322;Askim, Trollåsen;45;39;0;0;40;32;0;0;254;283;0;0;159;162;0;0;146;134;0;0;1294
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801331;Askim, Billdal;75;67;0;0;49;43;0;0;333;380;0;0;260;265;0;0;168;176;0;0;1816
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801332;Askim, Nygård;45;43;0;0;38;32;0;0;205;222;0;0;150;183;0;0;137;161;0;0;1216
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801333;Askim, Skintebo;54;35;0;0;31;42;0;0;250;276;0;0;125;165;0;0;76;138;0;0;1192
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801334;Askim, Brottkärr;26;34;0;0;34;20;0;0;140;155;0;0;125;133;0;0;93;73;0;0;833
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801335;Askim, Lyckhem;45;40;0;0;24;29;0;0;194;237;0;0;143;153;0;0;156;163;0;0;1184
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801336;Askim, Lindås;53;37;0;0;25;26;0;0;211;234;0;0;149;145;0;0;162;158;0;0;1200
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801411;Tynnered, Bratthammar;73;56;0;0;65;54;0;0;296;327;0;0;260;271;0;0;269;231;0;0;1902
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801421;Tynnered, Beryllgatan-Guldringen;75;54;0;0;164;121;0;0;258;265;0;0;164;230;0;0;187;275;0;0;1793
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801431;Tynnered, Tynnered;86;70;0;0;191;175;0;0;292;334;0;0;203;196;0;0;168;248;0;0;1963
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801441;Tynnered, Korsåsen;48;36;0;0;56;64;0;0;183;207;0;0;140;164;0;0;180;212;0;0;1290
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801442;Tynnered, Ängås;61;50;0;0;127;119;0;0;240;231;0;0;142;157;0;0;64;89;0;0;1280
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801451;Tynnered, Västra Önnered;48;50;0;0;44;28;0;0;203;238;0;0;153;137;0;0;178;260;0;0;1339
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801452;Tynnered, Östra Önnered;59;59;0;0;45;49;0;0;236;255;0;0;184;190;0;0;206;209;0;0;1492
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801461;Tynnered, Grevegården;60;60;0;0;135;152;0;0;183;223;0;0;90;91;0;0;75;125;0;0;1194
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801462;Tynnered, Skattegården;80;61;0;0;130;114;0;0;215;261;0;0;167;180;0;0;148;186;0;0;1542
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801471;Tynnered, Södra Näset;63;65;0;0;35;28;0;0;230;262;0;0;207;193;0;0;133;139;0;0;1355
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801472;Tynnered, Norra Näset;82;52;0;0;37;40;0;0;257;283;0;0;231;229;0;0;233;208;0;0;1652
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801473;Tynnered, Åkered;58;35;0;0;44;40;0;0;265;276;0;0;216;186;0;0;168;179;0;0;1467
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801481;Tynnered, Södra Opaltorget;34;40;0;0;67;60;0;0;166;171;0;0;95;97;0;0;88;108;0;0;926
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801482;Tynnered, Norra Opaltorget;44;46;0;0;133;99;0;0;216;187;0;0;129;156;0;0;136;180;0;0;1326
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801511;Södra Skärgården, Donsö-Vrångö;51;56;0;0;62;39;0;0;197;223;0;0;200;184;0;0;164;191;0;0;1367
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801512;Södra Skärgården, Styrsö-Köpstadsö;39;41;0;0;27;35;0;0;168;143;0;0;160;169;0;0;174;193;0;0;1149
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801513;Södra Skärgården, Brännö-Asperö;32;29;0;0;22;30;0;0;137;145;0;0;161;155;0;0;108;119;0;0;938
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801611;Torslanda, Hjuvik;74;55;0;0;42;39;0;0;319;354;0;0;202;186;0;0;132;109;0;0;1512
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801612;Torslanda, Hällsvik;69;46;0;0;42;41;0;0;287;316;0;0;228;209;0;0;107;93;0;0;1438
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801613;Torslanda, Andalen;61;69;0;0;48;36;0;0;424;461;0;0;188;168;0;0;107;104;0;0;1666
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801621;Torslanda, Tumlehed;49;53;0;0;68;54;0;0;269;274;0;0;207;209;0;0;155;174;0;0;1512
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801622;Torslanda, Domarringen m fl;54;73;0;0;58;46;0;0;266;313;0;0;204;195;0;0;142;110;0;0;1461
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801623;Torslanda, Torslanda;71;68;0;0;65;74;0;0;367;379;0;0;176;195;0;0;182;212;0;0;1789
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801624;Torslanda, Nolered;51;49;0;0;37;28;0;0;238;238;0;0;181;186;0;0;180;250;0;0;1438
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801625;Torslanda, Amhult-Arendal;27;30;0;0;72;61;0;0;346;309;0;0;135;118;0;0;140;187;0;0;1425
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801631;Torslanda, Lilleby;78;76;0;0;90;100;0;0;578;612;0;0;185;163;0;0;90;76;0;0;2048
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801632;Torslanda, Björlanda;56;57;0;0;49;39;0;0;368;369;0;0;225;176;0;0;115;87;0;0;1541
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801633;Torslanda, Kvisljungeby;54;56;0;0;56;45;0;0;358;379;0;0;170;143;0;0;81;66;0;0;1408
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801711;Biskopsgården, Svarte Mosse;63;55;0;0;128;128;0;0;337;293;0;0;136;134;0;0;69;65;0;0;1408
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801712;Biskopsgården, Norra Biskopsgården;54;47;0;0;167;120;0;0;213;198;0;0;124;80;0;0;70;71;0;0;1144
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801721;Biskopsgården, Södra Länsmansgården;32;43;0;0;67;80;0;0;158;158;0;0;88;102;0;0;60;105;0;0;893
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801722;Biskopsgården, Länsmansgårdens Centr;37;39;0;0;109;104;0;0;222;191;0;0;102;127;0;0;81;110;0;0;1122
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801723;Biskopsgården, Norra Länsmansgården;47;29;0;0;63;81;0;0;188;178;0;0;127;126;0;0;90;119;0;0;1048
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801731;Biskopsgården, Stackmolnsgatan m fl;57;40;0;0;88;103;0;0;256;250;0;0;157;149;0;0;153;190;0;0;1443
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801732;Biskopsgården, Badvädersgatan m fl;32;30;0;0;94;77;0;0;147;118;0;0;114;127;0;0;200;254;0;0;1193
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801741;Biskopsgården, Södra Biskopsgården;26;31;0;0;75;95;0;0;169;168;0;0;115;131;0;0;128;145;0;0;1083
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801742;Biskopsgården, Väderlekstorget;26;34;0;0;164;177;0;0;198;171;0;0;71;60;0;0;55;53;0;0;1009
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801743;Biskopsgården, Treröset;63;64;0;0;248;251;0;0;227;224;0;0;121;109;0;0;51;62;0;0;1420
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801744;Biskopsgården, Vårväderstorget;23;28;0;0;161;183;0;0;289;196;0;0;162;116;0;0;163;273;0;0;1594
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801751;Biskopsgården, Jättesten;31;53;0;0;106;113;0;0;234;222;0;0;194;188;0;0;224;271;0;0;1636
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801752;Biskopsgården, Svartedalen;55;63;0;0;131;152;0;0;230;224;0;0;129;139;0;0;115;189;0;0;1427
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801753;Biskopsgården, Kärrsmossen;80;64;0;0;116;96;0;0;362;311;0;0;213;141;0;0;142;133;0;0;1658
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801811;Lundby, Lindholmen;127;106;0;0;333;276;0;0;288;269;0;0;217;228;0;0;97;104;0;0;2045
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801812;Lundby, Västra Rambergsstaden;46;53;0;0;278;250;0;0;335;159;0;0;161;112;0;0;143;144;0;0;1681
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801813;Lundby, Östra Rambergsstaden;45;55;0;0;188;200;0;0;265;224;0;0;158;151;0;0;171;258;0;0;1715
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801814;Lundby, Västra Brämaregården;30;25;0;0;159;182;0;0;297;236;0;0;129;138;0;0;114;198;0;0;1508
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801815;Lundby, Östra Brämaregården;35;47;0;0;289;288;0;0;295;209;0;0;98;73;0;0;45;54;0;0;1433
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801816;Lundby, Lundbyvassen;21;17;0;0;107;108;0;0;150;113;0;0;60;41;0;0;26;22;0;0;665
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801821;Lundby, Flunsås;32;28;0;0;194;230;0;0;271;208;0;0;119;100;0;0;100;137;0;0;1419
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801822;Lundby, Bjurslätt;74;56;0;0;134;127;0;0;272;296;0;0;161;144;0;0;81;132;0;0;1477
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801823;Lundby, Norra Kvillebäcken;35;38;0;0;154;169;0;0;279;195;0;0;133;109;0;0;98;150;0;0;1360
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801824;Lundby, Wieselgrensplatsen;28;29;0;0;151;149;0;0;199;187;0;0;87;101;0;0;96;149;0;0;1176
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801825;Lundby, Södra Kvillebäcken;26;47;0;0;230;268;0;0;303;240;0;0;111;83;0;0;45;71;0;0;1424
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801831;Lundby, Hilldedal;46;47;0;0;151;142;0;0;321;288;0;0;144;139;0;0;118;143;0;0;1539
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801832;Lundby, Slätta Damm;28;33;0;0;186;181;0;0;244;203;0;0;125;110;0;0;109;185;0;0;1404
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801841;Lundby, Södra Tolered;45;45;0;0;38;26;0;0;224;249;0;0;131;136;0;0;100;99;0;0;1093
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801842;Lundby, Norra Tolered;45;31;0;0;43;41;0;0;188;217;0;0;138;134;0;0;111;112;0;0;1060
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801843;Lundby, Kärrdalen;59;40;0;0;41;32;0;0;253;275;0;0;162;140;0;0;157;167;0;0;1326
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801851;Lundby, Västra Eriksberg;49;49;0;0;125;144;0;0;329;313;0;0;264;271;0;0;184;184;0;0;1912
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801852;Lundby, Södra Bräcke;32;51;0;0;110;95;0;0;239;196;0;0;128;115;0;0;74;69;0;0;1109
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801853;Lundby, Norra Bräcke;37;42;0;0;82;83;0;0;266;243;0;0;152;127;0;0;113;133;0;0;1278
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801854;Lundby, Kyrkbyn;30;20;0;0;103;100;0;0;207;160;0;0;110;100;0;0;96;193;0;0;1119
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801855;Lundby, Norra Lundby;27;36;0;0;110;122;0;0;168;129;0;0;88;72;0;0;112;169;0;0;1033
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801856;Lundby, Södra Lundby;33;33;0;0;154;148;0;0;232;184;0;0;91;68;0;0;65;58;0;0;1066
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801857;Lundby, Östra Eriksberg;30;24;0;0;120;127;0;0;327;233;0;0;212;232;0;0;141;162;0;0;1608
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801858;Lundby, Sannegården;27;44;0;0;78;99;0;0;263;209;0;0;173;184;0;0;57;74;0;0;1208
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801911;Tuve-Säve, Tången;48;41;0;0;36;26;0;0;181;201;0;0;140;139;0;0;186;179;0;0;1177
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801912;Tuve-Säve, Tuve;43;51;0;0;61;53;0;0;262;282;0;0;165;186;0;0;216;269;0;0;1588
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801913;Tuve-Säve, Gunnestorp;46;55;0;0;67;67;0;0;314;294;0;0;149;153;0;0;161;197;0;0;1503
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801914;Tuve-Säve, Glöstorp;30;19;0;0;82;74;0;0;160;110;0;0;97;117;0;0;149;223;0;0;1061
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801915;Tuve-Säve, Norumshöjd;63;52;0;0;131;117;0;0;228;266;0;0;123;123;0;0;66;122;0;0;1291
2010;rd;16;Göteborgs kommun;1480;Göteborg;14801921;Tuve-Säve, Säve;72;65;0;0;64;43;0;0;309;328;0;0;226;178;0;0;160;144;0;0;1589
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802011;Backa, Tingstad;50;48;0;0;93;69;0;0;247;219;0;0;187;190;0;0;167;178;0;0;1448
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802012;Backa, Brunnsbo;59;68;0;0;143;152;0;0;238;236;0;0;127;139;0;0;138;261;0;0;1561
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802013;Backa, Aröd;63;65;0;0;147;146;0;0;297;283;0;0;223;208;0;0;157;204;0;0;1793
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802021;Backa, Södra Backa;45;39;0;0;76;59;0;0;200;210;0;0;162;185;0;0;163;186;0;0;1325
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802022;Backa, Backa Röd;87;89;0;0;188;182;0;0;276;248;0;0;135;147;0;0;77;101;0;0;1530
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802023;Backa, Norra Backa;54;56;0;0;98;117;0;0;279;274;0;0;155;182;0;0;162;221;0;0;1598
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802024;Backa, Bällskär;39;26;0;0;39;28;0;0;168;170;0;0;137;146;0;0;110;112;0;0;975
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802031;Backa, Bäckebol;22;30;0;0;61;73;0;0;121;116;0;0;107;137;0;0;125;172;0;0;964
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802032;Backa, Backadalen;30;31;0;0;80;75;0;0;179;145;0;0;128;164;0;0;190;337;0;0;1359
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802033;Backa, Selma Lagerlöfs torg;34;35;0;0;111;103;0;0;165;137;0;0;108;67;0;0;84;120;0;0;964
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802034;Backa, Skälltorp;43;35;0;0;93;98;0;0;249;202;0;0;189;219;0;0;209;277;0;0;1614
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802035;Backa, Åketorp;78;56;0;0;76;59;0;0;260;294;0;0;265;253;0;0;159;134;0;0;1634
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802041;Backa, Skogome-Sankt Jörgen;63;48;0;0;77;61;0;0;344;360;0;0;216;179;0;0;184;260;0;0;1792
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802111;Kärra-Rödbo, Mysterna-Svankällan;54;39;0;0;25;28;0;0;379;425;0;0;135;121;0;0;58;36;0;0;1300
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802112;Kärra-Rödbo, Gerrebacka-Ingebäck;44;42;0;0;78;76;0;0;395;399;0;0;106;90;0;0;55;46;0;0;1331
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802113;Kärra-Rödbo, Västra Kärra;45;48;0;0;57;48;0;0;204;207;0;0;152;160;0;0;120;152;0;0;1193
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802114;Kärra-Rödbo, Norra Kärra;27;31;0;0;52;56;0;0;143;134;0;0;124;150;0;0;165;249;0;0;1131
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802115;Kärra-Rödbo, Östra Kärra;56;45;0;0;57;50;0;0;198;227;0;0;139;156;0;0;154;224;0;0;1306
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802116;Kärra-Rödbo, Södra Kärra;61;37;0;0;65;60;0;0;220;191;0;0;153;181;0;0;131;165;0;0;1264
2010;rd;16;Göteborgs kommun;1480;Göteborg;14802121;Kärra-Rödbo, Rödbo;20;26;0;0;21;25;0;0;139;125;0;0;102;84;0;0;60;60;0;0;662
