ar;val;niva;parti_kalla;parti;roster;andel;giltiga;rostande;rostberattigade
2022;rd;riket;SKP;SKP;1181;0.02;6477970;6547801;7775390
2022;rd;riket;Stram Kurs Sverige;SKS;156;0.00;6477970;6547801;7775390
2022;rd;riket;Sociallibertarianerna;SOCIALLI;2;0.00;6477970;6547801;7775390
2022;rd;riket;Socialisterna-Välfärdspartiet;SOCV;892;0.01;6477970;6547801;7775390
2022;rd;riket;Stora Norrlands oberoende Frihetsparti;STORANOR;1;0.00;6477970;6547801;7775390
2022;rd;riket;Svenska Rikslagen;SVENSKAR;18;0.00;6477970;6547801;7775390
2022;rd;riket;Sverigepartiet;SVERIGEP;4;0.00;6477970;6547801;7775390
2022;rd;riket;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP);SVERIGEU;174;0.00;6477970;6547801;7775390
2022;rd;riket;Swexitpartiet;SWEXIT;10;0.00;6477970;6547801;7775390
2022;rd;riket;TRYGGHETSPARTIET;TRYGGHET;66;0.00;6477970;6547801;7775390
2022;rd;riket;Vänsterpartiet;V;437050;6.75;6477970;6547801;7775390
2022;rd;riket;Volt Sverige;VOLT;89;0.00;6477970;6547801;7775390
2022;rd;riket;Valsamverkanspartiet;VSP;16;0.00;6477970;6547801;7775390
2022;rd;riket;Partiet Vändpunkt;VÄND;419;0.01;6477970;6547801;7775390
2022;rd;riket;Yggdrasil;YGGDRASI;2;0.00;6477970;6547801;7775390
2022;rd;riket;övriga anmälda partier;ÖVR;26;0.00;6477970;6547801;7775390
2022;rd;vgregion;Alternativ för Sverige;AFS;2949;0.27;1087053;1099013;1306011
2022;rd;vgregion;ANARKISTERNA;ANARK;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Ändrings partiet revolution;ANDRINGS;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Basinkomstpartiet;BASIP;86;0.01;1087053;1099013;1306011
2022;rd;vgregion;Centerpartiet;C;67892;6.25;1087053;1099013;1306011
2022;rd;vgregion;Direktdemokraterna;DD;299;0.03;1087053;1099013;1306011
2022;rd;vgregion;Det minst dåliga partiet;DMDP;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Europeiska Arbetarpartiet-EAP;EAP;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Enhet;ENH;239;0.02;1087053;1099013;1306011
2022;rd;vgregion;Eropean radical reflektion a european dream party ERR;ERR;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;FAMILJENS FRIHET;FAMILJEN;2;0.00;1087053;1099013;1306011
2022;rd;vgregion;Förenade Demokratiska Partiet;FDP;91;0.01;1087053;1099013;1306011
2022;rd;vgregion;Feministiskt initiativ;FI;683;0.06;1087053;1099013;1306011
2022;rd;vgregion;Fredspartiet;FREDSPAR;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Partiet Frihet;FRIH;12;0.00;1087053;1099013;1306011
2022;rd;vgregion;GRÖNA DEMOKRATER;GRONADEM;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Humanistisk demokrati (HD);HD;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Kalle ankapartiet;KALLE;29;0.00;1087053;1099013;1306011
2022;rd;vgregion;Kristdemokraterna;KD;63612;5.85;1087053;1099013;1306011
2022;rd;vgregion;Klimatalliansen;KLIMA;344;0.03;1087053;1099013;1306011
2022;rd;vgregion;Klassiskt liberala partiet;KLP;59;0.01;1087053;1099013;1306011
2022;rd;vgregion;Knapptryckarna;KNAPP;925;0.09;1087053;1099013;1306011
2022;rd;vgregion;Kristna Värdepartiet;KRVP;1234;0.11;1087053;1099013;1306011
2022;rd;vgregion;Liberalerna (tidigare Folkpartiet);L;51459;4.73;1087053;1099013;1306011
2022;rd;vgregion;Landsbygdspartiet Oberoende;LPO;202;0.02;1087053;1099013;1306011
2022;rd;vgregion;Moderaterna;M;204943;18.85;1087053;1099013;1306011
2022;rd;vgregion;Medborgerlig Samling;MED;2018;0.19;1087053;1099013;1306011
2022;rd;vgregion;MITT SVERIGE;MITTSVER;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;MoD;MOD;1213;0.11;1087053;1099013;1306011
2022;rd;vgregion;Miljöpartiet de gröna;MP;57450;5.28;1087053;1099013;1306011
2022;rd;vgregion;Naturistpartiet;NATURIST;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Neoteknokraterna;NEO;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Nix to the Six;NIX;4;0.00;1087053;1099013;1306011
2022;rd;vgregion;Nordiska motståndsrörelsen;NMR;137;0.01;1087053;1099013;1306011
2022;rd;vgregion;Nu får det fan vara nog;NUFAN;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Partiet Nyans;NYANS;6003;0.55;1087053;1099013;1306011
2022;rd;vgregion;NY REFORM (NR);NYREFORM;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Ond Kyckling Partiet;OKP;6;0.00;1087053;1099013;1306011
2022;rd;vgregion;Politiskt Skifte;POLSK;5;0.00;1087053;1099013;1306011
2022;rd;vgregion;Piratpartiet;PP;1567;0.14;1087053;1099013;1306011
2022;rd;vgregion;Reformpartiet;REFORMPA;4;0.00;1087053;1099013;1306011
2022;rd;vgregion;Arbetarepartiet-Socialdemokraterna;S;316530;29.12;1087053;1099013;1306011
2022;rd;vgregion;Sverigedemokraterna;SD;223661;20.57;1087053;1099013;1306011
2022;rd;vgregion;SKÅNEPARTIET;SKANEPAR;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;SKP;SKP;120;0.01;1087053;1099013;1306011
2022;rd;vgregion;Stram Kurs Sverige;SKS;29;0.00;1087053;1099013;1306011
2022;rd;vgregion;Sociallibertarianerna;SOCIALLI;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Socialisterna-Välfärdspartiet;SOCV;68;0.01;1087053;1099013;1306011
2022;rd;vgregion;Sverigepartiet;SVERIGEP;1;0.00;1087053;1099013;1306011
2022;rd;vgregion;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP);SVERIGEU;25;0.00;1087053;1099013;1306011
2022;rd;vgregion;Swexitpartiet;SWEXIT;4;0.00;1087053;1099013;1306011
2022;rd;vgregion;Vänsterpartiet;V;83083;7.64;1087053;1099013;1306011
2022;rd;vgregion;Volt Sverige;VOLT;16;0.00;1087053;1099013;1306011
2022;rd;vgregion;Valsamverkanspartiet;VSP;7;0.00;1087053;1099013;1306011
2022;rd;vgregion;Partiet Vändpunkt;VÄND;26;0.00;1087053;1099013;1306011
2022;rd;vgregion;övriga anmälda partier;ÖVR;1;0.00;1087053;1099013;1306011
2022;rd;goteborg;Alternativ för Sverige;AFS;847;0.24;347103;350516;434273
2022;rd;goteborg;Basinkomstpartiet;BASIP;52;0.01;347103;350516;434273
2022;rd;goteborg;Centerpartiet;C;20343;5.86;347103;350516;434273
2022;rd;goteborg;Direktdemokraterna;DD;122;0.04;347103;350516;434273
2022;rd;goteborg;Det minst dåliga partiet;DMDP;1;0.00;347103;350516;434273
2022;rd;goteborg;Europeiska Arbetarpartiet-EAP;EAP;1;0.00;347103;350516;434273
2022;rd;goteborg;Enhet;ENH;59;0.02;347103;350516;434273
2022;rd;goteborg;Eropean radical reflektion a european dream party ERR;ERR;1;0.00;347103;350516;434273
2022;rd;goteborg;Förenade Demokratiska Partiet;FDP;72;0.02;347103;350516;434273
2022;rd;goteborg;Feministiskt initiativ;FI;299;0.09;347103;350516;434273
2022;rd;goteborg;Partiet Frihet;FRIH;7;0.00;347103;350516;434273
2022;rd;goteborg;Kalle ankapartiet;KALLE;15;0.00;347103;350516;434273
2022;rd;goteborg;Kristdemokraterna;KD;15170;4.37;347103;350516;434273
2022;rd;goteborg;Klimatalliansen;KLIMA;162;0.05;347103;350516;434273
2022;rd;goteborg;Klassiskt liberala partiet;KLP;28;0.01;347103;350516;434273
2022;rd;goteborg;Knapptryckarna;KNAPP;254;0.07;347103;350516;434273
2022;rd;goteborg;Kristna Värdepartiet;KRVP;313;0.09;347103;350516;434273
2022;rd;goteborg;Liberalerna (tidigare Folkpartiet);L;20317;5.85;347103;350516;434273
2022;rd;goteborg;Landsbygdspartiet Oberoende;LPO;13;0.00;347103;350516;434273
2022;rd;goteborg;Moderaterna;M;64157;18.48;347103;350516;434273
2022;rd;goteborg;Medborgerlig Samling;MED;785;0.23;347103;350516;434273
2022;rd;goteborg;MoD;MOD;417;0.12;347103;350516;434273
2022;rd;goteborg;Miljöpartiet de gröna;MP;27485;7.92;347103;350516;434273
2022;rd;goteborg;Neoteknokraterna;NEO;1;0.00;347103;350516;434273
2022;rd;goteborg;Nix to the Six;NIX;4;0.00;347103;350516;434273
2022;rd;goteborg;Nordiska motståndsrörelsen;NMR;32;0.01;347103;350516;434273
2022;rd;goteborg;Nu får det fan vara nog;NUFAN;1;0.00;347103;350516;434273
2022;rd;goteborg;Partiet Nyans;NYANS;3945;1.14;347103;350516;434273
2022;rd;goteborg;Ond Kyckling Partiet;OKP;2;0.00;347103;350516;434273
2022;rd;goteborg;Politiskt Skifte;POLSK;1;0.00;347103;350516;434273
2022;rd;goteborg;Piratpartiet;PP;628;0.18;347103;350516;434273
2022;rd;goteborg;Arbetarepartiet-Socialdemokraterna;S;95980;27.65;347103;350516;434273
2022;rd;goteborg;Sverigedemokraterna;SD;50889;14.66;347103;350516;434273
2022;rd;goteborg;SKP;SKP;50;0.01;347103;350516;434273
2022;rd;goteborg;Stram Kurs Sverige;SKS;17;0.00;347103;350516;434273
2022;rd;goteborg;Socialisterna-Välfärdspartiet;SOCV;6;0.00;347103;350516;434273
2022;rd;goteborg;Swexitpartiet;SWEXIT;2;0.00;347103;350516;434273
2022;rd;goteborg;Vänsterpartiet;V;44602;12.85;347103;350516;434273
2022;rd;goteborg;Volt Sverige;VOLT;11;0.00;347103;350516;434273
2022;rd;goteborg;Valsamverkanspartiet;VSP;4;0.00;347103;350516;434273
2022;rd;goteborg;Partiet Vändpunkt;VÄND;7;0.00;347103;350516;434273
2022;rd;goteborg;övriga anmälda partier;ÖVR;1;0.00;347103;350516;434273
