ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2022;kf;14800121;Nordöstra Göteborg, Gårdsten Centrum;Göteborg;493;0;0;0;493;967;50.98;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800122;Nordöstra Göteborg, Gårdsten Östra;Göteborg;754;5;0;5;759;1574;48.22;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800123;Nordöstra Göteborg, Gårdstensdalen;Göteborg;411;3;0;3;414;1119;37.00;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800124;Nordöstra Göteborg, Gårdsten Norra;Göteborg;454;5;3;8;462;1138;40.60;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800125;Nordöstra Göteborg, Lövgärdet C;Göteborg;624;5;1;7;631;1364;46.26;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800126;Nordöstra Göteborg, Senapsgatan m fl;Göteborg;457;0;1;1;458;1156;39.62;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800127;Nordöstra Göteborg, Mejramgatan m fl;Göteborg;481;2;0;2;483;990;48.79;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800128;Nordöstra Göteborg, Lövgärdet Övre;Göteborg;601;2;1;3;604;1148;52.61;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800129;Nordöstra Göteborg, Lövgärdet Nedre;Göteborg;570;3;0;3;573;1096;52.28;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800130;Nordöstra Göteborg, Trädgårdsgärdet;Göteborg;519;4;1;5;524;937;55.92;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800131;Nordöstra Göteborg, Titteridamm;Göteborg;688;6;2;8;696;1080;64.44;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
