ar;val;riksdagsvalkrets_id;riksdagsvalkrets_namn;kommun_id;kommun_namn;valdistrikt_id;valdistrikt_namn;Män/Svenska medborgare/18-29 förstagångsväljare;Kvinnor/Svenska medborgare/18-29 förstagångsväljare;Män/Ej svenska medborgare/18-29 förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 förstagångsväljare;Män/Svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Svenska medborgare/18-29 ej förstagångsväljare;Män/Ej svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 ej förstagångsväljare;Män/Svenska medborgare/30-49;Kvinnor/Svenska medborgare/30-49;Män/Ej svenska medborgare/30-49;Kvinnor/Ej svenska medborgare/30-49;Män/Svenska medborgare/50-64;Kvinnor/Svenska medborgare/50-64;Män/Ej svenska medborgare/50-64;Kvinnor/Ej svenska medborgare/50-64;Män/Svenska medborgare/65-;Kvinnor/Svenska medborgare/65-;Män/Ej svenska medborgare/65-;Kvinnor/Ej svenska medborgare/65-;totalt
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803032;Östra Göteborg, Gregorianska g. m fl;22;29;0;0;103;136;0;0;284;239;0;0;145;122;0;0;107;111;0;0;1298
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803033;Östra Göteborg, Kortedala Centrum;21;39;0;0;82;103;0;0;210;189;0;0;109;109;0;0;87;136;0;0;1085
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803034;Östra Göteborg, Kortedala, Södra;41;36;0;0;96;102;0;0;216;239;0;0;144;143;0;0;84;131;0;0;1232
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803035;Östra Göteborg, Kortedala, Västra;27;35;0;0;120;112;0;0;220;221;0;0;123;110;0;0;113;152;0;0;1233
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803036;Östra Göteborg, Kortedala, Östra;15;20;0;0;118;124;0;0;255;185;0;0;99;90;0;0;115;138;0;0;1159
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803041;Östra Göteborg, Adventsparken, V;26;17;0;0;105;115;0;0;204;177;0;0;131;128;0;0;128;188;0;0;1219
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803042;Östra Göteborg, Adventsparken, Ö;28;23;0;0;103;103;0;0;181;212;0;0;92;105;0;0;67;101;0;0;1015
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803043;Östra Göteborg, Kortedala, Norra;15;22;0;0;104;127;0;0;201;203;0;0;109;90;0;0;80;89;0;0;1040
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803044;Östra Göteborg, Månadsgatorna m fl;24;31;0;0;104;130;0;0;223;213;0;0;143;130;0;0;93;113;0;0;1204
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803051;Östra Göteborg, Bergsjön, Norra;21;27;0;0;128;144;0;0;168;179;0;0;120;87;0;0;68;68;0;0;1010
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803052;Östra Göteborg, Gärdsmosse;34;43;0;0;103;152;0;0;213;218;0;0;131;90;0;0;74;115;0;0;1173
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803053;Östra Göteborg, Gärdsås;38;21;0;0;53;80;0;0;148;132;0;0;136;128;0;0;98;100;0;0;934
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803054;Östra Göteborg, Siriusgatan;71;63;0;0;122;136;0;0;349;366;0;0;195;141;0;0;114;104;0;0;1661
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803061;Östra Göteborg, Bergsjön, Södra;69;62;0;0;106;104;0;0;207;254;0;0;163;156;0;0;95;112;0;0;1328
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803062;Östra Göteborg, Bergsjön, Östra;82;87;0;0;103;107;0;0;217;306;0;0;146;144;0;0;54;67;0;0;1313
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803063;Östra Göteborg, Komettorget;35;45;0;0;92;84;0;0;164;153;0;0;106;110;0;0;97;97;0;0;983
2018;rd;16;Göteborgs kommun;1480;Göteborg;14803064;Östra Göteborg, Rymdtorget;44;28;0;0;92;112;0;0;280;170;0;0;183;102;0;0;122;96;0;0;1229
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804021;Lundby, Bjurslätt, Södra;58;44;0;0;99;126;0;0;250;274;0;0;155;146;0;0;79;90;0;0;1321
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804022;Lundby, Flunsås;18;12;0;0;162;190;0;0;299;235;0;0;134;127;0;0;99;103;0;0;1379
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804023;Lundby, Kvillebäcken, Norra;20;27;0;0;151;177;0;0;291;219;0;0;126;98;0;0;120;167;0;0;1396
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804024;Lundby, Kvillebäcken, Södra;19;19;0;0;191;216;0;0;297;243;0;0;96;95;0;0;50;65;0;0;1291
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804025;Lundby, Kvillebäcken, Östra;7;22;0;0;257;254;0;0;253;161;0;0;59;48;0;0;15;23;0;0;1099
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804026;Lundby, Penselgatan m fl;9;19;0;0;207;215;0;0;302;214;0;0;80;92;0;0;39;40;0;0;1217
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804027;Lundby, Wieselgrensplatsen;17;28;0;0;162;188;0;0;314;270;0;0;126;137;0;0;131;197;0;0;1570
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804028;Lundby, Vågmästarplatsen;4;10;0;0;128;113;0;0;81;48;0;0;19;18;0;0;2;2;0;0;425
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804031;Lundby, Bjurslätt, Norra;21;21;0;0;108;127;0;0;200;213;0;0;123;114;0;0;92;91;0;0;1110
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804032;Lundby, Hilldedal;16;34;0;0;121;129;0;0;243;237;0;0;139;106;0;0;94;93;0;0;1212
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804033;Lundby, Slätta Damm;7;12;0;0;125;152;0;0;177;140;0;0;80;81;0;0;71;82;0;0;927
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804041;Lundby, Kärrdalen;40;37;0;0;68;52;0;0;252;273;0;0;214;189;0;0;150;146;0;0;1421
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804042;Lundby, Tolered, Norra;33;39;0;0;58;55;0;0;180;213;0;0;168;163;0;0;120;109;0;0;1138
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804043;Lundby, Tolered, Södra;40;46;0;0;54;42;0;0;217;237;0;0;144;137;0;0;109;96;0;0;1122
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804051;Norra Hisingen, Glöstorp;23;17;0;0;145;137;0;0;194;146;0;0;109;123;0;0;171;241;0;0;1306
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804052;Norra Hisingen, Gunnestorp;42;39;0;0;67;58;0;0;188;209;0;0;157;144;0;0;122;143;0;0;1169
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804053;Norra Hisingen, Norumshöjd;50;50;0;0;106;124;0;0;257;281;0;0;125;140;0;0;78;103;0;0;1314
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804054;Norra Hisingen, Tuve, Norra;11;13;0;0;42;47;0;0;97;95;0;0;66;71;0;0;128;191;0;0;761
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804055;Norra Hisingen, Tuve, Södra;38;35;0;0;84;78;0;0;232;214;0;0;142;163;0;0;163;194;0;0;1343
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804056;Norra Hisingen, Tången;32;31;0;0;41;43;0;0;200;192;0;0;159;150;0;0;196;212;0;0;1256
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804061;Norra Hisingen, Säve;42;31;0;0;64;65;0;0;205;200;0;0;226;198;0;0;151;128;0;0;1310
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804071;Norra Hisingen, Gerrebacka-Ingebäck;45;46;0;0;82;101;0;0;359;358;0;0;145;132;0;0;73;72;0;0;1413
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804072;Norra Hisingen, Kärra, Norra;23;14;0;0;60;53;0;0;136;143;0;0;100;110;0;0;186;248;0;0;1073
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804073;Norra Hisingen, Kärra, Södra;42;40;0;0;97;80;0;0;198;221;0;0;148;135;0;0;155;202;0;0;1318
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804074;Norra Hisingen, Kärra, Västra;37;30;0;0;81;66;0;0;195;209;0;0;141;151;0;0;137;183;0;0;1230
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804075;Norra Hisingen, Kärra, Östra;41;31;0;0;91;80;0;0;194;214;0;0;126;134;0;0;167;243;0;0;1321
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804076;Norra Hisingen, Mysterna-Svankälla;73;66;0;0;56;32;0;0;341;369;0;0;184;154;0;0;78;63;0;0;1416
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804081;Norra Hisingen, Rödbo;30;36;0;0;39;45;0;0;205;187;0;0;175;136;0;0;120;105;0;0;1078
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804091;Norra Hisingen, Sankt Jörgen;23;24;0;0;41;43;0;0;221;247;0;0;112;101;0;0;114;137;0;0;1063
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804092;Norra Hisingen, Skogome;22;25;0;0;78;75;0;0;122;107;0;0;108;100;0;0;121;147;0;0;905
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804101;Norra Hisingen, Aröd;42;30;0;0;77;60;0;0;233;235;0;0;159;133;0;0;97;82;0;0;1148
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804102;Norra Hisingen, Brunnsbo, Norra;38;41;0;0;92;102;0;0;202;212;0;0;150;145;0;0;128;163;0;0;1273
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804103;Norra Hisingen, Brunnsbo, Södra;49;44;0;0;102;124;0;0;232;260;0;0;148;168;0;0;130;186;0;0;1443
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804104;Norra Hisingen, Tingstad;31;30;0;0;102;121;0;0;192;193;0;0;132;120;0;0;131;162;0;0;1214
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804121;Norra Hisingen, Backa Röd;46;35;0;0;84;86;0;0;210;223;0;0;132;140;0;0;99;109;0;0;1164
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804122;Norra Hisingen, Backa, Norra;29;28;0;0;97;83;0;0;147;140;0;0;144;131;0;0;155;218;0;0;1172
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804123;Norra Hisingen, Backa, Södra;24;16;0;0;96;95;0;0;150;150;0;0;93;114;0;0;115;177;0;0;1030
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804124;Norra Hisingen, Bällskär;57;47;0;0;75;70;0;0;175;199;0;0;164;148;0;0;161;151;0;0;1247
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804125;Norra Hisingen, Wadköpingsgatan m fl;30;45;0;0;152;172;0;0;236;229;0;0;93;101;0;0;42;55;0;0;1155
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804131;Norra Hisingen, Backadalen;38;35;0;0;154;150;0;0;197;157;0;0;110;92;0;0;129;209;0;0;1271
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804132;Norra Hisingen, Bäckebol;42;31;0;0;124;119;0;0;196;193;0;0;149;150;0;0;208;287;0;0;1499
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804133;Norra Hisingen, Selma Lagerlöfs torg;31;30;0;0;82;75;0;0;191;208;0;0;157;120;0;0;117;152;0;0;1163
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804134;Norra Hisingen, Skälltorp;20;25;0;0;96;91;0;0;194;195;0;0;150;158;0;0;212;293;0;0;1434
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804135;Norra Hisingen, Åketorp;25;22;0;0;62;38;0;0;210;216;0;0;170;186;0;0;183;153;0;0;1265
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804141;Lundby, Bräcke, Norra;35;38;0;0;66;95;0;0;260;256;0;0;187;151;0;0;118;105;0;0;1311
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804142;Lundby, Bräcke, Södra;30;33;0;0;100;85;0;0;231;203;0;0;138;126;0;0;106;94;0;0;1146
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804143;Lundby, Kyrkbyn;26;19;0;0;148;146;0;0;280;235;0;0;144;158;0;0;110;202;0;0;1468
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804144;Lundby, Lundby, Norra;18;21;0;0;109;134;0;0;213;207;0;0;109;104;0;0;115;168;0;0;1198
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804145;Lundby, Lundby, Södra;18;14;0;0;133;146;0;0;238;180;0;0;118;94;0;0;65;53;0;0;1059
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804151;Lundby, Brämaregården, Norra;16;22;0;0;144;156;0;0;352;282;0;0;135;142;0;0;120;170;0;0;1539
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804152;Lundby, Brämaregården, Södra;15;25;0;0;178;194;0;0;236;165;0;0;94;78;0;0;42;28;0;0;1055
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804153;Lundby, Porslinsfabriken;17;17;0;0;149;174;0;0;282;208;0;0;117;117;0;0;70;57;0;0;1208
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804154;Lundby, Rambergsstaden, Norra;19;17;0;0;90;88;0;0;173;156;0;0;114;132;0;0;143;219;0;0;1151
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804155;Lundby, Rambergsstaden, Södra;24;12;0;0;173;163;0;0;336;202;0;0;121;65;0;0;69;32;0;0;1197
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804156;Lundby, Rambergsstaden, Östra;30;24;0;0;151;163;0;0;260;233;0;0;136;135;0;0;134;161;0;0;1427
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804161;Lundby, Eriksberg, Västra;18;17;0;0;70;83;0;0;264;237;0;0;179;211;0;0;150;170;0;0;1399
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804162;Lundby, Eriksberg, Östra;16;21;0;0;119;147;0;0;230;182;0;0;155;182;0;0;151;197;0;0;1400
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804163;Lundby, Färjenäs;11;6;0;0;33;44;0;0;110;90;0;0;110;119;0;0;91;89;0;0;703
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804164;Lundby, Pölsebo-Bratterås;17;23;0;0;140;154;0;0;382;333;0;0;121;137;0;0;75;77;0;0;1459
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804165;Lundby, Sannegården, Västra;22;19;0;0;78;104;0;0;279;252;0;0;197;214;0;0;128;148;0;0;1441
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804166;Lundby, Södhallsberget;17;13;0;0;62;62;0;0;195;171;0;0;169;179;0;0;171;235;0;0;1274
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804171;Lundby, Lindholmen;26;35;0;0;126;133;0;0;154;141;0;0;129;139;0;0;93;114;0;0;1090
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804172;Lundby, Lundbyvassen;31;16;0;0;304;241;0;0;131;87;0;0;30;32;0;0;12;10;0;0;894
2018;rd;16;Göteborgs kommun;1480;Göteborg;14804173;Lundby, Sannegården, Östra;20;15;0;0;58;60;0;0;174;160;0;0;158;147;0;0;127;128;0;0;1047
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805011;Västra Göteborg, Björnekulla;29;27;0;0;30;25;0;0;138;156;0;0;118;117;0;0;190;217;0;0;1047
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805012;Västra Göteborg, Fiskebäck,;29;38;0;0;32;52;0;0;159;162;0;0;132;138;0;0;198;223;0;0;1163
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805013;Västra Göteborg, Källängen;50;33;0;0;29;38;0;0;215;235;0;0;167;160;0;0;161;181;0;0;1269
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805014;Västra Göteborg, Osberget;30;30;0;0;35;31;0;0;161;177;0;0;136;138;0;0;163;175;0;0;1076
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805015;Västra Göteborg, Påvelund;38;34;0;0;65;51;0;0;171;193;0;0;150;152;0;0;135;146;0;0;1135
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805021;Västra Göteborg, Långedrag;68;61;0;0;58;48;0;0;204;244;0;0;228;212;0;0;220;214;0;0;1557
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805031;Västra Göteborg, Hagen;51;37;0;0;65;61;0;0;232;259;0;0;199;176;0;0;215;213;0;0;1508
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805032;Västra Göteborg, Nya Varvet;33;41;0;0;55;65;0;0;245;270;0;0;188;195;0;0;176;269;0;0;1537
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805033;Västra Göteborg, Tångudden;40;45;0;0;62;54;0;0;187;220;0;0;183;178;0;0;162;172;0;0;1303
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805041;Västra Göteborg, Ekebäck;30;38;0;0;54;36;0;0;208;232;0;0;167;182;0;0;139;128;0;0;1214
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805042;Västra Göteborg, Grimmered;34;33;0;0;36;32;0;0;183;194;0;0;142;139;0;0;156;147;0;0;1096
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805043;Västra Göteborg, Kungsten;42;47;0;0;44;39;0;0;162;187;0;0;155;146;0;0;134;117;0;0;1073
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805051;Västra Göteborg, Brännö-Asperö;19;17;0;0;34;33;0;0;146;134;0;0;164;178;0;0;175;186;0;0;1086
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805052;Västra Göteborg, Donsö-Vrångö;50;37;0;0;59;44;0;0;195;195;0;0;204;198;0;0;238;255;0;0;1475
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805053;Västra Göteborg, Styrsö-Köpstadsö;28;20;0;0;27;34;0;0;144;155;0;0;150;150;0;0;221;221;0;0;1150
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805061;Västra Göteborg, Bratthammar;42;30;0;0;44;38;0;0;225;234;0;0;153;152;0;0;222;226;0;0;1366
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805071;Västra Göteborg, Guldringen m fl;30;33;0;0;119;109;0;0;170;187;0;0;109;132;0;0;113;155;0;0;1157
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805072;Västra Göteborg, Tynnered, Norra;36;35;0;0;104;132;0;0;124;121;0;0;95;93;0;0;136;185;0;0;1061
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805081;Västra Göteborg, Tynnered Södra;22;23;0;0;65;51;0;0;109;117;0;0;80;98;0;0;80;91;0;0;736
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805082;Västra Göteborg, Tynnered, Östra;29;27;0;0;107;112;0;0;238;235;0;0;141;141;0;0;130;197;0;0;1357
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805091;Askim-Frölunda-Högsbo, Kaverös, N;34;25;0;0;113;146;0;0;204;211;0;0;125;142;0;0;69;109;0;0;1178
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805092;Askim-Frölunda-Högsbo, Kaverös, S;12;12;0;0;129;132;0;0;177;118;0;0;87;99;0;0;136;252;0;0;1154
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805093;Askim-Frölunda-Högsbo, Kavås;28;18;0;0;77;104;0;0;203;193;0;0;97;132;0;0;150;207;0;0;1209
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805101;Askim-Frölunda-Högsbo, Flatås, S;36;18;0;0;79;83;0;0;187;172;0;0;109;129;0;0;145;212;0;0;1170
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805102;Askim-Frölunda-Högsbo, Flatås, V;8;12;0;0;76;82;0;0;111;95;0;0;64;49;0;0;45;59;0;0;601
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;32;25;0;0;104;102;0;0;204;210;0;0;134;104;0;0;87;108;0;0;1110
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;30;26;0;0;157;145;0;0;285;298;0;0;110;108;0;0;53;61;0;0;1273
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;27;25;0;0;109;130;0;0;309;327;0;0;112;112;0;0;99;175;0;0;1425
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805121;Askim-Frölunda-Högsbo, Högsbo;13;15;0;0;81;108;0;0;182;148;0;0;106;113;0;0;125;185;0;0;1076
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;12;16;0;0;62;81;0;0;227;207;0;0;115;134;0;0;105;191;0;0;1150
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;14;17;0;0;91;93;0;0;206;205;0;0;89;121;0;0;81;134;0;0;1051
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;23;14;0;0;105;120;0;0;293;254;0;0;105;107;0;0;129;239;0;0;1389
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;13;25;0;0;120;146;0;0;186;165;0;0;75;85;0;0;114;193;0;0;1122
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805131;Askim-Frölunda-Högsbo, Spinetten;18;20;0;0;43;49;0;0;137;142;0;0;93;119;0;0;98;159;0;0;878
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805132;Askim-Frölunda-Högsbo, Tofta;31;27;0;0;66;79;0;0;144;161;0;0;109;129;0;0;187;274;0;0;1207
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805141;Askim-Frölunda-Högsbo, Altplatsen;10;11;0;0;97;59;0;0;113;77;0;0;65;77;0;0;129;232;0;0;870
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805142;Askim-Frölunda-Högsbo, Ruddalen;9;11;0;0;67;69;0;0;121;96;0;0;92;95;0;0;150;265;0;0;975
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805151;Askim-Frölunda-Högsbo, Järnbrott, S;38;24;0;0;67;57;0;0;166;196;0;0;166;168;0;0;124;168;0;0;1174
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805152;Askim-Frölunda-Högsbo, Järnbrott, V;12;10;0;0;64;71;0;0;134;141;0;0;86;130;0;0;124;177;0;0;949
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805153;Askim-Frölunda-Högsbo, Järnbrott, Ö;15;7;0;0;89;95;0;0;186;162;0;0;130;140;0;0;90;173;0;0;1087
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805171;Askim-Frölunda-Högsbo, Frölunda;34;29;0;0;76;69;0;0;130;178;0;0;104;115;0;0;86;97;0;0;918
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;39;33;0;0;134;135;0;0;207;177;0;0;133;144;0;0;152;247;0;0;1401
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805173;Askim-Frölunda-Högsbo, Gånglåten;35;43;0;0;92;102;0;0;192;198;0;0;129;124;0;0;73;96;0;0;1084
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805174;Askim-Frölunda-Högsbo, Mandolingatan;22;20;0;0;69;84;0;0;104;113;0;0;106;121;0;0;149;270;0;0;1058
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805181;Västra Göteborg, Korsåsen;50;38;0;0;87;76;0;0;217;236;0;0;157;180;0;0;191;227;0;0;1459
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805182;Västra Göteborg, Ängås;48;48;0;0;147;109;0;0;230;227;0;0;147;170;0;0;95;112;0;0;1333
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805191;Västra Göteborg, Önnered, Västra;44;41;0;0;66;47;0;0;187;207;0;0;182;181;0;0;192;242;0;0;1389
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805192;Västra Göteborg, Önnered, Östra;49;38;0;0;63;52;0;0;251;264;0;0;179;178;0;0;198;224;0;0;1496
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805201;Västra Göteborg, Grevegården;48;55;0;0;98;100;0;0;214;257;0;0;112;117;0;0;91;131;0;0;1223
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805202;Västra Göteborg, Skattegården;67;66;0;0;127;106;0;0;230;249;0;0;147;173;0;0;135;171;0;0;1471
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805211;Västra Göteborg, Näset, Norra;52;36;0;0;49;50;0;0;184;233;0;0;188;173;0;0;173;160;0;0;1298
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805212;Västra Göteborg, Näset, Södra;61;35;0;0;36;35;0;0;156;176;0;0;195;184;0;0;146;152;0;0;1176
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805213;Västra Göteborg, Välen;17;30;0;0;36;19;0;0;164;196;0;0;97;104;0;0;165;194;0;0;1022
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805214;Västra Göteborg, Åkered;50;25;0;0;32;31;0;0;180;189;0;0;152;146;0;0;135;143;0;0;1083
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805221;Västra Göteborg, Opaltorget, Norra;26;19;0;0;102;109;0;0;229;191;0;0;146;148;0;0;138;189;0;0;1297
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805222;Västra Göteborg, Opaltorget, Södra;39;25;0;0;50;68;0;0;159;191;0;0;121;115;0;0;84;99;0;0;951
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805231;Askim-Frölunda-Högsbo, Askim;20;28;0;0;71;49;0;0;173;177;0;0;138;141;0;0;170;265;0;0;1232
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;41;30;0;0;55;36;0;0;157;181;0;0;160;159;0;0;151;151;0;0;1121
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805233;Askim-Frölunda-Högsbo, Hult;28;32;0;0;45;34;0;0;151;192;0;0;164;149;0;0;200;199;0;0;1194
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805234;Askim-Frölunda-Högsbo, Pilegården;24;25;0;0;125;127;0;0;225;250;0;0;104;119;0;0;82;122;0;0;1203
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805235;Askim-Frölunda-Högsbo, Sisjön, N;12;12;0;0;14;11;0;0;46;50;0;0;40;35;0;0;28;19;0;0;267
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805236;Askim-Frölunda-Högsbo, Sisjön, S;41;31;0;0;45;40;0;0;203;220;0;0;170;148;0;0;147;142;0;0;1187
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805237;Askim-Frölunda-Högsbo, Sisjön, V;53;38;0;0;61;75;0;0;208;255;0;0;197;202;0;0;191;193;0;0;1473
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;38;36;0;0;47;35;0;0;144;156;0;0;148;145;0;0;169;197;0;0;1115
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805242;Askim-Frölunda-Högsbo, Trollåsen;54;56;0;0;60;58;0;0;217;250;0;0;193;175;0;0;187;169;0;0;1419
