ar;val;kod;namn;kon;medborgarskap;aldersgrupp;antal
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Män;Svenska medborgare;30-49;372
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Kvinnor;Svenska medborgare;30-49;325
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Män;Ej svenska medborgare;30-49;35
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Kvinnor;Ej svenska medborgare;30-49;31
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Män;Svenska medborgare;50-64;118
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Kvinnor;Svenska medborgare;50-64;135
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Män;Ej svenska medborgare;50-64;5
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Kvinnor;Ej svenska medborgare;50-64;5
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Män;Svenska medborgare;65-;75
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Kvinnor;Svenska medborgare;65-;77
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Män;Ej svenska medborgare;65-;1
2018;rf;14804164;Lundby, Pölsebo-Bratterås;Kvinnor;Ej svenska medborgare;65-;0
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Svenska medborgare;18-29 förstagångsväljare;22
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;18
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Svenska medborgare;18-29 ej förstagångsväljare;76
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;101
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;6
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Svenska medborgare;30-49;268
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Svenska medborgare;30-49;246
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Ej svenska medborgare;30-49;31
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Ej svenska medborgare;30-49;23
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Svenska medborgare;50-64;193
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Svenska medborgare;50-64;210
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Ej svenska medborgare;50-64;8
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Ej svenska medborgare;50-64;9
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Svenska medborgare;65-;127
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Svenska medborgare;65-;148
2018;rf;14804165;Lundby, Sannegården, Västra;Män;Ej svenska medborgare;65-;1
2018;rf;14804165;Lundby, Sannegården, Västra;Kvinnor;Ej svenska medborgare;65-;3
2018;rf;14804166;Lundby, Södhallsberget;Män;Svenska medborgare;18-29 förstagångsväljare;17
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;13
2018;rf;14804166;Lundby, Södhallsberget;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14804166;Lundby, Södhallsberget;Män;Svenska medborgare;18-29 ej förstagångsväljare;60
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;57
2018;rf;14804166;Lundby, Södhallsberget;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;5
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14804166;Lundby, Södhallsberget;Män;Svenska medborgare;30-49;185
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Svenska medborgare;30-49;156
2018;rf;14804166;Lundby, Södhallsberget;Män;Ej svenska medborgare;30-49;16
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Ej svenska medborgare;30-49;16
2018;rf;14804166;Lundby, Södhallsberget;Män;Svenska medborgare;50-64;167
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Svenska medborgare;50-64;175
2018;rf;14804166;Lundby, Södhallsberget;Män;Ej svenska medborgare;50-64;7
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Ej svenska medborgare;50-64;6
2018;rf;14804166;Lundby, Södhallsberget;Män;Svenska medborgare;65-;169
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Svenska medborgare;65-;234
2018;rf;14804166;Lundby, Södhallsberget;Män;Ej svenska medborgare;65-;5
2018;rf;14804166;Lundby, Södhallsberget;Kvinnor;Ej svenska medborgare;65-;3
2018;rf;14804171;Lundby, Lindholmen;Män;Svenska medborgare;18-29 förstagångsväljare;26
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;33
2018;rf;14804171;Lundby, Lindholmen;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14804171;Lundby, Lindholmen;Män;Svenska medborgare;18-29 ej förstagångsväljare;120
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;131
2018;rf;14804171;Lundby, Lindholmen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;14
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;15
2018;rf;14804171;Lundby, Lindholmen;Män;Svenska medborgare;30-49;143
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Svenska medborgare;30-49;134
2018;rf;14804171;Lundby, Lindholmen;Män;Ej svenska medborgare;30-49;16
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Ej svenska medborgare;30-49;8
2018;rf;14804171;Lundby, Lindholmen;Män;Svenska medborgare;50-64;121
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Svenska medborgare;50-64;131
2018;rf;14804171;Lundby, Lindholmen;Män;Ej svenska medborgare;50-64;3
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Ej svenska medborgare;50-64;1
2018;rf;14804171;Lundby, Lindholmen;Män;Svenska medborgare;65-;91
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Svenska medborgare;65-;113
2018;rf;14804171;Lundby, Lindholmen;Män;Ej svenska medborgare;65-;8
2018;rf;14804171;Lundby, Lindholmen;Kvinnor;Ej svenska medborgare;65-;3
2018;rf;14804172;Lundby, Lundbyvassen;Män;Svenska medborgare;18-29 förstagångsväljare;31
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;16
2018;rf;14804172;Lundby, Lundbyvassen;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14804172;Lundby, Lundbyvassen;Män;Svenska medborgare;18-29 ej förstagångsväljare;299
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;239
2018;rf;14804172;Lundby, Lundbyvassen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;33
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;16
2018;rf;14804172;Lundby, Lundbyvassen;Män;Svenska medborgare;30-49;123
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Svenska medborgare;30-49;86
2018;rf;14804172;Lundby, Lundbyvassen;Män;Ej svenska medborgare;30-49;37
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Ej svenska medborgare;30-49;19
2018;rf;14804172;Lundby, Lundbyvassen;Män;Svenska medborgare;50-64;29
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Svenska medborgare;50-64;32
2018;rf;14804172;Lundby, Lundbyvassen;Män;Ej svenska medborgare;50-64;3
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Ej svenska medborgare;50-64;2
2018;rf;14804172;Lundby, Lundbyvassen;Män;Svenska medborgare;65-;11
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Svenska medborgare;65-;10
2018;rf;14804172;Lundby, Lundbyvassen;Män;Ej svenska medborgare;65-;0
2018;rf;14804172;Lundby, Lundbyvassen;Kvinnor;Ej svenska medborgare;65-;0
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Svenska medborgare;18-29 förstagångsväljare;20
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;15
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Svenska medborgare;18-29 ej förstagångsväljare;57
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;56
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Svenska medborgare;30-49;171
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Svenska medborgare;30-49;152
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Ej svenska medborgare;30-49;20
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Ej svenska medborgare;30-49;22
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Svenska medborgare;50-64;154
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Svenska medborgare;50-64;144
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Ej svenska medborgare;50-64;9
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Ej svenska medborgare;50-64;5
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Svenska medborgare;65-;126
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Svenska medborgare;65-;127
2018;rf;14804173;Lundby, Sannegården, Östra;Män;Ej svenska medborgare;65-;4
2018;rf;14804173;Lundby, Sannegården, Östra;Kvinnor;Ej svenska medborgare;65-;2
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Svenska medborgare;18-29 förstagångsväljare;29
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;27
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Svenska medborgare;18-29 ej förstagångsväljare;29
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;24
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;1
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Svenska medborgare;30-49;136
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Svenska medborgare;30-49;151
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Ej svenska medborgare;30-49;3
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Ej svenska medborgare;30-49;7
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Svenska medborgare;50-64;118
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Svenska medborgare;50-64;115
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Ej svenska medborgare;50-64;4
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Ej svenska medborgare;50-64;3
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Svenska medborgare;65-;189
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Svenska medborgare;65-;216
2018;rf;14805011;Västra Göteborg, Björnekulla;Män;Ej svenska medborgare;65-;2
2018;rf;14805011;Västra Göteborg, Björnekulla;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Svenska medborgare;18-29 förstagångsväljare;29
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;38
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Svenska medborgare;18-29 ej förstagångsväljare;31
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;49
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Svenska medborgare;30-49;155
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Svenska medborgare;30-49;157
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Ej svenska medborgare;30-49;8
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Ej svenska medborgare;30-49;5
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Svenska medborgare;50-64;130
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Svenska medborgare;50-64;137
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Ej svenska medborgare;50-64;4
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Ej svenska medborgare;50-64;2
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Svenska medborgare;65-;193
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Svenska medborgare;65-;222
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Män;Ej svenska medborgare;65-;4
2018;rf;14805012;Västra Göteborg, Fiskebäck,;Kvinnor;Ej svenska medborgare;65-;3
2018;rf;14805013;Västra Göteborg, Källängen;Män;Svenska medborgare;18-29 förstagångsväljare;48
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;31
2018;rf;14805013;Västra Göteborg, Källängen;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805013;Västra Göteborg, Källängen;Män;Svenska medborgare;18-29 ej förstagångsväljare;27
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;33
2018;rf;14805013;Västra Göteborg, Källängen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;1
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;1
2018;rf;14805013;Västra Göteborg, Källängen;Män;Svenska medborgare;30-49;209
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Svenska medborgare;30-49;225
2018;rf;14805013;Västra Göteborg, Källängen;Män;Ej svenska medborgare;30-49;8
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Ej svenska medborgare;30-49;9
2018;rf;14805013;Västra Göteborg, Källängen;Män;Svenska medborgare;50-64;164
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Svenska medborgare;50-64;156
2018;rf;14805013;Västra Göteborg, Källängen;Män;Ej svenska medborgare;50-64;5
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Ej svenska medborgare;50-64;4
2018;rf;14805013;Västra Göteborg, Källängen;Män;Svenska medborgare;65-;160
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Svenska medborgare;65-;179
2018;rf;14805013;Västra Göteborg, Källängen;Män;Ej svenska medborgare;65-;2
2018;rf;14805013;Västra Göteborg, Källängen;Kvinnor;Ej svenska medborgare;65-;1
2018;rf;14805014;Västra Göteborg, Osberget;Män;Svenska medborgare;18-29 förstagångsväljare;30
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;30
2018;rf;14805014;Västra Göteborg, Osberget;Män;Ej svenska medborgare;18-29 förstagångsväljare;4
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805014;Västra Göteborg, Osberget;Män;Svenska medborgare;18-29 ej förstagångsväljare;33
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;29
2018;rf;14805014;Västra Göteborg, Osberget;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14805014;Västra Göteborg, Osberget;Män;Svenska medborgare;30-49;151
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Svenska medborgare;30-49;170
2018;rf;14805014;Västra Göteborg, Osberget;Män;Ej svenska medborgare;30-49;11
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Ej svenska medborgare;30-49;8
2018;rf;14805014;Västra Göteborg, Osberget;Män;Svenska medborgare;50-64;134
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Svenska medborgare;50-64;131
2018;rf;14805014;Västra Göteborg, Osberget;Män;Ej svenska medborgare;50-64;3
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Ej svenska medborgare;50-64;4
2018;rf;14805014;Västra Göteborg, Osberget;Män;Svenska medborgare;65-;160
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Svenska medborgare;65-;173
2018;rf;14805014;Västra Göteborg, Osberget;Män;Ej svenska medborgare;65-;0
2018;rf;14805014;Västra Göteborg, Osberget;Kvinnor;Ej svenska medborgare;65-;2
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Svenska medborgare;18-29 förstagångsväljare;38
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;34
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Svenska medborgare;18-29 ej förstagångsväljare;58
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;45
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;10
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Svenska medborgare;30-49;163
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Svenska medborgare;30-49;185
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Ej svenska medborgare;30-49;8
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Ej svenska medborgare;30-49;6
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Svenska medborgare;50-64;144
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Svenska medborgare;50-64;148
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Ej svenska medborgare;50-64;4
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Ej svenska medborgare;50-64;4
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Svenska medborgare;65-;134
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Svenska medborgare;65-;144
2018;rf;14805015;Västra Göteborg, Påvelund;Män;Ej svenska medborgare;65-;2
2018;rf;14805015;Västra Göteborg, Påvelund;Kvinnor;Ej svenska medborgare;65-;0
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Svenska medborgare;18-29 förstagångsväljare;66
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;59
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Svenska medborgare;18-29 ej förstagångsväljare;54
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;42
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;3
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Svenska medborgare;30-49;190
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Svenska medborgare;30-49;224
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Ej svenska medborgare;30-49;18
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Ej svenska medborgare;30-49;18
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Svenska medborgare;50-64;219
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Svenska medborgare;50-64;209
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Ej svenska medborgare;50-64;18
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Ej svenska medborgare;50-64;8
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Svenska medborgare;65-;212
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Svenska medborgare;65-;212
2018;rf;14805021;Västra Göteborg, Långedrag;Män;Ej svenska medborgare;65-;6
2018;rf;14805021;Västra Göteborg, Långedrag;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805031;Västra Göteborg, Hagen;Män;Svenska medborgare;18-29 förstagångsväljare;51
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;37
2018;rf;14805031;Västra Göteborg, Hagen;Män;Ej svenska medborgare;18-29 förstagångsväljare;3
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;3
2018;rf;14805031;Västra Göteborg, Hagen;Män;Svenska medborgare;18-29 ej förstagångsväljare;62
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;55
2018;rf;14805031;Västra Göteborg, Hagen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14805031;Västra Göteborg, Hagen;Män;Svenska medborgare;30-49;214
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Svenska medborgare;30-49;243
2018;rf;14805031;Västra Göteborg, Hagen;Män;Ej svenska medborgare;30-49;19
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Ej svenska medborgare;30-49;16
2018;rf;14805031;Västra Göteborg, Hagen;Män;Svenska medborgare;50-64;191
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Svenska medborgare;50-64;163
2018;rf;14805031;Västra Göteborg, Hagen;Män;Ej svenska medborgare;50-64;8
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Ej svenska medborgare;50-64;6
2018;rf;14805031;Västra Göteborg, Hagen;Män;Svenska medborgare;65-;202
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Svenska medborgare;65-;199
2018;rf;14805031;Västra Göteborg, Hagen;Män;Ej svenska medborgare;65-;10
2018;rf;14805031;Västra Göteborg, Hagen;Kvinnor;Ej svenska medborgare;65-;6
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Svenska medborgare;18-29 förstagångsväljare;32
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;40
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Svenska medborgare;18-29 ej förstagångsväljare;50
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;63
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Svenska medborgare;30-49;233
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Svenska medborgare;30-49;256
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Ej svenska medborgare;30-49;19
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Ej svenska medborgare;30-49;6
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Svenska medborgare;50-64;179
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Svenska medborgare;50-64;190
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Ej svenska medborgare;50-64;1
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Ej svenska medborgare;50-64;4
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Svenska medborgare;65-;175
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Svenska medborgare;65-;266
2018;rf;14805032;Västra Göteborg, Nya Varvet;Män;Ej svenska medborgare;65-;4
2018;rf;14805032;Västra Göteborg, Nya Varvet;Kvinnor;Ej svenska medborgare;65-;5
2018;rf;14805033;Västra Göteborg, Tångudden;Män;Svenska medborgare;18-29 förstagångsväljare;40
2018;rf;14805033;Västra Göteborg, Tångudden;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;45
2018;rf;14805033;Västra Göteborg, Tångudden;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805033;Västra Göteborg, Tångudden;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805033;Västra Göteborg, Tångudden;Män;Svenska medborgare;18-29 ej förstagångsväljare;62
2018;rf;14805033;Västra Göteborg, Tångudden;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;47
2018;rf;14805033;Västra Göteborg, Tångudden;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;2
2018;rf;14805033;Västra Göteborg, Tångudden;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;3
2018;rf;14805033;Västra Göteborg, Tångudden;Män;Svenska medborgare;30-49;183
