ar;val;kod;namn;summa_kategorier;rostberattigade_resultatfil;diff;kalla_fil
2014;kf;14802122;Örgryte-Härlanda, Björkekärr, Södra;1397;1397;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14802123;Örgryte-Härlanda, Björkekärr, Västra;1375;1375;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14802124;Örgryte-Härlanda, Björkekärr, Östra;1286;1286;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14802125;Örgryte-Härlanda, Robertshöjd m fl;1612;1612;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803011;Östra Göteborg, Bellevue;1311;1311;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803012;Östra Göteborg, Gamlestaden;1352;1352;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803013;Östra Göteborg, Kviberg, Västra;1606;1606;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803014;Östra Göteborg, Kviberg, Östra;1213;1213;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803015;Östra Göteborg, Nylöse;1552;1552;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803021;Östra Göteborg, Fjällbo;1539;1539;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803022;Östra Göteborg, Utby;1476;1476;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803023;Östra Göteborg, Utbynäs;1131;1131;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803031;Östra Göteborg, Gregorianska g. m fl;1503;1503;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803032;Östra Göteborg, Kortedala Centrum;1560;1560;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803033;Östra Göteborg, Kortedala, Södra;1339;1339;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803034;Östra Göteborg, Kortedala, Västra;1459;1459;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803035;Östra Göteborg, Kortedala, Östra;1760;1760;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803041;Östra Göteborg, Adventsparken;1549;1549;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803042;Östra Göteborg, Kortedala, Norra;1798;1798;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803043;Östra Göteborg, Månadsgatorna m fl;1691;1691;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803051;Östra Göteborg, Bergsjön, Norra;1105;1105;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803052;Östra Göteborg, Gärdsmosse;1442;1442;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803053;Östra Göteborg, Gärdsås;1035;1035;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803054;Östra Göteborg, Siriusgatan;1900;1900;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803061;Östra Göteborg, Bergsjön, Södra;1614;1614;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803062;Östra Göteborg, Bergsjön, Östra;1518;1518;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803063;Östra Göteborg, Komettorget;1640;1640;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14803064;Östra Göteborg, Rymdtorget;1049;1049;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804021;Lundby, Bjurslätt;1871;1871;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804022;Lundby, Flunsås;1530;1530;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804023;Lundby, Kvillebäcken, Norra;1487;1487;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804024;Lundby, Kvillebäcken, Södra;1454;1454;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804025;Lundby, Kvillebäcken, Östra;1089;1089;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804026;Lundby, Wieselgrensplatsen;1212;1212;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804031;Lundby, Hilldedal;1332;1332;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804032;Lundby, Slätta Damm;1775;1775;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804041;Lundby, Kärrdalen;1423;1423;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804042;Lundby, Tolered, Norra;1210;1210;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804043;Lundby, Tolered, Södra;1162;1162;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804051;Norra Hisingen, Glöstorp;1296;1296;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804052;Norra Hisingen, Gunnestorp;1642;1642;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804053;Norra Hisingen, Norumshöjd;1489;1489;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804054;Norra Hisingen, Tuve;1581;1581;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804055;Norra Hisingen, Tången;1270;1270;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804061;Norra Hisingen, Säve;1683;1683;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804071;Norra Hisingen, Gerrebacka-Ingebäck;1425;1425;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804072;Norra Hisingen, Kärra, Norra;1144;1144;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804073;Norra Hisingen, Kärra, Södra;1312;1312;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804074;Norra Hisingen, Kärra, Västra;1249;1249;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804075;Norra Hisingen, Kärra, Östra;1353;1353;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804076;Norra Hisingen, Mysterna-Svankälla;1357;1357;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804081;Norra Hisingen, Rödbo;700;700;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804091;Norra Hisingen, Skogome-Sankt Jörgen;1936;1936;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804101;Norra Hisingen, Aröd;1756;1756;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804102;Norra Hisingen, Backa-Tingstad;1675;1675;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804103;Norra Hisingen, Brunnsbo;1675;1675;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804121;Norra Hisingen, Backa;1573;1573;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804122;Norra Hisingen, Backa Röd;1250;1250;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804123;Norra Hisingen, Bällskär;1645;1645;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804124;Norra Hisingen, Wadköpingsgatan;1496;1496;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804131;Norra Hisingen, Backadalen;1441;1441;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804132;Norra Hisingen, Bäckebol;1020;1020;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804133;Norra Hisingen, Selma Lagerlöfs torg;1250;1250;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804134;Norra Hisingen, Skälltorp;1705;1705;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804135;Norra Hisingen, Åketorp;1642;1642;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804141;Lundby, Bräcke, Norra;1365;1365;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804142;Lundby, Bräcke, Södra;1188;1188;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804143;Lundby, Kyrkbyn;1438;1438;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804144;Lundby, Lundby, Norra;1221;1221;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804145;Lundby, Lundby, Södra;1098;1098;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804151;Lundby, Brämaregården, Norra;1218;1218;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804152;Lundby, Brämaregården, Östra;1384;1384;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804153;Lundby, Brämaregården-Rambergsstaden;1488;1488;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804154;Lundby, Porslinsfabriken;1285;1285;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804155;Lundby, Rambergsstaden, Norra;1247;1247;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804156;Lundby, Rambergsstaden, Västra;1367;1367;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804161;Lundby, Eriksberg Sjöporten;1453;1453;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804162;Lundby, Eriksberg, Västra;1148;1148;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804163;Lundby, Eriksberg, Östra;1281;1281;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804164;Lundby, Pölsebo-Bratterås;1379;1379;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804165;Lundby, Sannegården;1450;1450;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804171;Lundby, Lindholmen;1574;1574;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14804172;Lundby, Lundbyvassen;1370;1370;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805011;Västra Göteborg, Björnekulla;1442;1442;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805012;Västra Göteborg, Fiskebäck, Norra;1408;1408;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805013;Västra Göteborg, Fiskebäck, Södra;1151;1151;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805014;Västra Göteborg, Påvelund;1603;1603;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805021;Västra Göteborg, Långedrag;1529;1529;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805031;Västra Göteborg, Hagen;1490;1490;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805032;Västra Göteborg, Nya Varvet;1492;1492;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805033;Västra Göteborg, Tångudden;1317;1317;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805041;Västra Göteborg, Ekebäck;1458;1458;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805042;Västra Göteborg, Grimmered;1693;1693;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805051;Västra Göteborg, Brännö-Asperö;1015;1015;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805052;Västra Göteborg, Donsö-Vrångö;1354;1354;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805053;Västra Göteborg, Styrsö-Köpstadsö;1140;1140;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805061;Västra Göteborg, Bratthammar;1925;1925;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805071;Västra Göteborg, Beryllg.-Guldringen;1847;1847;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805081;Västra Göteborg, Tynnered;2055;2055;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805091;Askim-Frölunda-Högsbo, Kavås;1233;1233;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805092;Askim-Frölunda-Högsbo, Kaverös, N;1241;1241;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805093;Askim-Frölunda-Högsbo, Kaverös, S;1172;1172;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805101;Askim-Frölunda-Högsbo, Flatås, V;1585;1585;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;1395;1395;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;1526;1526;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805121;Askim-Frölunda-Högsbo, Högsbo;1397;1397;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;1488;1488;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;1378;1378;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805124;Askim-Frölunda-Högsbo, Marklandsg.;1619;1619;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805131;Askim-Frölunda-Högsbo, Spinetten;954;954;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805132;Askim-Frölunda-Högsbo, Tofta;1404;1404;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805141;Askim-Frölunda-Högsbo, Ruddalen;1920;1920;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;1831;1831;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;1373;1373;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;1282;1282;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805171;Askim-Frölunda-Högsbo, Frölunda;971;971;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;1381;1381;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805173;Askim-Frölunda-Högsbo, Gånglåten;1080;1080;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805174;Askim-Frölunda-Högsbo, Mandolingatan;1112;1112;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805181;Västra Göteborg, Korsåsen;1492;1492;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805182;Västra Göteborg, Ängås;1397;1397;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805191;Västra Göteborg, Önnered, Västra;1396;1396;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805192;Västra Göteborg, Önnered, Östra;1523;1523;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805201;Västra Göteborg, Grevegården;1362;1362;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805202;Västra Göteborg, Skattegården;1578;1578;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805211;Västra Göteborg, Näset, Norra;1666;1666;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805212;Västra Göteborg, Näset, Södra;1382;1382;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805213;Västra Göteborg, Åkered;1470;1470;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805221;Västra Göteborg, Opaltorget, Norra;1386;1386;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805222;Västra Göteborg, Opaltorget, Södra;1000;1000;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805231;Askim-Frölunda-Högsbo, Askim;1241;1241;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;1131;1131;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805233;Askim-Frölunda-Högsbo, Hult;1218;1218;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805234;Askim-Frölunda-Högsbo, Pilegården;1226;1226;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805235;Askim-Frölunda-Högsbo, Sisjön, Norra;1500;1500;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805236;Askim-Frölunda-Högsbo, Sisjön, Södra;1499;1499;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;1062;1062;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805242;Askim-Frölunda-Högsbo, Trollåsen;1380;1380;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805251;Askim-Frölunda-Högsbo, Billdal;1809;1809;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805252;Askim-Frölunda-Högsbo, Brottkärr;949;949;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805253;Askim-Frölunda-Högsbo, Lindås;1488;1488;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805254;Askim-Frölunda-Högsbo, Lyckhem;1178;1178;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805255;Askim-Frölunda-Högsbo, Nygård;1250;1250;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14805256;Askim-Frölunda-Högsbo, Skintebo;1212;1212;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806011;Angered, Lövgärdet, Nedre;2278;2278;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806012;Angered, Lövgärdet, Övre;1739;1739;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806013;Angered, Lövgärdets Centrum;1296;1296;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806021;Angered, Rannebergen, Norra;1753;1753;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806022;Angered, Rannebergen, Södra;1675;1675;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806031;Angered, Gårdsten, Norra;2039;2039;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806032;Angered, Gårdsten, Södra;985;985;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806033;Angered, Gårdsten, Västra;1316;1316;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806034;Angered, Gårdsten, Östra;1521;1521;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806041;Angered, Angereds Centrum;1550;1550;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806042;Angered, Trägårdsgärdet;1218;1218;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806051;Angered, Agnesberg;761;761;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806061;Angered, Hammarkullen, Västra;1831;1831;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806062;Angered, Hammarkullen, Östra;1621;1621;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806063;Angered, Sandeslätt;1782;1782;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806101;Angered, Gunnilse-Linnarhult;1534;1534;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806111;Angered, Björsared-Knipared;1521;1521;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806112;Angered, Olofstorp;1831;1831;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806121;Angered, Bläsebo;1421;1421;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806122;Angered, Hjällbo, Norra;1441;1441;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806123;Angered, Hjällbo, Södra;1006;1006;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806124;Angered, Skolspåret;1115;1115;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14806131;Angered, Eriksbo;1860;1860;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807011;Västra Hisingen, Biskopsgården, N;1701;1701;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807012;Västra Hisingen, Svarte Mosse;1496;1496;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;1332;1332;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;1315;1315;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;1065;1065;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807031;Västra Hisingen, Badvädersgatan m fl;1286;1286;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807032;Västra Hisingen, Stackmolnsg. m fl;1622;1622;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807041;Västra Hisingen, Andalen;1811;1811;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807042;Västra Hisingen, Hjuvik;1634;1634;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807043;Västra Hisingen, Hällsvik;1480;1480;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807051;Västra Hisingen, Amhult-Arendal;1325;1325;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807052;Västra Hisingen, Domarringen m fl;1471;1471;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807053;Västra Hisingen, Nolered;1484;1484;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807054;Västra Hisingen, Torslanda;1817;1817;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807055;Västra Hisingen, Tumlehed;1510;1510;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807061;Västra Hisingen, Björlanda;1648;1648;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807062;Västra Hisingen, Kvisljungeby;1183;1183;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807063;Västra Hisingen, Lilleby;1508;1508;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807064;Västra Hisingen, Älvegården m fl;1159;1159;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807081;Västra Hisingen, Biskopsgården, S;1273;1273;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807082;Västra Hisingen, Treröset;1562;1562;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807083;Västra Hisingen, Vårväderstorget;1753;1753;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807084;Västra Hisingen, Väderlekstorget;1027;1027;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807091;Västra Hisingen, Jättesten;1814;1814;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807092;Västra Hisingen, Kärrmossen;1972;1972;0;2014_kommunval_per_valdistrikt.xlsx
2014;kf;14807093;Västra Hisingen, Svartedalen;1531;1531;0;2014_kommunval_per_valdistrikt.xlsx
2018;rd;14801011;Majorna-Linné, Gröna Vallen;1316;1316;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801012;Majorna-Linné, Klippan;1161;1161;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801013;Majorna-Linné, Kungsladugård, Västra;1237;1237;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801014;Majorna-Linné, Kungsladugård, Östra;1130;1130;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801015;Majorna-Linné, Mariaplan;1064;1064;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801016;Majorna-Linné, Skytteskogen;1389;1389;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801017;Majorna-Linné, Svalebo;1149;1149;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801021;Majorna-Linné, Sandarne;1212;1212;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801022;Majorna-Linné, Silverkällan;1078;1078;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801031;Majorna-Linné, Chapmans Torg;1038;1038;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801032;Majorna-Linné, Godhem;1199;1199;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801033;Majorna-Linné, Gråberget, Västra;923;923;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801034;Majorna-Linné, Gråberget, Östra;1174;1174;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801035;Majorna-Linné, Hängmattan;1110;1110;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801036;Majorna-Linné, Majorna;1131;1131;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801037;Majorna-Linné, Marieberg;1090;1090;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801038;Majorna-Linné, Slottsskogsgatan m fl;1001;1001;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801041;Majorna-Linné, Djurgårdsgatan m fl;1142;1142;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801042;Majorna-Linné, Gatenhielmska;1311;1311;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801043;Majorna-Linné, Karl Johans torg;1181;1181;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801044;Majorna-Linné, Klareborgsgatan m fl;1103;1103;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801045;Majorna-Linné, Söderlingska ängen;1192;1192;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801051;Majorna-Linné, Masthugget, Nedre;1000;1000;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801052;Majorna-Linné, Masthugget, Övre;1307;1307;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801053;Majorna-Linné, Masthuggstorget;1238;1238;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801054;Majorna-Linné, Oscar Fredrik;1097;1097;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801055;Majorna-Linné, Sjömansgatan m fl;1121;1121;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801056;Majorna-Linné, Slottsskogen;1105;1105;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801057;Majorna-Linné, Stigberget;1109;1109;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801058;Majorna-Linné, Vegastaden;1276;1276;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801061;Majorna-Linné, Änggården;1189;1189;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801071;Majorna-Linné, Haga Västra;1323;1323;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801072;Majorna-Linné, Haga Östra;941;941;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801073;Majorna-Linné, Skansberget;1082;1082;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801081;Majorna-Linné, Annedal, Norra;1244;1244;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801082;Majorna-Linné, Annedal, Södra;1156;1156;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801083;Majorna-Linné, Nilssonsberg;1371;1371;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801091;Majorna-Linné, Kommendantsängen;1291;1291;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801092;Majorna-Linné, Linné;1351;1351;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801093;Majorna-Linné, Linnéplatsen;1403;1403;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801094;Majorna-Linné, Långgatorna;1120;1120;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801095;Majorna-Linné, Olivedal;1064;1064;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801096;Majorna-Linné, Plantagegatan, m fl;1002;1002;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801097;Majorna-Linné, Risåsen;1155;1155;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801098;Majorna-Linné, Sveaplan;1344;1344;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801100;Centrum, Framnäs;1133;1133;0;2018_R_per_valdistrikt.xlsx [R antal]
2018;rd;14801101;Centrum, Fredriksdal;789;789;0;2018_R_per_valdistrikt.xlsx [R antal]
