kod_2018;namn_2018;kod_2022;namn_2022;overlapp_m2;andel_av_2018;andel_av_2022
14804051;Norra Hisingen, Glöstorp;14801032;Norra Hisingen, Norumshöjd;14548.8;0.0500;0.0883
14804051;Norra Hisingen, Glöstorp;14801033;Norra Hisingen, Tången;1596.4;0.0055;0.0002
14804051;Norra Hisingen, Glöstorp;14801028;Norra Hisingen, Gunnestorp;1347.6;0.0046;0.0015
14804051;Norra Hisingen, Glöstorp;14801030;Norra Hisingen, Glöstorp;830.0;0.0028;0.0019
14804051;Norra Hisingen, Glöstorp;14801031;Norra Hisingen, Tuve Norra;173.9;0.0006;0.0005
14804052;Norra Hisingen, Gunnestorp;14801028;Norra Hisingen, Gunnestorp;446119.4;0.9756;0.4986
14804052;Norra Hisingen, Gunnestorp;14801027;Norra Hisingen, Tuve Södra;8125.7;0.0178;0.0032
14804052;Norra Hisingen, Gunnestorp;14801029;Norra Hisingen, Arvesgärde m fl;3036.7;0.0066;0.0118
14804052;Norra Hisingen, Gunnestorp;14800901;Centrala Hisingen, Kärrdalen;0.1;0.0000;0.0000
14804053;Norra Hisingen, Norumshöjd;14801032;Norra Hisingen, Norumshöjd;150083.7;0.8895;0.9113
14804053;Norra Hisingen, Norumshöjd;14801031;Norra Hisingen, Tuve Norra;18560.7;0.1100;0.0539
14804053;Norra Hisingen, Norumshöjd;14801029;Norra Hisingen, Arvesgärde m fl;43.6;0.0003;0.0002
14804053;Norra Hisingen, Norumshöjd;14801033;Norra Hisingen, Tången;34.1;0.0002;0.0000
14804054;Norra Hisingen, Tuve, Norra;14801031;Norra Hisingen, Tuve Norra;246580.6;0.5669;0.7166
14804054;Norra Hisingen, Tuve, Norra;14801030;Norra Hisingen, Glöstorp;186975.2;0.4298;0.4353
14804054;Norra Hisingen, Tuve, Norra;14801033;Norra Hisingen, Tången;1345.4;0.0031;0.0002
14804054;Norra Hisingen, Tuve, Norra;14801032;Norra Hisingen, Norumshöjd;67.3;0.0002;0.0004
14804054;Norra Hisingen, Tuve, Norra;14801029;Norra Hisingen, Arvesgärde m fl;10.1;0.0000;0.0000
14804055;Norra Hisingen, Tuve, Södra;14801027;Norra Hisingen, Tuve Södra;1165304.9;0.8454;0.4580
14804055;Norra Hisingen, Tuve, Södra;14801030;Norra Hisingen, Glöstorp;198354.2;0.1439;0.4617
14804055;Norra Hisingen, Tuve, Södra;14800903;Centrala Hisingen, Slätta Damm;10477.6;0.0076;0.0098
14804055;Norra Hisingen, Tuve, Södra;14800905;Centrala Hisingen, Hildedal;4190.2;0.0030;0.0141
14804055;Norra Hisingen, Tuve, Södra;14801028;Norra Hisingen, Gunnestorp;27.8;0.0000;0.0000
14804055;Norra Hisingen, Tuve, Södra;14800901;Centrala Hisingen, Kärrdalen;0.0;0.0000;0.0000
14804056;Norra Hisingen, Tången;14801033;Norra Hisingen, Tången;1497214.8;0.5020;0.1911
14804056;Norra Hisingen, Tången;14801027;Norra Hisingen, Tuve Södra;1345695.2;0.4512;0.5289
14804056;Norra Hisingen, Tången;14801031;Norra Hisingen, Tuve Norra;78775.3;0.0264;0.2289
14804056;Norra Hisingen, Tången;14801030;Norra Hisingen, Glöstorp;43419.9;0.0146;0.1011
14804056;Norra Hisingen, Tången;14800916;Centrala Hisingen, Backaplan;16579.3;0.0056;0.0181
14804056;Norra Hisingen, Tången;14800905;Centrala Hisingen, Hildedal;555.8;0.0002;0.0019
14804056;Norra Hisingen, Tången;14801026;Norra Hisingen, Aröd;248.9;0.0001;0.0002
14804056;Norra Hisingen, Tången;14801015;Norra Hisingen, Sankt Jörgen;86.4;0.0000;0.0001
14804056;Norra Hisingen, Tången;14801034;Norra Hisingen, Säve;44.6;0.0000;0.0000
14804056;Norra Hisingen, Tången;14801008;Norra Hisingen, Skogome;8.6;0.0000;0.0000
14804061;Norra Hisingen, Säve;14801034;Norra Hisingen, Säve;27371631.4;0.7993;1.0000
14804061;Norra Hisingen, Säve;14801033;Norra Hisingen, Tången;6330997.5;0.1849;0.8081
14804061;Norra Hisingen, Säve;14801028;Norra Hisingen, Gunnestorp;447268.2;0.0131;0.4999
14804061;Norra Hisingen, Säve;14800901;Centrala Hisingen, Kärrdalen;92556.4;0.0027;0.0306
14804061;Norra Hisingen, Säve;14800836;Västra Hisingen, Björlanda;575.0;0.0000;0.0000
14804061;Norra Hisingen, Säve;14801029;Norra Hisingen, Arvesgärde m fl;362.4;0.0000;0.0014
14804061;Norra Hisingen, Säve;14801001;Norra Hisingen, Rödbo;88.0;0.0000;0.0000
14804061;Norra Hisingen, Säve;14801007;Norra Hisingen, Kärra Västra;43.7;0.0000;0.0000
14804061;Norra Hisingen, Säve;14801003;Norra Hisingen, Gerrebacka-Ingebäck;20.7;0.0000;0.0000
14804061;Norra Hisingen, Säve;14800837;Västra Hisingen, Nolvik;1.9;0.0000;0.0000
14804071;Norra Hisingen, Gerrebacka-Ingebäck;14801003;Norra Hisingen, Gerrebacka-Ingebäck;3840391.3;0.9999;0.9999
14804071;Norra Hisingen, Gerrebacka-Ingebäck;14801002;Norra Hisingen, Mysterna-Svankälla;168.9;0.0000;0.0001
14804071;Norra Hisingen, Gerrebacka-Ingebäck;14801001;Norra Hisingen, Rödbo;60.0;0.0000;0.0000
14804071;Norra Hisingen, Gerrebacka-Ingebäck;14801034;Norra Hisingen, Säve;9.5;0.0000;0.0000
14804071;Norra Hisingen, Gerrebacka-Ingebäck;14800118;Nordöstra Göteborg, Agnesberg;7.6;0.0000;0.0000
14804072;Norra Hisingen, Kärra, Norra;14801004;Norra Hisingen, Kärra Norra;288100.7;0.9977;0.9460
14804072;Norra Hisingen, Kärra, Norra;14801007;Norra Hisingen, Kärra Västra;602.0;0.0021;0.0001
14804072;Norra Hisingen, Kärra, Norra;14801003;Norra Hisingen, Gerrebacka-Ingebäck;47.5;0.0002;0.0000
14804072;Norra Hisingen, Kärra, Norra;14801005;Norra Hisingen, Kärra Östra;14.8;0.0001;0.0000
14804073;Norra Hisingen, Kärra, Södra;14801006;Norra Hisingen, Kärra Södra;435964.2;0.9750;0.9752
14804073;Norra Hisingen, Kärra, Södra;14801005;Norra Hisingen, Kärra Östra;8950.5;0.0200;0.0070
14804073;Norra Hisingen, Kärra, Södra;14801007;Norra Hisingen, Kärra Västra;2231.1;0.0050;0.0004
14804074;Norra Hisingen, Kärra, Västra;14801007;Norra Hisingen, Kärra Västra;5946990.7;0.9994;0.9993
14804074;Norra Hisingen, Kärra, Västra;14801006;Norra Hisingen, Kärra Södra;1856.9;0.0003;0.0042
14804074;Norra Hisingen, Kärra, Västra;14801005;Norra Hisingen, Kärra Östra;1485.1;0.0002;0.0012
14804074;Norra Hisingen, Kärra, Västra;14801003;Norra Hisingen, Gerrebacka-Ingebäck;119.1;0.0000;0.0000
14804074;Norra Hisingen, Kärra, Västra;14801034;Norra Hisingen, Säve;77.8;0.0000;0.0000
14804074;Norra Hisingen, Kärra, Västra;14801008;Norra Hisingen, Skogome;37.4;0.0000;0.0000
14804074;Norra Hisingen, Kärra, Västra;14801004;Norra Hisingen, Kärra Norra;17.6;0.0000;0.0001
14804074;Norra Hisingen, Kärra, Västra;14801010;Norra Hisingen, Bäckebol Norra;1.9;0.0000;0.0000
14804075;Norra Hisingen, Kärra, Östra;14801005;Norra Hisingen, Kärra Östra;1268771.0;0.9794;0.9918
14804075;Norra Hisingen, Kärra, Östra;14801004;Norra Hisingen, Kärra Norra;16417.6;0.0127;0.0539
14804075;Norra Hisingen, Kärra, Östra;14801006;Norra Hisingen, Kärra Södra;9232.9;0.0071;0.0207
14804075;Norra Hisingen, Kärra, Östra;14801007;Norra Hisingen, Kärra Västra;928.2;0.0007;0.0002
14804075;Norra Hisingen, Kärra, Östra;14801003;Norra Hisingen, Gerrebacka-Ingebäck;80.4;0.0001;0.0000
14804075;Norra Hisingen, Kärra, Östra;14800118;Nordöstra Göteborg, Agnesberg;0.0;0.0000;0.0000
14804076;Norra Hisingen, Mysterna-Svankälla;14801002;Norra Hisingen, Mysterna-Svankälla;2195903.7;0.9999;0.9999
14804076;Norra Hisingen, Mysterna-Svankälla;14801001;Norra Hisingen, Rödbo;136.5;0.0001;0.0000
14804076;Norra Hisingen, Mysterna-Svankälla;14801034;Norra Hisingen, Säve;29.1;0.0000;0.0000
14804076;Norra Hisingen, Mysterna-Svankälla;14801003;Norra Hisingen, Gerrebacka-Ingebäck;5.2;0.0000;0.0000
14804081;Norra Hisingen, Rödbo;14801001;Norra Hisingen, Rödbo;28857061.9;1.0000;1.0000
14804081;Norra Hisingen, Rödbo;14801002;Norra Hisingen, Mysterna-Svankälla;0.4;0.0000;0.0000
14804081;Norra Hisingen, Rödbo;14801003;Norra Hisingen, Gerrebacka-Ingebäck;0.3;0.0000;0.0000
14804081;Norra Hisingen, Rödbo;14801034;Norra Hisingen, Säve;0.1;0.0000;0.0000
14804091;Norra Hisingen, Sankt Jörgen;14801015;Norra Hisingen, Sankt Jörgen;764641.9;0.9862;0.9094
14804091;Norra Hisingen, Sankt Jörgen;14801008;Norra Hisingen, Skogome;6675.9;0.0086;0.0017
14804091;Norra Hisingen, Sankt Jörgen;14801014;Norra Hisingen, Selma Lagerlöfs Torg;3910.2;0.0050;0.0055
14804091;Norra Hisingen, Sankt Jörgen;14801027;Norra Hisingen, Tuve Södra;56.2;0.0001;0.0000
14804091;Norra Hisingen, Sankt Jörgen;14801033;Norra Hisingen, Tången;31.6;0.0000;0.0000
14804091;Norra Hisingen, Sankt Jörgen;14801026;Norra Hisingen, Aröd;21.7;0.0000;0.0000
14804091;Norra Hisingen, Sankt Jörgen;14801016;Norra Hisingen, Backa Röd;14.4;0.0000;0.0000
14804092;Norra Hisingen, Skogome;14801008;Norra Hisingen, Skogome;4037269.3;0.9950;0.9981
14804092;Norra Hisingen, Skogome;14801014;Norra Hisingen, Selma Lagerlöfs Torg;12704.1;0.0031;0.0180
14804092;Norra Hisingen, Skogome;14801015;Norra Hisingen, Sankt Jörgen;7119.1;0.0018;0.0085
14804092;Norra Hisingen, Skogome;14801034;Norra Hisingen, Säve;212.3;0.0001;0.0000
14804092;Norra Hisingen, Skogome;14801033;Norra Hisingen, Tången;33.6;0.0000;0.0000
14804092;Norra Hisingen, Skogome;14801010;Norra Hisingen, Bäckebol Norra;22.8;0.0000;0.0000
14804092;Norra Hisingen, Skogome;14801007;Norra Hisingen, Kärra Västra;13.9;0.0000;0.0000
14804092;Norra Hisingen, Skogome;14801009;Norra Hisingen, Åketorp;4.0;0.0000;0.0000
14804101;Norra Hisingen, Aröd;14801026;Norra Hisingen, Aröd;1102303.3;0.8704;0.9944
14804101;Norra Hisingen, Aröd;14801025;Norra Hisingen, Brunnsbo Norra;85581.4;0.0676;0.0749
14804101;Norra Hisingen, Aröd;14801015;Norra Hisingen, Sankt Jörgen;66815.0;0.0528;0.0795
14804101;Norra Hisingen, Aröd;14801022;Norra Hisingen, Tingstad;11571.1;0.0091;0.0077
14804101;Norra Hisingen, Aröd;14801027;Norra Hisingen, Tuve Södra;222.8;0.0002;0.0001
14804101;Norra Hisingen, Aröd;14801016;Norra Hisingen, Backa Röd;0.0;0.0000;0.0000
14804102;Norra Hisingen, Brunnsbo, Norra;14801025;Norra Hisingen, Brunnsbo Norra;913340.7;0.9348;0.7989
14804102;Norra Hisingen, Brunnsbo, Norra;14801024;Norra Hisingen, Folkvisegatan m fl;36460.8;0.0373;0.4414
14804102;Norra Hisingen, Brunnsbo, Norra;14801019;Norra Hisingen, Backa Södra;11160.4;0.0114;0.0287
14804102;Norra Hisingen, Brunnsbo, Norra;14801022;Norra Hisingen, Tingstad;4741.6;0.0049;0.0032
14804102;Norra Hisingen, Brunnsbo, Norra;14801021;Norra Hisingen, Bällskär;4172.0;0.0043;0.0042
14804102;Norra Hisingen, Brunnsbo, Norra;14801018;Norra Hisingen, Blendas Gata m fl;3953.1;0.0040;0.0251
14804102;Norra Hisingen, Brunnsbo, Norra;14801026;Norra Hisingen, Aröd;3030.8;0.0031;0.0027
14804102;Norra Hisingen, Brunnsbo, Norra;14801023;Norra Hisingen, Brunnsbo Södra;142.1;0.0001;0.0010
14804103;Norra Hisingen, Brunnsbo, Södra;14801023;Norra Hisingen, Brunnsbo Södra;122100.9;0.7235;0.8531
14804103;Norra Hisingen, Brunnsbo, Södra;14801024;Norra Hisingen, Folkvisegatan m fl;46128.2;0.2733;0.5585
14804103;Norra Hisingen, Brunnsbo, Södra;14801025;Norra Hisingen, Brunnsbo Norra;504.3;0.0030;0.0004
14804103;Norra Hisingen, Brunnsbo, Södra;14801022;Norra Hisingen, Tingstad;23.9;0.0001;0.0000
14804104;Norra Hisingen, Tingstad;14801022;Norra Hisingen, Tingstad;1483511.3;0.9621;0.9884
14804104;Norra Hisingen, Tingstad;14801025;Norra Hisingen, Brunnsbo Norra;33320.7;0.0216;0.0291
14804104;Norra Hisingen, Tingstad;14801023;Norra Hisingen, Brunnsbo Södra;20887.5;0.0135;0.1459
14804104;Norra Hisingen, Tingstad;14800917;Centrala Hisingen, Lundbyvassen;4227.0;0.0027;0.0013
14804104;Norra Hisingen, Tingstad;14801021;Norra Hisingen, Bällskär;61.3;0.0000;0.0001
14804104;Norra Hisingen, Tingstad;14801024;Norra Hisingen, Folkvisegatan m fl;4.5;0.0000;0.0001
14804121;Norra Hisingen, Backa Röd;14801016;Norra Hisingen, Backa Röd;635878.5;0.9215;0.9976
14804121;Norra Hisingen, Backa Röd;14801025;Norra Hisingen, Brunnsbo Norra;48598.2;0.0704;0.0425
14804121;Norra Hisingen, Backa Röd;14801026;Norra Hisingen, Aröd;2831.7;0.0041;0.0026
14804121;Norra Hisingen, Backa Röd;14801019;Norra Hisingen, Backa Södra;1800.9;0.0026;0.0046
14804121;Norra Hisingen, Backa Röd;14801017;Norra Hisingen, Julias Gata m fl;430.5;0.0006;0.0052
14804121;Norra Hisingen, Backa Röd;14801015;Norra Hisingen, Sankt Jörgen;390.1;0.0006;0.0005
14804121;Norra Hisingen, Backa Röd;14801014;Norra Hisingen, Selma Lagerlöfs Torg;68.1;0.0001;0.0001
14804121;Norra Hisingen, Backa Röd;14801018;Norra Hisingen, Blendas Gata m fl;11.1;0.0000;0.0001
14804121;Norra Hisingen, Backa Röd;14801020;Norra Hisingen, Backa Norra;1.3;0.0000;0.0000
14804122;Norra Hisingen, Backa, Norra;14801020;Norra Hisingen, Backa Norra;648833.2;0.7849;0.7815
14804122;Norra Hisingen, Backa, Norra;14801019;Norra Hisingen, Backa Södra;176041.6;0.2130;0.4520
14804122;Norra Hisingen, Backa, Norra;14801016;Norra Hisingen, Backa Röd;1197.1;0.0014;0.0019
14804122;Norra Hisingen, Backa, Norra;14801014;Norra Hisingen, Selma Lagerlöfs Torg;328.6;0.0004;0.0005
14804122;Norra Hisingen, Backa, Norra;14801011;Norra Hisingen, Backadalen;166.5;0.0002;0.0002
14804122;Norra Hisingen, Backa, Norra;14801021;Norra Hisingen, Bällskär;105.4;0.0001;0.0001
14804123;Norra Hisingen, Backa, Södra;14801019;Norra Hisingen, Backa Södra;200387.5;0.6396;0.5145
14804123;Norra Hisingen, Backa, Södra;14801018;Norra Hisingen, Blendas Gata m fl;112438.3;0.3589;0.7131
14804123;Norra Hisingen, Backa, Södra;14801025;Norra Hisingen, Brunnsbo Norra;313.4;0.0010;0.0003
14804123;Norra Hisingen, Backa, Södra;14801021;Norra Hisingen, Bällskär;135.2;0.0004;0.0001
14804123;Norra Hisingen, Backa, Södra;14801016;Norra Hisingen, Backa Röd;9.7;0.0000;0.0000
14804124;Norra Hisingen, Bällskär;14801021;Norra Hisingen, Bällskär;977739.6;0.9399;0.9954
14804124;Norra Hisingen, Bällskär;14801025;Norra Hisingen, Brunnsbo Norra;61582.0;0.0592;0.0539
14804124;Norra Hisingen, Bällskär;14801022;Norra Hisingen, Tingstad;914.6;0.0009;0.0006
14804124;Norra Hisingen, Bällskär;14801019;Norra Hisingen, Backa Södra;61.8;0.0001;0.0002
14804124;Norra Hisingen, Bällskär;14801020;Norra Hisingen, Backa Norra;0.0;0.0000;0.0000
14804125;Norra Hisingen, Wadköpingsgatan m fl;14801017;Norra Hisingen, Julias Gata m fl;81796.5;0.6631;0.9948
14804125;Norra Hisingen, Wadköpingsgatan m fl;14801018;Norra Hisingen, Blendas Gata m fl;41276.8;0.3346;0.2618
14804125;Norra Hisingen, Wadköpingsgatan m fl;14801016;Norra Hisingen, Backa Röd;285.1;0.0023;0.0004
14804131;Norra Hisingen, Backadalen;14801011;Norra Hisingen, Backadalen;784541.3;0.8193;0.9210
14804131;Norra Hisingen, Backadalen;14801020;Norra Hisingen, Backa Norra;170621.4;0.1782;0.2055
14804131;Norra Hisingen, Backadalen;14801014;Norra Hisingen, Selma Lagerlöfs Torg;1286.3;0.0013;0.0018
14804131;Norra Hisingen, Backadalen;14801012;Norra Hisingen, Bäckebol Södra;860.3;0.0009;0.0085
14804131;Norra Hisingen, Backadalen;14801010;Norra Hisingen, Bäckebol Norra;262.6;0.0003;0.0001
14804132;Norra Hisingen, Bäckebol;14801010;Norra Hisingen, Bäckebol Norra;3801173.9;0.9725;0.9999
14804132;Norra Hisingen, Bäckebol;14801011;Norra Hisingen, Backadalen;67132.2;0.0172;0.0788
14804132;Norra Hisingen, Bäckebol;14801012;Norra Hisingen, Bäckebol Södra;39942.4;0.0102;0.3954
14804132;Norra Hisingen, Bäckebol;14801007;Norra Hisingen, Kärra Västra;226.0;0.0001;0.0000
14804132;Norra Hisingen, Bäckebol;14801008;Norra Hisingen, Skogome;45.0;0.0000;0.0000
14804132;Norra Hisingen, Bäckebol;14801009;Norra Hisingen, Åketorp;35.7;0.0000;0.0000
14804132;Norra Hisingen, Bäckebol;14801013;Norra Hisingen, Skälltorp;4.8;0.0000;0.0000
14804132;Norra Hisingen, Bäckebol;14800118;Nordöstra Göteborg, Agnesberg;3.0;0.0000;0.0000
14804133;Norra Hisingen, Selma Lagerlöfs torg;14801014;Norra Hisingen, Selma Lagerlöfs Torg;410449.0;0.8496;0.5807
14804133;Norra Hisingen, Selma Lagerlöfs torg;14801012;Norra Hisingen, Bäckebol Södra;60203.9;0.1246;0.5960
14804133;Norra Hisingen, Selma Lagerlöfs torg;14801020;Norra Hisingen, Backa Norra;10713.3;0.0222;0.0129
14804133;Norra Hisingen, Selma Lagerlöfs torg;14801015;Norra Hisingen, Sankt Jörgen;1733.4;0.0036;0.0021
14804133;Norra Hisingen, Selma Lagerlöfs torg;14801013;Norra Hisingen, Skälltorp;15.5;0.0000;0.0001
14804133;Norra Hisingen, Selma Lagerlöfs torg;14801016;Norra Hisingen, Backa Röd;0.3;0.0000;0.0000
14804134;Norra Hisingen, Skälltorp;14801014;Norra Hisingen, Selma Lagerlöfs Torg;278013.8;0.5552;0.3934
14804134;Norra Hisingen, Skälltorp;14801013;Norra Hisingen, Skälltorp;221678.4;0.4427;0.9999
14804134;Norra Hisingen, Skälltorp;14801008;Norra Hisingen, Skogome;987.6;0.0020;0.0002
14804134;Norra Hisingen, Skälltorp;14801009;Norra Hisingen, Åketorp;45.2;0.0001;0.0001
14804134;Norra Hisingen, Skälltorp;14801010;Norra Hisingen, Bäckebol Norra;4.7;0.0000;0.0000
14804135;Norra Hisingen, Åketorp;14801009;Norra Hisingen, Åketorp;871044.9;0.9998;0.9999
14804135;Norra Hisingen, Åketorp;14801008;Norra Hisingen, Skogome;129.3;0.0001;0.0000
14804135;Norra Hisingen, Åketorp;14801010;Norra Hisingen, Bäckebol Norra;45.3;0.0001;0.0000
14804135;Norra Hisingen, Åketorp;14801014;Norra Hisingen, Selma Lagerlöfs Torg;0.7;0.0000;0.0000
14804141;Lundby, Bräcke, Norra;14800930;Centrala Hisingen, Bräcke Norra;704882.9;0.9352;0.9997
14804141;Lundby, Bräcke, Norra;14800928;Centrala Hisingen, Kyrkbyn Södra;46080.3;0.0611;0.2782
14804141;Lundby, Bräcke, Norra;14800929;Centrala Hisingen, Lundby Södra;2714.2;0.0036;0.0113
14804141;Lundby, Bräcke, Norra;14800811;Västra Hisingen, Biskopsgården Södra;20.8;0.0000;0.0000
14804141;Lundby, Bräcke, Norra;14800809;Västra Hisingen, Vårväderstorget;19.4;0.0000;0.0002
14804141;Lundby, Bräcke, Norra;14800807;Västra Hisingen, Jättesten;15.5;0.0000;0.0000
14804141;Lundby, Bräcke, Norra;14800931;Centrala Hisingen, Bräcke Södra;11.7;0.0000;0.0000
14804141;Lundby, Bräcke, Norra;14800926;Centrala Hisingen, Kyrkbyn Norra;8.0;0.0000;0.0000
14804141;Lundby, Bräcke, Norra;14800808;Västra Hisingen, Treröset;0.0;0.0000;0.0000
14804142;Lundby, Bräcke, Södra;14800931;Centrala Hisingen, Bräcke Södra;519935.1;0.9744;0.9999
14804142;Lundby, Bräcke, Södra;14800929;Centrala Hisingen, Lundby Södra;13608.4;0.0255;0.0567
14804142;Lundby, Bräcke, Södra;14800930;Centrala Hisingen, Bräcke Norra;56.7;0.0001;0.0001
14804142;Lundby, Bräcke, Södra;14800820;Västra Hisingen, Amhult-Arendal;14.0;0.0000;0.0000
14804142;Lundby, Bräcke, Södra;14800811;Västra Hisingen, Biskopsgården Södra;6.1;0.0000;0.0000
14804142;Lundby, Bräcke, Södra;14800932;Centrala Hisingen, Pölsebo-Bratterås;2.1;0.0000;0.0000
14804143;Lundby, Kyrkbyn;14800926;Centrala Hisingen, Kyrkbyn Norra;194664.2;0.6644;0.5710
14804143;Lundby, Kyrkbyn;14800928;Centrala Hisingen, Kyrkbyn Södra;75348.5;0.2572;0.4549
14804143;Lundby, Kyrkbyn;14800806;Västra Hisingen, Kärrmossen;22768.9;0.0777;0.0442
14804143;Lundby, Kyrkbyn;14800930;Centrala Hisingen, Bräcke Norra;172.5;0.0006;0.0002
14804143;Lundby, Kyrkbyn;14800927;Centrala Hisingen, Lundby Norra;32.1;0.0001;0.0001
14804143;Lundby, Kyrkbyn;14800807;Västra Hisingen, Jättesten;23.4;0.0001;0.0000
14804144;Lundby, Lundby, Norra;14800927;Centrala Hisingen, Lundby Norra;252110.7;0.6324;0.9988
14804144;Lundby, Lundby, Norra;14800926;Centrala Hisingen, Kyrkbyn Norra;146025.3;0.3663;0.4283
14804144;Lundby, Lundby, Norra;14800937;Centrala Hisingen, Sörhallsberget N;269.7;0.0007;0.0010
14804144;Lundby, Lundby, Norra;14800925;Centrala Hisingen, Rambergsstaden S;189.9;0.0005;0.0002
14804144;Lundby, Lundby, Norra;14800806;Västra Hisingen, Kärrmossen;28.1;0.0001;0.0001
14804144;Lundby, Lundby, Norra;14800928;Centrala Hisingen, Kyrkbyn Södra;18.9;0.0000;0.0001
14804145;Lundby, Lundby, Södra;14800929;Centrala Hisingen, Lundby Södra;223836.6;0.8351;0.9320
14804145;Lundby, Lundby, Södra;14800928;Centrala Hisingen, Kyrkbyn Södra;44187.2;0.1648;0.2668
14804145;Lundby, Lundby, Södra;14800931;Centrala Hisingen, Bräcke Södra;10.5;0.0000;0.0000
14804145;Lundby, Lundby, Södra;14800927;Centrala Hisingen, Lundby Norra;10.3;0.0000;0.0000
14804145;Lundby, Lundby, Södra;14800930;Centrala Hisingen, Bräcke Norra;7.1;0.0000;0.0000
14804151;Lundby, Brämaregården, Norra;14800920;Centrala Hisingen, Kvillestaden;54349.3;0.5966;0.7539
14804151;Lundby, Brämaregården, Norra;14800921;Centrala Hisingen, Brämaregården N;36746.4;0.4034;0.2201
14804151;Lundby, Brämaregården, Norra;14800922;Centrala Hisingen, Rambergsstaden Ö;0.3;0.0000;0.0000
14804151;Lundby, Brämaregården, Norra;14800918;Centrala Hisingen, Porslinsfabriken;0.0;0.0000;0.0000
14804152;Lundby, Brämaregården, Södra;14800919;Centrala Hisingen, Brämaregården S;68950.7;0.7977;0.9123
14804152;Lundby, Brämaregården, Södra;14800920;Centrala Hisingen, Kvillestaden;17460.4;0.2020;0.2422
14804152;Lundby, Brämaregården, Södra;14800925;Centrala Hisingen, Rambergsstaden S;15.3;0.0002;0.0000
14804152;Lundby, Brämaregården, Södra;14800921;Centrala Hisingen, Brämaregården N;12.0;0.0001;0.0001
14804153;Lundby, Porslinsfabriken;14800918;Centrala Hisingen, Porslinsfabriken;61015.3;0.9004;0.5657
14804153;Lundby, Porslinsfabriken;14800919;Centrala Hisingen, Brämaregården S;6615.7;0.0976;0.0875
14804153;Lundby, Porslinsfabriken;14800917;Centrala Hisingen, Lundbyvassen;125.6;0.0019;0.0000
14804153;Lundby, Porslinsfabriken;14800920;Centrala Hisingen, Kvillestaden;11.5;0.0002;0.0002
14804154;Lundby, Rambergsstaden, Norra;14800924;Centrala Hisingen, Rambergsvallen;101034.9;0.5058;0.7349
14804154;Lundby, Rambergsstaden, Norra;14800923;Centrala Hisingen, Rambergsstaden N;89779.2;0.4495;0.9005
14804154;Lundby, Rambergsstaden, Norra;14800925;Centrala Hisingen, Rambergsstaden S;6075.2;0.0304;0.0062
14804154;Lundby, Rambergsstaden, Norra;14800909;Centrala Hisingen, Wieselgrenspl.;2844.6;0.0142;0.0235
14804154;Lundby, Rambergsstaden, Norra;14800908;Centrala Hisingen, Flunsås;0.5;0.0000;0.0000
14804154;Lundby, Rambergsstaden, Norra;14800922;Centrala Hisingen, Rambergsstaden Ö;0.0;0.0000;0.0000
14804155;Lundby, Rambergsstaden, Södra;14800925;Centrala Hisingen, Rambergsstaden S;928947.7;0.9571;0.9505
14804155;Lundby, Rambergsstaden, Södra;14800924;Centrala Hisingen, Rambergsvallen;36391.6;0.0375;0.2647
14804155;Lundby, Rambergsstaden, Södra;14800917;Centrala Hisingen, Lundbyvassen;3836.1;0.0040;0.0012
14804155;Lundby, Rambergsstaden, Södra;14800906;Centrala Hisingen, Tolered Södra;467.4;0.0005;0.0007
14804155;Lundby, Rambergsstaden, Södra;14800941;Centrala Hisingen, Lindholmen Norra;330.4;0.0003;0.0012
14804155;Lundby, Rambergsstaden, Södra;14800927;Centrala Hisingen, Lundby Norra;251.4;0.0003;0.0010
14804155;Lundby, Rambergsstaden, Södra;14800926;Centrala Hisingen, Kyrkbyn Norra;229.7;0.0002;0.0007
14804155;Lundby, Rambergsstaden, Södra;14800908;Centrala Hisingen, Flunsås;106.5;0.0001;0.0005
14804155;Lundby, Rambergsstaden, Södra;14800937;Centrala Hisingen, Sörhallsberget N;17.0;0.0000;0.0001
14804155;Lundby, Rambergsstaden, Södra;14800922;Centrala Hisingen, Rambergsstaden Ö;15.2;0.0000;0.0001
14804155;Lundby, Rambergsstaden, Södra;14800923;Centrala Hisingen, Rambergsstaden N;0.4;0.0000;0.0000
14804155;Lundby, Rambergsstaden, Södra;14800806;Västra Hisingen, Kärrmossen;0.0;0.0000;0.0000
14804156;Lundby, Rambergsstaden, Östra;14800922;Centrala Hisingen, Rambergsstaden Ö;125033.3;0.4701;0.9591
14804156;Lundby, Rambergsstaden, Östra;14800921;Centrala Hisingen, Brämaregården N;95094.8;0.3575;0.5695
14804156;Lundby, Rambergsstaden, Östra;14800925;Centrala Hisingen, Rambergsstaden S;41285.3;0.1552;0.0422
14804156;Lundby, Rambergsstaden, Östra;14800917;Centrala Hisingen, Lundbyvassen;4445.7;0.0167;0.0014
14804156;Lundby, Rambergsstaden, Östra;14800923;Centrala Hisingen, Rambergsstaden N;81.9;0.0003;0.0008
14804156;Lundby, Rambergsstaden, Östra;14800920;Centrala Hisingen, Kvillestaden;39.0;0.0001;0.0005
14804156;Lundby, Rambergsstaden, Östra;14800919;Centrala Hisingen, Brämaregården S;1.5;0.0000;0.0000
14804161;Lundby, Eriksberg, Västra;14800934;Centrala Hisingen, Eriksberg Västra;151507.7;0.8437;0.9937
14804161;Lundby, Eriksberg, Västra;14800935;Centrala Hisingen, Eriksberg Östra;28002.7;0.1559;0.1016
