ar;val;kod;namn;kon;medborgarskap;aldersgrupp;antal
2010;kf;14800711;Centrum, Burås;Män;Svenska medborgare;50-64;125
2010;kf;14800711;Centrum, Burås;Kvinnor;Svenska medborgare;50-64;141
2010;kf;14800711;Centrum, Burås;Män;Ej svenska medborgare;50-64;5
2010;kf;14800711;Centrum, Burås;Kvinnor;Ej svenska medborgare;50-64;4
2010;kf;14800711;Centrum, Burås;Män;Svenska medborgare;65-;110
2010;kf;14800711;Centrum, Burås;Kvinnor;Svenska medborgare;65-;194
2010;kf;14800711;Centrum, Burås;Män;Ej svenska medborgare;65-;5
2010;kf;14800711;Centrum, Burås;Kvinnor;Ej svenska medborgare;65-;4
2010;kf;14800712;Centrum, Mossen;Män;Svenska medborgare;18-29 förstagångsväljare;84
2010;kf;14800712;Centrum, Mossen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;59
2010;kf;14800712;Centrum, Mossen;Män;Ej svenska medborgare;18-29 förstagångsväljare;2
2010;kf;14800712;Centrum, Mossen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800712;Centrum, Mossen;Män;Svenska medborgare;18-29 ej förstagångsväljare;432
2010;kf;14800712;Centrum, Mossen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;274
2010;kf;14800712;Centrum, Mossen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;86
2010;kf;14800712;Centrum, Mossen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;36
2010;kf;14800712;Centrum, Mossen;Män;Svenska medborgare;30-49;123
2010;kf;14800712;Centrum, Mossen;Kvinnor;Svenska medborgare;30-49;100
2010;kf;14800712;Centrum, Mossen;Män;Ej svenska medborgare;30-49;57
2010;kf;14800712;Centrum, Mossen;Kvinnor;Ej svenska medborgare;30-49;32
2010;kf;14800712;Centrum, Mossen;Män;Svenska medborgare;50-64;56
2010;kf;14800712;Centrum, Mossen;Kvinnor;Svenska medborgare;50-64;56
2010;kf;14800712;Centrum, Mossen;Män;Ej svenska medborgare;50-64;2
2010;kf;14800712;Centrum, Mossen;Kvinnor;Ej svenska medborgare;50-64;3
2010;kf;14800712;Centrum, Mossen;Män;Svenska medborgare;65-;35
2010;kf;14800712;Centrum, Mossen;Kvinnor;Svenska medborgare;65-;74
2010;kf;14800712;Centrum, Mossen;Män;Ej svenska medborgare;65-;3
2010;kf;14800712;Centrum, Mossen;Kvinnor;Ej svenska medborgare;65-;1
2010;kf;14800713;Centrum, Framnäs;Män;Svenska medborgare;18-29 förstagångsväljare;45
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;50
2010;kf;14800713;Centrum, Framnäs;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;3
2010;kf;14800713;Centrum, Framnäs;Män;Svenska medborgare;18-29 ej förstagångsväljare;258
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;278
2010;kf;14800713;Centrum, Framnäs;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;21
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;13
2010;kf;14800713;Centrum, Framnäs;Män;Svenska medborgare;30-49;307
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Svenska medborgare;30-49;279
2010;kf;14800713;Centrum, Framnäs;Män;Ej svenska medborgare;30-49;33
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Ej svenska medborgare;30-49;24
2010;kf;14800713;Centrum, Framnäs;Män;Svenska medborgare;50-64;121
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Svenska medborgare;50-64;104
2010;kf;14800713;Centrum, Framnäs;Män;Ej svenska medborgare;50-64;4
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Ej svenska medborgare;50-64;8
2010;kf;14800713;Centrum, Framnäs;Män;Svenska medborgare;65-;88
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Svenska medborgare;65-;204
2010;kf;14800713;Centrum, Framnäs;Män;Ej svenska medborgare;65-;4
2010;kf;14800713;Centrum, Framnäs;Kvinnor;Ej svenska medborgare;65-;7
2010;kf;14800714;Centrum, Olofshöjd;Män;Svenska medborgare;18-29 förstagångsväljare;118
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;79
2010;kf;14800714;Centrum, Olofshöjd;Män;Ej svenska medborgare;18-29 förstagångsväljare;8
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;3
2010;kf;14800714;Centrum, Olofshöjd;Män;Svenska medborgare;18-29 ej förstagångsväljare;343
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;156
2010;kf;14800714;Centrum, Olofshöjd;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;137
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;90
2010;kf;14800714;Centrum, Olofshöjd;Män;Svenska medborgare;30-49;48
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Svenska medborgare;30-49;21
2010;kf;14800714;Centrum, Olofshöjd;Män;Ej svenska medborgare;30-49;95
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Ej svenska medborgare;30-49;31
2010;kf;14800714;Centrum, Olofshöjd;Män;Svenska medborgare;50-64;15
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Svenska medborgare;50-64;14
2010;kf;14800714;Centrum, Olofshöjd;Män;Ej svenska medborgare;50-64;1
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Ej svenska medborgare;50-64;0
2010;kf;14800714;Centrum, Olofshöjd;Män;Svenska medborgare;65-;8
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Svenska medborgare;65-;10
2010;kf;14800714;Centrum, Olofshöjd;Män;Ej svenska medborgare;65-;0
2010;kf;14800714;Centrum, Olofshöjd;Kvinnor;Ej svenska medborgare;65-;0
2010;kf;14800715;Centrum, Krokslätt;Män;Svenska medborgare;18-29 förstagångsväljare;38
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;54
2010;kf;14800715;Centrum, Krokslätt;Män;Ej svenska medborgare;18-29 förstagångsväljare;2
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800715;Centrum, Krokslätt;Män;Svenska medborgare;18-29 ej förstagångsväljare;188
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;191
2010;kf;14800715;Centrum, Krokslätt;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;11
2010;kf;14800715;Centrum, Krokslätt;Män;Svenska medborgare;30-49;294
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Svenska medborgare;30-49;264
2010;kf;14800715;Centrum, Krokslätt;Män;Ej svenska medborgare;30-49;30
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Ej svenska medborgare;30-49;13
2010;kf;14800715;Centrum, Krokslätt;Män;Svenska medborgare;50-64;167
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Svenska medborgare;50-64;168
2010;kf;14800715;Centrum, Krokslätt;Män;Ej svenska medborgare;50-64;6
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Ej svenska medborgare;50-64;9
2010;kf;14800715;Centrum, Krokslätt;Män;Svenska medborgare;65-;134
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Svenska medborgare;65-;175
2010;kf;14800715;Centrum, Krokslätt;Män;Ej svenska medborgare;65-;4
2010;kf;14800715;Centrum, Krokslätt;Kvinnor;Ej svenska medborgare;65-;4
2010;kf;14800716;Centrum, Kristinehöjd;Män;Svenska medborgare;18-29 förstagångsväljare;21
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;28
2010;kf;14800716;Centrum, Kristinehöjd;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800716;Centrum, Kristinehöjd;Män;Svenska medborgare;18-29 ej förstagångsväljare;167
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;190
2010;kf;14800716;Centrum, Kristinehöjd;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;5
2010;kf;14800716;Centrum, Kristinehöjd;Män;Svenska medborgare;30-49;261
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Svenska medborgare;30-49;221
2010;kf;14800716;Centrum, Kristinehöjd;Män;Ej svenska medborgare;30-49;19
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Ej svenska medborgare;30-49;22
2010;kf;14800716;Centrum, Kristinehöjd;Män;Svenska medborgare;50-64;88
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Svenska medborgare;50-64;108
2010;kf;14800716;Centrum, Kristinehöjd;Män;Ej svenska medborgare;50-64;4
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Ej svenska medborgare;50-64;6
2010;kf;14800716;Centrum, Kristinehöjd;Män;Svenska medborgare;65-;77
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Svenska medborgare;65-;125
2010;kf;14800716;Centrum, Kristinehöjd;Män;Ej svenska medborgare;65-;3
2010;kf;14800716;Centrum, Kristinehöjd;Kvinnor;Ej svenska medborgare;65-;1
2010;kf;14800717;Centrum, Getebergsäng;Män;Svenska medborgare;18-29 förstagångsväljare;22
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;30
2010;kf;14800717;Centrum, Getebergsäng;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800717;Centrum, Getebergsäng;Män;Svenska medborgare;18-29 ej förstagångsväljare;89
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;110
2010;kf;14800717;Centrum, Getebergsäng;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;8
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2010;kf;14800717;Centrum, Getebergsäng;Män;Svenska medborgare;30-49;211
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Svenska medborgare;30-49;183
2010;kf;14800717;Centrum, Getebergsäng;Män;Ej svenska medborgare;30-49;12
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Ej svenska medborgare;30-49;10
2010;kf;14800717;Centrum, Getebergsäng;Män;Svenska medborgare;50-64;92
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Svenska medborgare;50-64;118
2010;kf;14800717;Centrum, Getebergsäng;Män;Ej svenska medborgare;50-64;1
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Ej svenska medborgare;50-64;5
2010;kf;14800717;Centrum, Getebergsäng;Män;Svenska medborgare;65-;77
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Svenska medborgare;65-;103
2010;kf;14800717;Centrum, Getebergsäng;Män;Ej svenska medborgare;65-;1
2010;kf;14800717;Centrum, Getebergsäng;Kvinnor;Ej svenska medborgare;65-;3
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Svenska medborgare;18-29 förstagångsväljare;85
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;73
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Svenska medborgare;18-29 ej förstagångsväljare;345
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;245
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;41
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;23
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Svenska medborgare;30-49;225
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Svenska medborgare;30-49;200
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Ej svenska medborgare;30-49;25
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Ej svenska medborgare;30-49;16
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Svenska medborgare;50-64;151
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Svenska medborgare;50-64;184
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Ej svenska medborgare;50-64;5
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Ej svenska medborgare;50-64;3
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Svenska medborgare;65-;116
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Svenska medborgare;65-;158
2010;kf;14800721;Centrum, Nedre Johanneberg;Män;Ej svenska medborgare;65-;2
2010;kf;14800721;Centrum, Nedre Johanneberg;Kvinnor;Ej svenska medborgare;65-;1
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Svenska medborgare;18-29 förstagångsväljare;63
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;50
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Svenska medborgare;18-29 ej förstagångsväljare;239
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;224
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;66
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;48
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Svenska medborgare;30-49;233
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Svenska medborgare;30-49;173
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Ej svenska medborgare;30-49;38
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Ej svenska medborgare;30-49;16
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Svenska medborgare;50-64;73
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Svenska medborgare;50-64;106
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Ej svenska medborgare;50-64;1
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Ej svenska medborgare;50-64;2
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Svenska medborgare;65-;61
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Svenska medborgare;65-;117
2010;kf;14800722;Centrum, Övre Johanneberg;Män;Ej svenska medborgare;65-;2
2010;kf;14800722;Centrum, Övre Johanneberg;Kvinnor;Ej svenska medborgare;65-;1
2010;kf;14800723;Centrum, Eklanda;Män;Svenska medborgare;18-29 förstagångsväljare;28
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;51
2010;kf;14800723;Centrum, Eklanda;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2010;kf;14800723;Centrum, Eklanda;Män;Svenska medborgare;18-29 ej förstagångsväljare;260
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;244
2010;kf;14800723;Centrum, Eklanda;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;47
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;29
2010;kf;14800723;Centrum, Eklanda;Män;Svenska medborgare;30-49;301
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Svenska medborgare;30-49;216
2010;kf;14800723;Centrum, Eklanda;Män;Ej svenska medborgare;30-49;44
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Ej svenska medborgare;30-49;26
2010;kf;14800723;Centrum, Eklanda;Män;Svenska medborgare;50-64;98
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Svenska medborgare;50-64;104
2010;kf;14800723;Centrum, Eklanda;Män;Ej svenska medborgare;50-64;3
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Ej svenska medborgare;50-64;3
2010;kf;14800723;Centrum, Eklanda;Män;Svenska medborgare;65-;61
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Svenska medborgare;65-;131
2010;kf;14800723;Centrum, Eklanda;Män;Ej svenska medborgare;65-;3
2010;kf;14800723;Centrum, Eklanda;Kvinnor;Ej svenska medborgare;65-;1
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Svenska medborgare;18-29 förstagångsväljare;29
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;32
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;3
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Svenska medborgare;18-29 ej förstagångsväljare;226
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;232
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Svenska medborgare;30-49;287
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Svenska medborgare;30-49;224
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Ej svenska medborgare;30-49;22
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Ej svenska medborgare;30-49;15
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Svenska medborgare;50-64;89
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Svenska medborgare;50-64;92
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Ej svenska medborgare;50-64;1
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Ej svenska medborgare;50-64;2
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Svenska medborgare;65-;59
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Svenska medborgare;65-;98
2010;kf;14800724;Centrum, Södra Johanneberg;Män;Ej svenska medborgare;65-;1
2010;kf;14800724;Centrum, Södra Johanneberg;Kvinnor;Ej svenska medborgare;65-;1
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Svenska medborgare;18-29 förstagångsväljare;38
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;49
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Ej svenska medborgare;18-29 förstagångsväljare;2
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Svenska medborgare;18-29 ej förstagångsväljare;156
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;188
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;8
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Svenska medborgare;30-49;262
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Svenska medborgare;30-49;251
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Ej svenska medborgare;30-49;14
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Ej svenska medborgare;30-49;14
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Svenska medborgare;50-64;133
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Svenska medborgare;50-64;233
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Ej svenska medborgare;50-64;14
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Ej svenska medborgare;50-64;4
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Svenska medborgare;65-;134
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Svenska medborgare;65-;226
2010;kf;14800731;Centrum, Landalabergen m fl;Män;Ej svenska medborgare;65-;8
2010;kf;14800731;Centrum, Landalabergen m fl;Kvinnor;Ej svenska medborgare;65-;6
2010;kf;14800732;Centrum, Landala;Män;Svenska medborgare;18-29 förstagångsväljare;23
2010;kf;14800732;Centrum, Landala;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;38
2010;kf;14800732;Centrum, Landala;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800732;Centrum, Landala;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800732;Centrum, Landala;Män;Svenska medborgare;18-29 ej förstagångsväljare;115
2010;kf;14800732;Centrum, Landala;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;137
2010;kf;14800732;Centrum, Landala;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;11
2010;kf;14800732;Centrum, Landala;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2010;kf;14800732;Centrum, Landala;Män;Svenska medborgare;30-49;226
2010;kf;14800732;Centrum, Landala;Kvinnor;Svenska medborgare;30-49;208
2010;kf;14800732;Centrum, Landala;Män;Ej svenska medborgare;30-49;13
2010;kf;14800732;Centrum, Landala;Kvinnor;Ej svenska medborgare;30-49;12
2010;kf;14800732;Centrum, Landala;Män;Svenska medborgare;50-64;114
2010;kf;14800732;Centrum, Landala;Kvinnor;Svenska medborgare;50-64;165
2010;kf;14800732;Centrum, Landala;Män;Ej svenska medborgare;50-64;6
2010;kf;14800732;Centrum, Landala;Kvinnor;Ej svenska medborgare;50-64;7
2010;kf;14800732;Centrum, Landala;Män;Svenska medborgare;65-;87
2010;kf;14800732;Centrum, Landala;Kvinnor;Svenska medborgare;65-;143
2010;kf;14800732;Centrum, Landala;Män;Ej svenska medborgare;65-;3
2010;kf;14800732;Centrum, Landala;Kvinnor;Ej svenska medborgare;65-;4
2010;kf;14800733;Centrum, Landalagången m fl;Män;Svenska medborgare;18-29 förstagångsväljare;18
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;35
2010;kf;14800733;Centrum, Landalagången m fl;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800733;Centrum, Landalagången m fl;Män;Svenska medborgare;18-29 ej förstagångsväljare;142
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;152
2010;kf;14800733;Centrum, Landalagången m fl;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;15
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2010;kf;14800733;Centrum, Landalagången m fl;Män;Svenska medborgare;30-49;126
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Svenska medborgare;30-49;91
2010;kf;14800733;Centrum, Landalagången m fl;Män;Ej svenska medborgare;30-49;13
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Ej svenska medborgare;30-49;12
2010;kf;14800733;Centrum, Landalagången m fl;Män;Svenska medborgare;50-64;71
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Svenska medborgare;50-64;68
2010;kf;14800733;Centrum, Landalagången m fl;Män;Ej svenska medborgare;50-64;4
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Ej svenska medborgare;50-64;3
2010;kf;14800733;Centrum, Landalagången m fl;Män;Svenska medborgare;65-;71
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Svenska medborgare;65-;167
2010;kf;14800733;Centrum, Landalagången m fl;Män;Ej svenska medborgare;65-;1
2010;kf;14800733;Centrum, Landalagången m fl;Kvinnor;Ej svenska medborgare;65-;6
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Svenska medborgare;18-29 förstagångsväljare;32
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;21
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Svenska medborgare;18-29 ej förstagångsväljare;141
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;149
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;13
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Svenska medborgare;30-49;255
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Svenska medborgare;30-49;260
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Ej svenska medborgare;30-49;26
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Ej svenska medborgare;30-49;11
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Svenska medborgare;50-64;155
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Svenska medborgare;50-64;166
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Ej svenska medborgare;50-64;5
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Ej svenska medborgare;50-64;3
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Svenska medborgare;65-;101
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Svenska medborgare;65-;190
2010;kf;14800741;Centrum, Guldheden vattentornet;Män;Ej svenska medborgare;65-;6
2010;kf;14800741;Centrum, Guldheden vattentornet;Kvinnor;Ej svenska medborgare;65-;2
2010;kf;14800742;Centrum, Centrala Guldheden;Män;Svenska medborgare;18-29 förstagångsväljare;32
2010;kf;14800742;Centrum, Centrala Guldheden;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;37
2010;kf;14800742;Centrum, Centrala Guldheden;Män;Ej svenska medborgare;18-29 förstagångsväljare;3
2010;kf;14800742;Centrum, Centrala Guldheden;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
