ar_fg;val;kod_2018;namn_2018;giltiga_2018;giltiga_fgval;rostande_2018;rostande_fgval;rostberattigade_2018;rostberattigade_fgval;valdeltagande_2018;valdeltagande_fgval;indelning
2014;kf;14805211;Västra Göteborg, Näset, Norra;1187;;1193;;1308;;91.21;;Modifierad
2014;kf;14805212;Västra Göteborg, Näset, Södra;1014;;1020;;1120;;91.07;;Modifierad
2014;kf;14805213;Västra Göteborg, Välen;902;;911;;1018;;89.49;;Modifierad
2014;kf;14805214;Västra Göteborg, Åkered;989;;992;;1084;;91.51;;Modifierad
2014;kf;14805221;Västra Göteborg, Opaltorget, Norra;1041;995;1051;1006;1370;1386;76.72;72.58;
2014;kf;14805222;Västra Göteborg, Opaltorget, Södra;792;781;802;789;1010;1000;79.41;78.90;
2014;kf;14805231;Askim-Frölunda-Högsbo, Askim;1043;1050;1047;1057;1191;1241;87.91;85.17;
2014;kf;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;1005;955;1010;962;1147;1131;88.06;85.06;
2014;kf;14805233;Askim-Frölunda-Högsbo, Hult;1096;1105;1104;1112;1185;1218;93.16;91.30;
2014;kf;14805234;Askim-Frölunda-Högsbo, Pilegården;981;934;1001;951;1252;1226;79.95;77.57;
2014;kf;14805235;Askim-Frölunda-Högsbo, Sisjön, N;236;;240;;282;;85.11;;Modifierad
2014;kf;14805236;Askim-Frölunda-Högsbo, Sisjön, S;1110;;1119;;1190;;94.03;;Modifierad
2014;kf;14805237;Askim-Frölunda-Högsbo, Sisjön, V;1282;;1294;;1495;;86.56;;Modifierad
2014;kf;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;983;905;985;906;1108;1062;88.90;85.31;
2014;kf;14805242;Askim-Frölunda-Högsbo, Trollåsen;1299;1206;1300;1208;1440;1380;90.28;87.54;
2014;kf;14805251;Askim-Frölunda-Högsbo, Billdal, N;1151;;1156;;1271;;90.95;;Modifierad
2014;kf;14805252;Askim-Frölunda-Högsbo, Billdal, S;956;;961;;1053;;91.26;;Modifierad
2014;kf;14805253;Askim-Frölunda-Högsbo, Brottkärr;1118;849;1124;850;1220;949;92.13;89.57;
2014;kf;14805254;Askim-Frölunda-Högsbo, Lindås;1130;;1135;;1214;;93.49;;Modifierad
2014;kf;14805255;Askim-Frölunda-Högsbo, Lyckhem;1162;1073;1168;1080;1267;1178;92.19;91.68;
2014;kf;14805256;Askim-Frölunda-Högsbo, Nygård;1134;1109;1138;1116;1230;1250;92.52;89.28;
2014;kf;14805257;Askim-Frölunda-Högsbo, Skintebo;1109;1069;1113;1074;1196;1212;93.06;88.61;
2014;kf;14805258;Askim-Frölunda-Högsbo, Uggleberget;412;;413;;455;;90.77;;Ny
2014;kf;14806011;Angered, Lövgärdet, Nedre;1171;1191;1172;1198;2195;2278;53.39;52.59;
2014;kf;14806012;Angered, Lövgärdet, Övre;1082;910;1082;914;1814;1739;59.65;52.56;
2014;kf;14806013;Angered, Lövgärdets Centrum;755;676;762;680;1352;1296;56.36;52.47;
2014;kf;14806021;Angered, Rannebergen, Norra;1194;1208;1204;1217;1780;1753;67.64;69.42;
2014;kf;14806022;Angered, Rannebergen, Södra;1056;986;1060;996;1721;1675;61.59;59.46;
2014;kf;14806031;Angered, Gårdsten, Norra;673;;676;;1642;;41.17;;Modifierad
2014;kf;14806032;Angered, Gårdsten, Södra;576;496;580;501;1021;985;56.81;50.86;
2014;kf;14806033;Angered, Gårdsten, Västra;1043;;1052;;2171;;48.46;;Modifierad
2014;kf;14806034;Angered, Gårdsten, Östra;870;779;875;782;1606;1521;54.48;51.41;
2014;kf;14806041;Angered, Angereds Centrum;1125;1064;1132;1076;1643;1550;68.90;69.42;
2014;kf;14806042;Angered, Trägårdsgärdet;853;833;857;844;1285;1218;66.69;69.29;
2014;kf;14806051;Angered, Agnesberg;530;509;538;517;783;761;68.71;67.94;
2014;kf;14806061;Angered, Hammarkullen, Centrum;808;;818;;1422;;57.52;;Modifierad
2014;kf;14806062;Angered, Hammarkullen, Västra;956;;962;;1418;;67.84;;Modifierad
2014;kf;14806063;Angered, Hammarkullen, Östra;721;;727;;1260;;57.70;;Modifierad
2014;kf;14806064;Angered, Sandeslätt;910;;917;;1345;;68.18;;Modifierad
2014;kf;14806101;Angered, Gunnilse-Linnarhult;1323;1192;1330;1202;1674;1534;79.45;78.36;
2014;kf;14806111;Angered, Bergum;1052;;1065;;1275;;83.53;;Modifierad
2014;kf;14806112;Angered, Björsared;854;;863;;1074;;80.35;;Modifierad
2014;kf;14806113;Angered, Olofstorp;1032;;1045;;1279;;81.70;;Modifierad
2014;kf;14806121;Angered, Bläsebo;841;829;844;836;1440;1421;58.61;58.83;
2014;kf;14806122;Angered, Hjällbo, Norra;924;785;934;789;1532;1441;60.97;54.75;
2014;kf;14806123;Angered, Hjällbo, Södra;623;522;626;522;1093;1006;57.27;51.89;
2014;kf;14806124;Angered, Skolspåret;678;626;685;628;1123;1115;61.00;56.32;
2014;kf;14806131;Angered, Eriksbo;1083;1023;1099;1032;1917;1860;57.33;55.48;
2014;kf;14807011;Västra Hisingen, Biskopsgården, N;1209;;1217;;2318;;52.50;;Modifierad
2014;kf;14807012;Västra Hisingen, Svarte Mosse;664;;668;;1118;;59.75;;Modifierad
2014;kf;14807021;Västra Hisingen, Länsmansgården, C;891;826;900;834;1460;1332;61.64;62.61;
2014;kf;14807022;Västra Hisingen, Länsmansgården, N;894;851;901;860;1349;1315;66.79;65.40;
2014;kf;14807023;Västra Hisingen, Länsmansgården, S;711;622;720;627;1185;1065;60.76;58.87;
2014;kf;14807031;Västra Hisingen, Länsmansgården, Ö;866;;874;;1513;;57.77;;Modifierad
2014;kf;14807032;Västra Hisingen, Svartedalen, Norra;873;;882;;1538;;57.35;;Modifierad
2014;kf;14807041;Västra Hisingen, Andalen;1140;;1151;;1231;;93.50;;Modifierad
2014;kf;14807042;Västra Hisingen, Gossbydal-Trånget;1195;;1203;;1280;;93.98;;Modifierad
2014;kf;14807043;Västra Hisingen, Hjuvik;1387;;1396;;1498;;93.19;;Modifierad
2014;kf;14807044;Västra Hisingen, Hällsvik;1129;;1134;;1210;;93.72;;Modifierad
2014;kf;14807051;Västra Hisingen, Amhult-Arendal;1146;;1162;;1362;;85.32;;Modifierad
2014;kf;14807052;Västra Hisingen, Domarringen m fl;1107;;1114;;1220;;91.31;;Modifierad
2014;kf;14807053;Västra Hisingen, Nolered;1277;;1289;;1386;;93.00;;Modifierad
2014;kf;14807054;Västra Hisingen, Torslanda;1278;;1291;;1388;;93.01;;Modifierad
2014;kf;14807055;Västra Hisingen, Torslanda Torg;1025;;1035;;1248;;82.93;;Modifierad
2014;kf;14807056;Västra Hisingen, Tumlehed;1199;;1205;;1320;;91.29;;Modifierad
2014;kf;14807061;Västra Hisingen, Björlanda;1052;;1060;;1198;;88.48;;Modifierad
2014;kf;14807062;Västra Hisingen, Kvisljungeby;1057;;1068;;1163;;91.83;;Modifierad
2014;kf;14807063;Västra Hisingen, Lilleby;1204;;1210;;1354;;89.36;;Modifierad
2014;kf;14807064;Västra Hisingen, Nolvik;1005;;1011;;1114;;90.75;;Modifierad
2014;kf;14807065;Västra Hisingen, Älvegården m fl;988;;990;;1089;;90.91;;Modifierad
2014;kf;14807081;Västra Hisingen, Biskopsgården, S;870;;878;;1382;;63.53;;Modifierad
2014;kf;14807082;Västra Hisingen, Treröset;685;;690;;1183;;58.33;;Modifierad
2014;kf;14807083;Västra Hisingen, Vårväderstorget;984;;988;;1718;;57.51;;Modifierad
2014;kf;14807084;Västra Hisingen, Väderlekstorget;947;;957;;1639;;58.39;;Modifierad
2014;kf;14807091;Västra Hisingen, Jättesten;982;;1000;;1308;;76.45;;Modifierad
2014;kf;14807092;Västra Hisingen, Kärrmossen;1064;;1067;;1323;;80.65;;Modifierad
2014;kf;14807093;Västra Hisingen, Svartedalen, Södra;596;;605;;1128;;53.63;;Modifierad
2014;kf;14807094;Västra Hisingen, Önskevädersg. m fl;686;;690;;1150;;60.00;;Modifierad
