ar;val;niva;parti;roster;andel;giltiga;rostande;rostberattigade;valdeltagande;antal_distrikt;metod
2014;kf;riket;WAX;1015;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÅHP;621;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÅNGF;1511;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÅSP;669;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;Ö;1240;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖFA;634;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖHGP;319;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖHL;499;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖLAND;264;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖLP;97;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖP;705;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖRP;1050;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ÖSTP;848;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;rd;goteborg;1146;5;0.0;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;1170;115;0.03;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;1177;21;0.01;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;1270;22;0.01;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;C;12696;3.8;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;DJUP;423;0.13;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;EAP;2;0.0;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;ENH;373;0.11;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;FI;21661;6.48;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;HANDSKRIVNA;209;0.06;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;KD;15389;4.6;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;KLP;126;0.04;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;KRVP;256;0.08;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;L;24136;7.22;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;LBPO;11;0.0;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;M;79768;23.86;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;MP;32868;9.83;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;PP;1935;0.58;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;RS;329;0.1;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;S;79167;23.68;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;SD;32240;9.64;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;SKP;40;0.01;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;SPI;8;0.0;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;SUMMA_ÖVRIGA;5097;1.52;334294;336956;406851;82.82;;"ur aggregat_2014_rd.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;rd;goteborg;SVP;256;0.08;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;V;31272;9.35;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;goteborg;VÄGV;966;0.29;334294;336956;406851;82.82;;ur aggregat_2014_rd.csv, niva goteborg
2014;rd;majorna;1170;5;0.02;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;1270;5;0.02;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;C;582;2.78;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;DJUP;35;0.17;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;EAP;1;0.0;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;ENH;30;0.14;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;FI;3458;16.5;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;HANDSKRIVNA;18;0.09;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;KD;480;2.29;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;KLP;9;0.04;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;KRVP;7;0.03;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;L;1077;5.14;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;LBPO;1;0.0;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;M;2587;12.34;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;MP;3091;14.75;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;PP;125;0.6;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;RS;6;0.03;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;S;3725;17.77;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;SD;1554;7.41;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;SKP;5;0.02;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;SUMMA_ÖVRIGA;304;1.45;20960;21131;25494;82.89;17;"areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;rd;majorna;SVP;13;0.06;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;V;4102;19.57;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;majorna;VÄGV;44;0.21;20960;21131;25494;82.89;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rd;riket;0020;9;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;0675;32;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;1146;196;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;1170;1417;0.02;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;1177;56;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;1195;32;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;1270;131;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;C;380937;6.11;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;DJUP;4093;0.07;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;DPNS;18;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;DÄP;3;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;EAP;140;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;ENH;6277;0.1;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;FI;194719;3.12;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;GUP;35;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;HANDSKRIVNA;3174;0.05;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;HUMDE;2;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;KD;284806;4.57;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;KLP;1210;0.02;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;KRVP;3553;0.06;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;L;337773;5.42;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;LBPO;3450;0.06;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;M;1453517;23.33;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;MP;429275;6.89;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;PP;26515;0.43;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;RNP;11;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;RS;791;0.01;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;S;1932711;31.01;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;SD;801178;12.86;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;SKP;558;0.01;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;SKÅ;28;0.0;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;SPI;3369;0.05;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;SUMMA_ÖVRIGA;60326;0.97;6231573;6290016;7330432;85.81;;"ur aggregat_2014_rd.csv, niva riket; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;rd;riket;SVP;4189;0.07;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;V;356331;5.72;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rd;riket;VÄGV;1037;0.02;6231573;6290016;7330432;85.81;;ur aggregat_2014_rd.csv, niva riket
2014;rf;goteborg;1209;172;0.05;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;1242;7;0.0;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;C;9887;3.0;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;FI;2290;0.69;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;HANDSKRIVNA;1478;0.45;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;KD;15539;4.71;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;KRVP;291;0.09;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;L;27102;8.22;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;M;76739;23.28;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;MP;39602;12.01;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;PP;1892;0.57;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;RS;642;0.19;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;S;79802;24.21;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;SD;24083;7.31;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;SPVG;1621;0.49;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;SUMMA_ÖVRIGA;12805;3.88;329674;333740;425380;78.46;;"ur aggregat_2014_rf.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;rf;goteborg;SVP;257;0.08;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;V;41825;12.69;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;goteborg;VÄGV;6445;1.95;329674;333740;425380;78.46;;ur aggregat_2014_rf.csv, niva goteborg
2014;rf;majorna;1209;10;0.05;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;C;462;2.23;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;FI;240;1.16;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;HANDSKRIVNA;128;0.62;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;KD;528;2.55;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;KRVP;6;0.03;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;L;1255;6.05;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;M;2452;11.82;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;MP;4091;19.72;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;PP;139;0.67;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;RS;17;0.08;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;S;3731;17.99;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;SD;1152;5.55;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;SPVG;54;0.26;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;SUMMA_ÖVRIGA;681;3.28;20744;20994;25835;81.26;17;"areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;rf;majorna;SVP;11;0.05;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;V;6152;29.66;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;majorna;VÄGV;316;1.52;20744;20994;25835;81.26;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;rf;riket;1048;4;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1119;16285;0.27;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1155;21;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1161;307;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1190;452;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1209;328;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1217;355;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1229;222;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1234;84;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1237;3;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1242;23;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;1260;25;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;ARP;1452;0.02;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;BLP;1175;0.02;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;C;387555;6.31;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;DJUP;3325;0.05;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;DSP;8265;0.13;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;FI;66600;1.08;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;FPART;6;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;FRAM;28;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;FRASP;7;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;FSP;13;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;HANDSKRIVNA;11549;0.19;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;K;1011;0.02;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;KAP;387;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;KBABO;967;0.02;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;KD;317270;5.17;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;KNEG;226;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;KRVP;2366;0.04;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;L;385999;6.28;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;LBPO;1941;0.03;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;M;1321172;21.51;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;MP;442760;7.21;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;NS;41702;0.68;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;PP;21322;0.35;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;REF;4;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;RS;2283;0.04;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;S;2020476;32.9;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;S-V;392;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SD;561611;9.14;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SJPG;14327;0.23;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SJVU;3119;0.05;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SJVV;11381;0.19;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SKÅ;2645;0.04;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SOL;529;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SPI;9849;0.16;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SPVG;7006;0.11;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SUMMA_ÖVRIGA;202539;3.3;6141985;6246590;7576890;82.44;;"ur aggregat_2014_rf.csv, niva riket; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;rf;riket;SVKP;122;0.0;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;SVP;2531;0.04;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;V;434992;7.08;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;VINI;2969;0.05;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;VÄGV;11453;0.19;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;VÅFP;20243;0.33;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2014;rf;riket;ÖRP;846;0.01;6141985;6246590;7576890;82.44;;ur aggregat_2014_rf.csv, niva riket
2018;kf;goteborg;0470;25;0.01;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;1397;42;0.01;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;C;13989;3.95;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;D;60013;16.95;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;DJUP;854;0.24;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;FI;8152;2.3;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;K;1722;0.49;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;KD;11773;3.32;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;KRVP;224;0.06;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;L;25602;7.23;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;M;51449;14.53;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;MED;601;0.17;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;MP;24576;6.94;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;PP;538;0.15;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;RS;1119;0.32;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;S;72514;20.47;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;SD;29354;8.29;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;SUMMA_ÖVRIGA;10517;2.97;354160;357569;441183;81.05;;"ur aggregat_2018_kf.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2018;kf;goteborg;V;44499;12.56;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;VÄGV;6758;1.91;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;goteborg;ÖVR;356;0.1;354160;357569;441183;81.05;;ur aggregat_2018_kf.csv, niva goteborg
2018;kf;majorna;0470;1;0.0;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;1397;4;0.02;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;C;649;3.0;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;D;2390;11.06;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;DJUP;68;0.31;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;FI;1215;5.62;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;K;275;1.27;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;KD;372;1.72;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
2018;kf;majorna;KRVP;4;0.02;21616;21839;25965;84.11;22;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2018.csv
