ar;lokal;adress;antal_distrikt;koder;distriktnamn;latitud;longitud;antal_koordinater
2018;Utbynässkolan;Vallareleden 3;2;14803022 14803023;Östra Göteborg, Utby | Östra Göteborg, Utbynäs;57.737087;12.048632;1
2018;Utmarkskolan;Aprilgatan 2-4;1;14803044;Östra Göteborg, Månadsgatorna m fl;57.762112;12.044363;1
2018;Utmarksskolan;Aprilgatan 2-4;2;14803042 14803043;Östra Göteborg, Adventsparken, Ö | Östra Göteborg, Kortedala, Norra;57.762348;12.043417;1
2018;Västerhedsskolan;Sjupundsgatan 10;2;14805111 14805112;Askim-Frölunda-Högsbo, Högsbohöjd, N | Askim-Frölunda-Högsbo, Högsbohöjd, S;57.672688;11.920036;2
2018;Vättnedalsskolan;Smaragdgatan 28;2;14805201 14805202;Västra Göteborg, Grevegården | Västra Göteborg, Skattegården;57.645687;11.898437;1
2018;Vårvindens fritidsgård;Daggdroppegatan 3;2;14807021 14807022;Västra Hisingen, Länsmansgården, C | Västra Hisingen, Länsmansgården, N;57.733926;11.894542;1
2018;Älvegårdens skola;Nya Älvegårdsvägen 10;1;14807065;Västra Hisingen, Älvegården m fl;57.736097;11.804863;1
2018;Åkeredsskolan;Brungatan 10;1;14805214;Västra Göteborg, Åkered;57.631607;11.893408;1
2018;Ånässkolan;Falkgatan 8;3;14802011 14802013 14802014;Örgryte-Härlanda, Gubbero | Örgryte-Härlanda, Redberget | Örgryte-Härlanda, Redbergsplatsen;57.718640;12.003508;2
2018;Önneredsskolan;Juteskärsgatan 3;2;14805191 14805192;Västra Göteborg, Önnered, Västra | Västra Göteborg, Önnered, Östra;57.638273;11.883397;1
2018;Örgryte församlingshem;Herrgårdsgatan 2;2;14802061 14802062;Örgryte-Härlanda, Bö | Örgryte-Härlanda, Örgryte;57.702117;12.004078;1
