kod_2010;namn_2010;kod_2014;namn_2014;overlapp_m2;andel_av_2010;andel_av_2014
14800712;Centrum, Mossen;14801102;Centrum, Fredriksdal;0.0;0.0000;0.0000
14800713;Centrum, Framnäs;14801101;Centrum, Framnäs;269528.2;0.7283;1.0000
14800713;Centrum, Framnäs;14801103;Centrum, Fridkullagatan m fl;100563.5;0.2717;0.4163
14800713;Centrum, Framnäs;14801102;Centrum, Fredriksdal;0.0;0.0000;0.0000
14800713;Centrum, Framnäs;14801107;Centrum, Mossen;0.0;0.0000;0.0000
14800713;Centrum, Framnäs;14801106;Centrum, Krokslätt;0.0;0.0000;0.0000
14800714;Centrum, Olofshöjd;14801108;Centrum, Olofshöjd;78638.1;1.0000;1.0000
14800714;Centrum, Olofshöjd;14801101;Centrum, Framnäs;0.0;0.0000;0.0000
14800714;Centrum, Olofshöjd;14801106;Centrum, Krokslätt;0.0;0.0000;0.0000
14800715;Centrum, Krokslätt;14801106;Centrum, Krokslätt;374525.1;0.9228;1.0000
14800715;Centrum, Krokslätt;14801105;Centrum, Kristinehöjd;31345.7;0.0772;0.5116
14800715;Centrum, Krokslätt;14801101;Centrum, Framnäs;0.0;0.0000;0.0000
14800715;Centrum, Krokslätt;14801103;Centrum, Fridkullagatan m fl;0.0;0.0000;0.0000
14800715;Centrum, Krokslätt;14801102;Centrum, Fredriksdal;0.0;0.0000;0.0000
14800715;Centrum, Krokslätt;14801104;Centrum, Getebergsäng;0.0;0.0000;0.0000
14800715;Centrum, Krokslätt;14801182;Centrum, Gårda, Södra;0.0;0.0000;0.0000
14800716;Centrum, Kristinehöjd;14801105;Centrum, Kristinehöjd;29918.7;0.6824;0.4884
14800716;Centrum, Kristinehöjd;14801104;Centrum, Getebergsäng;13925.4;0.3176;0.1476
14800716;Centrum, Kristinehöjd;14801106;Centrum, Krokslätt;0.0;0.0000;0.0000
14800717;Centrum, Getebergsäng;14801104;Centrum, Getebergsäng;80437.3;1.0000;0.8524
14800717;Centrum, Getebergsäng;14801105;Centrum, Kristinehöjd;0.0;0.0000;0.0000
14800721;Centrum, Nedre Johanneberg;14801112;Centrum, Johanneberg, Nedre;371450.3;1.0000;1.0000
14800721;Centrum, Nedre Johanneberg;14801107;Centrum, Mossen;0.0;0.0000;0.0000
14800721;Centrum, Nedre Johanneberg;14801123;Centrum, Landalagången m fl;0.0;0.0000;0.0000
14800722;Centrum, Övre Johanneberg;14801114;Centrum, Johanneberg, Övre;102281.8;1.0000;1.0000
14800723;Centrum, Eklanda;14801111;Centrum, Eklanda;175306.7;1.0000;1.0000
14800723;Centrum, Eklanda;14801105;Centrum, Kristinehöjd;0.0;0.0000;0.0000
14800723;Centrum, Eklanda;14801103;Centrum, Fridkullagatan m fl;0.0;0.0000;0.0000
14800723;Centrum, Eklanda;14801106;Centrum, Krokslätt;0.0;0.0000;0.0000
14800724;Centrum, Södra Johanneberg;14801113;Centrum, Johanneberg, Södra;81378.3;1.0000;1.0000
14800724;Centrum, Södra Johanneberg;14801107;Centrum, Mossen;0.0;0.0000;0.0000
14800724;Centrum, Södra Johanneberg;14801103;Centrum, Fridkullagatan m fl;0.0;0.0000;0.0000
14800731;Centrum, Landalabergen m fl;14801122;Centrum, Landalabergen m fl;114741.3;0.8975;0.9723
14800731;Centrum, Landalabergen m fl;14801123;Centrum, Landalagången m fl;13108.9;0.1025;0.1661
14800731;Centrum, Landalabergen m fl;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800732;Centrum, Landala;14801121;Centrum, Landala;74131.7;1.0000;1.0000
14800732;Centrum, Landala;14801122;Centrum, Landalabergen m fl;0.0;0.0000;0.0000
14800732;Centrum, Landala;14801123;Centrum, Landalagången m fl;0.0;0.0000;0.0000
14800733;Centrum, Landalagången m fl;14801123;Centrum, Landalagången m fl;63601.2;1.0000;0.8059
14800733;Centrum, Landalagången m fl;14801122;Centrum, Landalabergen m fl;0.0;0.0000;0.0000
14800733;Centrum, Landalagången m fl;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800741;Centrum, Guldheden vattentornet;14801132;Centrum, Guldheden vattentornet;282248.5;1.0000;1.0000
14800741;Centrum, Guldheden vattentornet;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800741;Centrum, Guldheden vattentornet;14801133;Centrum, Guldheden, Centrala;0.0;0.0000;0.0000
14800741;Centrum, Guldheden vattentornet;14801135;Centrum, Guldheden, Södra;0.0;0.0000;0.0000
14800741;Centrum, Guldheden vattentornet;14801131;Centrum, Doktor Forselius gata m fl;0.0;0.0000;0.0000
14800742;Centrum, Centrala Guldheden;14801133;Centrum, Guldheden, Centrala;293048.2;1.0000;1.0000
14800742;Centrum, Centrala Guldheden;14801132;Centrum, Guldheden vattentornet;0.0;0.0000;0.0000
14800742;Centrum, Centrala Guldheden;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800742;Centrum, Centrala Guldheden;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800743;Centrum, Norra Guldheden;14801134;Centrum, Guldheden, Norra;306923.2;0.9825;1.0000
14800743;Centrum, Norra Guldheden;14801122;Centrum, Landalabergen m fl;3267.5;0.0105;0.0277
14800743;Centrum, Norra Guldheden;14801123;Centrum, Landalagången m fl;2211.9;0.0071;0.0280
14800743;Centrum, Norra Guldheden;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800744;Centrum, Landala Egnahem;14801136;Centrum, Landala Egnahem;179621.6;1.0000;1.0000
14800744;Centrum, Landala Egnahem;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800744;Centrum, Landala Egnahem;14801107;Centrum, Mossen;0.0;0.0000;0.0000
14800745;Centrum, Södra Guldheden;14801135;Centrum, Guldheden, Södra;208575.5;1.0000;1.0000
14800745;Centrum, Södra Guldheden;14801132;Centrum, Guldheden vattentornet;0.0;0.0000;0.0000
14800746;Centrum, Doktor Forselius gata m fl;14801131;Centrum, Doktor Forselius gata m fl;132553.7;1.0000;1.0000
14800746;Centrum, Doktor Forselius gata m fl;14801132;Centrum, Guldheden vattentornet;0.0;0.0000;0.0000
14800746;Centrum, Doktor Forselius gata m fl;14801102;Centrum, Fredriksdal;0.0;0.0000;0.0000
14800746;Centrum, Doktor Forselius gata m fl;14801107;Centrum, Mossen;0.0;0.0000;0.0000
14800751;Centrum, Lorensberg;14801141;Centrum, Lorensberg;401380.8;1.0000;1.0000
14800751;Centrum, Lorensberg;14801104;Centrum, Getebergsäng;0.0;0.0000;0.0000
14800751;Centrum, Lorensberg;14801183;Centrum, Heden;0.0;0.0000;0.0000
14800751;Centrum, Lorensberg;14801123;Centrum, Landalagången m fl;0.0;0.0000;0.0000
14800761;Centrum, Södra Vasastaden;14801153;Centrum, Vasastaden, Södra;109759.3;1.0000;1.0000
14800761;Centrum, Södra Vasastaden;14801122;Centrum, Landalabergen m fl;0.0;0.0000;0.0000
14800761;Centrum, Södra Vasastaden;14801072;Majorna-Linné, Skansberget;0.0;0.0000;0.0000
14800762;Centrum, Norra Vasastaden;14801152;Centrum, Vasastaden, Norra;167270.2;1.0000;1.0000
14800762;Centrum, Norra Vasastaden;14801072;Majorna-Linné, Skansberget;0.0;0.0000;0.0000
14800762;Centrum, Norra Vasastaden;14801161;Centrum, Inom Vallgraven;0.0;0.0000;0.0000
14800763;Centrum, Valand;14801151;Centrum, Valand;192504.5;1.0000;1.0000
14800764;Centrum, Östra Vasastaden;14801154;Centrum, Vasastaden, Östra;138110.1;1.0000;1.0000
14800764;Centrum, Östra Vasastaden;14801183;Centrum, Heden;0.0;0.0000;0.0000
14800771;Centrum, Inom Vallgraven;14801161;Centrum, Inom Vallgraven;489246.8;1.0000;0.9999
14800771;Centrum, Inom Vallgraven;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14800771;Centrum, Inom Vallgraven;14801072;Majorna-Linné, Skansberget;0.0;0.0000;0.0000
14800771;Centrum, Inom Vallgraven;14801183;Centrum, Heden;0.0;0.0000;0.0000
14800771;Centrum, Inom Vallgraven;14801162;Centrum, Nordstan-Otterhällan;0.0;0.0000;0.0000
14800772;Centrum, Nordstan-Otterhällan;14801162;Centrum, Nordstan-Otterhällan;583424.8;0.9999;1.0000
14800772;Centrum, Nordstan-Otterhällan;14801161;Centrum, Inom Vallgraven;44.8;0.0001;0.0001
14800772;Centrum, Nordstan-Otterhällan;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14800772;Centrum, Nordstan-Otterhällan;14804172;Lundby, Lundbyvassen;0.0;0.0000;0.0000
14800772;Centrum, Nordstan-Otterhällan;14801172;Centrum, Gullbergsvass-Svingeln;0.0;0.0000;0.0000
14800781;Centrum, Odinsgatan-Stampen;14801174;Centrum, Odinsgatan-Stampen;140427.9;1.0000;1.0000
14800781;Centrum, Odinsgatan-Stampen;14801181;Centrum, Bohusgatan m fl;0.0;0.0000;0.0000
14800781;Centrum, Odinsgatan-Stampen;14801183;Centrum, Heden;0.0;0.0000;0.0000
14800781;Centrum, Odinsgatan-Stampen;14801162;Centrum, Nordstan-Otterhällan;0.0;0.0000;0.0000
14800781;Centrum, Odinsgatan-Stampen;14801172;Centrum, Gullbergsvass-Svingeln;0.0;0.0000;0.0000
14800781;Centrum, Odinsgatan-Stampen;14801161;Centrum, Inom Vallgraven;0.0;0.0000;0.0000
14800782;Centrum, Gullbergsvass-Svingeln;14801172;Centrum, Gullbergsvass-Svingeln;1684338.6;0.8926;1.0000
14800782;Centrum, Gullbergsvass-Svingeln;14801173;Centrum, Gårda, Norra;202641.3;0.1074;1.0000
14800782;Centrum, Gullbergsvass-Svingeln;14801182;Centrum, Gårda, Södra;0.0;0.0000;0.0000
14800782;Centrum, Gullbergsvass-Svingeln;14801162;Centrum, Nordstan-Otterhällan;0.0;0.0000;0.0000
14800782;Centrum, Gullbergsvass-Svingeln;14804172;Lundby, Lundbyvassen;0.0;0.0000;0.0000
14800782;Centrum, Gullbergsvass-Svingeln;14802011;Örgryte-Härlanda, Gubbero;0.0;0.0000;0.0000
14800782;Centrum, Gullbergsvass-Svingeln;14804025;Lundby, Kvillebäcken, Östra;0.0;0.0000;0.0000
14800783;Centrum, Friggagatan-Stampen;14801171;Centrum, Friggagatan-Stampen;44259.2;1.0000;1.0000
14800783;Centrum, Friggagatan-Stampen;14801172;Centrum, Gullbergsvass-Svingeln;0.0;0.0000;0.0000
14800783;Centrum, Friggagatan-Stampen;14801182;Centrum, Gårda, Södra;0.0;0.0000;0.0000
14800791;Centrum, Hedås-Gårda;14801182;Centrum, Gårda, Södra;550978.5;0.9003;0.5887
14800791;Centrum, Hedås-Gårda;14801184;Centrum, Hedås;61009.5;0.0997;1.0000
14800791;Centrum, Hedås-Gårda;14801104;Centrum, Getebergsäng;0.0;0.0000;0.0000
14800791;Centrum, Hedås-Gårda;14801106;Centrum, Krokslätt;0.0;0.0000;0.0000
14800791;Centrum, Hedås-Gårda;14801183;Centrum, Heden;0.0;0.0000;0.0000
14800792;Centrum, Södra Heden;14801183;Centrum, Heden;51908.5;0.6777;0.1598
14800792;Centrum, Södra Heden;14801182;Centrum, Gårda, Södra;24688.9;0.3223;0.0264
14800792;Centrum, Södra Heden;14801184;Centrum, Hedås;0.0;0.0000;0.0000
14800793;Centrum, Norra Heden-Gårda;14801182;Centrum, Gårda, Södra;360322.0;0.4148;0.3850
14800793;Centrum, Norra Heden-Gårda;14801183;Centrum, Heden;273012.4;0.3143;0.8402
14800793;Centrum, Norra Heden-Gårda;14801181;Centrum, Bohusgatan m fl;235288.3;0.2709;1.0000
14800793;Centrum, Norra Heden-Gårda;14801161;Centrum, Inom Vallgraven;0.0;0.0000;0.0000
14800793;Centrum, Norra Heden-Gårda;14801173;Centrum, Gårda, Norra;0.0;0.0000;0.0000
14800793;Centrum, Norra Heden-Gårda;14802011;Örgryte-Härlanda, Gubbero;0.0;0.0000;0.0000
14800793;Centrum, Norra Heden-Gårda;14801172;Centrum, Gullbergsvass-Svingeln;0.0;0.0000;0.0000
14800811;Linnéstaden, Övre Masthugget;14801052;Majorna-Linné, Masthugget, Övre;91260.1;1.0000;1.0000
14800811;Linnéstaden, Övre Masthugget;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800812;Linnéstaden, Stigberget;14801056;Majorna-Linné, Stigberget;152159.2;1.0000;1.0000
14800812;Linnéstaden, Stigberget;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800813;Linnéstaden, Masthuggstorget;14801053;Majorna-Linné, Masthuggstorget;222336.4;1.0000;1.0000
14800813;Linnéstaden, Masthuggstorget;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14800813;Linnéstaden, Masthuggstorget;14804172;Lundby, Lundbyvassen;0.0;0.0000;0.0000
14800814;Linnéstaden, Nedre Masthugget;14801051;Majorna-Linné, Masthugget, Nedre;86293.1;1.0000;1.0000
14800815;Linnéstaden, Oscar Fredrik;14801054;Majorna-Linné, Oscar Fredrik;70369.3;1.0000;1.0000
14800816;Linnéstaden, Vegastaden;14801057;Majorna-Linné, Vegastaden;62552.6;1.0000;1.0000
14800816;Linnéstaden, Vegastaden;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14800816;Linnéstaden, Vegastaden;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800817;Linnéstaden, Slottsskogen;14801055;Majorna-Linné, Slottsskogen;55052.0;1.0000;1.0000
14800817;Linnéstaden, Slottsskogen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801061;Majorna-Linné, Änggården;4803250.2;1.0000;1.0000
14800821;Linnéstaden, Änggården;14801132;Centrum, Guldheden vattentornet;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801015;Majorna-Linné, Skytteskogen;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14805124;Askim-Frölunda-Högsbo, Marklandsg.;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801052;Majorna-Linné, Masthugget, Övre;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801016;Majorna-Linné, Svalebo;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801055;Majorna-Linné, Slottsskogen;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801044;Majorna-Linné, Söderlingska ängen;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801093;Majorna-Linné, Linnéplatsen;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801081;Majorna-Linné, Annedal;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801031;Majorna-Linné, Godhem;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801012;Majorna-Linné, Kungsladugård;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801097;Majorna-Linné, Sveaplan;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801056;Majorna-Linné, Stigberget;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801057;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14800821;Linnéstaden, Änggården;14801133;Centrum, Guldheden, Centrala;0.0;0.0000;0.0000
14800831;Linnéstaden, Skansberget;14801072;Majorna-Linné, Skansberget;204962.4;1.0000;0.8282
14800831;Linnéstaden, Skansberget;14801071;Majorna-Linné, Haga;0.0;0.0000;0.0000
14800832;Linnéstaden, Haga;14801071;Majorna-Linné, Haga;95223.7;0.6914;1.0000
14800832;Linnéstaden, Haga;14801072;Majorna-Linné, Skansberget;42510.8;0.3086;0.1718
14800832;Linnéstaden, Haga;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14800832;Linnéstaden, Haga;14801161;Centrum, Inom Vallgraven;0.0;0.0000;0.0000
14800841;Linnéstaden, Annedal;14801081;Majorna-Linné, Annedal;163105.5;1.0000;1.0000
14800841;Linnéstaden, Annedal;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800841;Linnéstaden, Annedal;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800842;Linnéstaden, Nilssonsberg;14801082;Majorna-Linné, Nilssonsberg;96503.7;1.0000;1.0000
14800842;Linnéstaden, Nilssonsberg;14801134;Centrum, Guldheden, Norra;0.0;0.0000;0.0000
14800842;Linnéstaden, Nilssonsberg;14801122;Centrum, Landalabergen m fl;0.0;0.0000;0.0000
14800851;Linnéstaden, Linnéplatsen;14801093;Majorna-Linné, Linnéplatsen;43701.2;1.0000;1.0000
14800851;Linnéstaden, Linnéplatsen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800852;Linnéstaden, Olivedal;14801095;Majorna-Linné, Olivedal;70175.5;1.0000;1.0000
14800853;Linnéstaden, Långgatorna;14801094;Majorna-Linné, Långgatorna;260564.5;1.0000;1.0000
14800853;Linnéstaden, Långgatorna;14801071;Majorna-Linné, Haga;0.0;0.0000;0.0000
14800853;Linnéstaden, Långgatorna;14801053;Majorna-Linné, Masthuggstorget;0.0;0.0000;0.0000
14800853;Linnéstaden, Långgatorna;14801092;Majorna-Linné, Linné;0.0;0.0000;0.0000
14800853;Linnéstaden, Långgatorna;14801057;Majorna-Linné, Vegastaden;0.0;0.0000;0.0000
14800853;Linnéstaden, Långgatorna;14804172;Lundby, Lundbyvassen;0.0;0.0000;0.0000
14800853;Linnéstaden, Långgatorna;14801161;Centrum, Inom Vallgraven;0.0;0.0000;0.0000
14800853;Linnéstaden, Långgatorna;14801072;Majorna-Linné, Skansberget;0.0;0.0000;0.0000
14800854;Linnéstaden, Linné;14801092;Majorna-Linné, Linné;56927.0;1.0000;1.0000
14800854;Linnéstaden, Linné;14801094;Majorna-Linné, Långgatorna;0.0;0.0000;0.0000
14800854;Linnéstaden, Linné;14801071;Majorna-Linné, Haga;0.0;0.0000;0.0000
14800855;Linnéstaden, Risåsen;14801096;Majorna-Linné, Risåsen;53828.3;1.0000;1.0000
14800855;Linnéstaden, Risåsen;14801072;Majorna-Linné, Skansberget;0.0;0.0000;0.0000
14800856;Linnéstaden, Kommendantsängen;14801091;Majorna-Linné, Kommendantsängen;35740.4;1.0000;1.0000
14800857;Linnéstaden, Sveaplan;14801097;Majorna-Linné, Sveaplan;42105.6;1.0000;1.0000
14800857;Linnéstaden, Sveaplan;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800911;Majorna, Svalebo;14801016;Majorna-Linné, Svalebo;282234.5;1.0000;1.0000
14800911;Majorna, Svalebo;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800912;Majorna, Skytteskogen;14801015;Majorna-Linné, Skytteskogen;381233.2;1.0000;1.0000
14800912;Majorna, Skytteskogen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800913;Majorna, Kungsladugård;14801012;Majorna-Linné, Kungsladugård;140163.3;1.0000;1.0000
14800913;Majorna, Kungsladugård;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800913;Majorna, Kungsladugård;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800914;Majorna, Mariaplan;14801013;Majorna-Linné, Mariaplan;111209.6;1.0000;1.0000
14800914;Majorna, Mariaplan;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800915;Majorna, Silverkällan;14801014;Majorna-Linné, Silverkällan;179009.3;1.0000;1.0000
14800916;Majorna, Klippan;14801011;Majorna-Linné, Klippan;409944.1;1.0000;1.0000
14800916;Majorna, Klippan;14804162;Lundby, Eriksberg, Västra;0.0;0.0000;0.0000
14800916;Majorna, Klippan;14801034;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14800916;Majorna, Klippan;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800921;Majorna, Sandarne;14801021;Majorna-Linné, Sandarne;1414424.6;1.0000;1.0000
14800921;Majorna, Sandarne;14805032;Västra Göteborg, Nya Varvet;0.0;0.0000;0.0000
14800921;Majorna, Sandarne;14807051;Västra Hisingen, Amhult-Arendal;0.0;0.0000;0.0000
14800931;Majorna, Slottsskogsgatan m fl;14801036;Majorna-Linné, Slottsskogsgatan m fl;156090.1;0.6312;1.0000
14800931;Majorna, Slottsskogsgatan m fl;14801034;Majorna-Linné, Majorna;91217.4;0.3688;0.1877
14800931;Majorna, Slottsskogsgatan m fl;14804162;Lundby, Eriksberg, Västra;0.0;0.0000;0.0000
14800931;Majorna, Slottsskogsgatan m fl;14801035;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14800932;Majorna, Majorna;14801034;Majorna-Linné, Majorna;394854.7;1.0000;0.8123
14800932;Majorna, Majorna;14801033;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14800932;Majorna, Majorna;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800932;Majorna, Majorna;14804161;Lundby, Eriksberg Sjöporten;0.0;0.0000;0.0000
14800932;Majorna, Majorna;14804163;Lundby, Eriksberg, Östra;0.0;0.0000;0.0000
14800932;Majorna, Majorna;14804162;Lundby, Eriksberg, Västra;0.0;0.0000;0.0000
14800932;Majorna, Majorna;14804171;Lundby, Lindholmen;0.0;0.0000;0.0000
14800933;Majorna, Hängmattan;14801033;Majorna-Linné, Hängmattan;81727.0;1.0000;0.7104
14800933;Majorna, Hängmattan;14801035;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14800933;Majorna, Hängmattan;14801034;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14800934;Majorna, Gråberget;14801032;Majorna-Linné, Gråberget;204979.3;1.0000;1.0000
14800934;Majorna, Gråberget;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800934;Majorna, Gråberget;14801034;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14800934;Majorna, Gråberget;14801035;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14800934;Majorna, Gråberget;14801033;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14800935;Majorna, Marieberg;14801035;Majorna-Linné, Marieberg;134947.7;0.8020;1.0000
14800935;Majorna, Marieberg;14801033;Majorna-Linné, Hängmattan;33313.9;0.1980;0.2896
14800935;Majorna, Marieberg;14801034;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14800935;Majorna, Marieberg;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800936;Majorna, Godhem;14801031;Majorna-Linné, Godhem;98338.9;1.0000;1.0000
14800936;Majorna, Godhem;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800936;Majorna, Godhem;14801035;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14800936;Majorna, Godhem;14801036;Majorna-Linné, Slottsskogsgatan m fl;0.0;0.0000;0.0000
14800941;Majorna, Söderlingska ängen;14801044;Majorna-Linné, Söderlingska ängen;137687.3;1.0000;1.0000
14800941;Majorna, Söderlingska ängen;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14800942;Majorna, Karl Johans torg;14801043;Majorna-Linné, Karl Johans torg;124806.9;1.0000;1.0000
14800942;Majorna, Karl Johans torg;14801035;Majorna-Linné, Marieberg;0.0;0.0000;0.0000
14800942;Majorna, Karl Johans torg;14801033;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14800943;Majorna, Djurgårdsgatan m fl;14801041;Majorna-Linné, Djurgårdsgatan m fl;96022.3;1.0000;1.0000
14800943;Majorna, Djurgårdsgatan m fl;14801033;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14800944;Majorna, Gatenhielmska;14801042;Majorna-Linné, Gatenhielmska;181894.0;1.0000;1.0000
14800944;Majorna, Gatenhielmska;14801034;Majorna-Linné, Majorna;0.0;0.0000;0.0000
14800944;Majorna, Gatenhielmska;14801033;Majorna-Linné, Hängmattan;0.0;0.0000;0.0000
14800944;Majorna, Gatenhielmska;14804171;Lundby, Lindholmen;0.0;0.0000;0.0000
14800944;Majorna, Gatenhielmska;14804172;Lundby, Lundbyvassen;0.0;0.0000;0.0000
14801011;Högsbo, Södra Kaverös;14805093;Askim-Frölunda-Högsbo, Kaverös, S;212114.1;0.7800;1.0000
14801011;Högsbo, Södra Kaverös;14805091;Askim-Frölunda-Högsbo, Kavås;59830.7;0.2200;0.3871
14801011;Högsbo, Södra Kaverös;14805092;Askim-Frölunda-Högsbo, Kaverös, N;0.0;0.0000;0.0000
14801012;Högsbo, Norra Kaverös;14805092;Askim-Frölunda-Högsbo, Kaverös, N;146413.3;0.6072;1.0000
14801012;Högsbo, Norra Kaverös;14805091;Askim-Frölunda-Högsbo, Kavås;94711.8;0.3928;0.6129
14801012;Högsbo, Norra Kaverös;14805093;Askim-Frölunda-Högsbo, Kaverös, S;0.0;0.0000;0.0000
14801021;Högsbo, Östra Flatås;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;2872891.1;1.0000;1.0000
14801021;Högsbo, Östra Flatås;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;0.0;0.0000;0.0000
14801021;Högsbo, Östra Flatås;14805235;Askim-Frölunda-Högsbo, Sisjön, Norra;0.0;0.0000;0.0000
14801021;Högsbo, Östra Flatås;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801021;Högsbo, Östra Flatås;14805101;Askim-Frölunda-Högsbo, Flatås, V;0.0;0.0000;0.0000
14801021;Högsbo, Östra Flatås;14805132;Askim-Frölunda-Högsbo, Tofta;0.0;0.0000;0.0000
14801021;Högsbo, Östra Flatås;14805181;Västra Göteborg, Korsåsen;0.0;0.0000;0.0000
14801022;Högsbo, Västra Flatås;14805101;Askim-Frölunda-Högsbo, Flatås, V;419918.7;1.0000;1.0000
14801022;Högsbo, Västra Flatås;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;0.0;0.0000;0.0000
14801022;Högsbo, Västra Flatås;14805091;Askim-Frölunda-Högsbo, Kavås;0.0;0.0000;0.0000
14801022;Högsbo, Västra Flatås;14805093;Askim-Frölunda-Högsbo, Kaverös, S;0.0;0.0000;0.0000
14801031;Högsbo, Södra Högsbohöjd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;254886.7;1.0000;1.0000
14801031;Högsbo, Södra Högsbohöjd;14805092;Askim-Frölunda-Högsbo, Kaverös, N;0.0;0.0000;0.0000
14801032;Högsbo, Norra Högsbohöjd;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;173254.5;1.0000;1.0000
14801041;Högsbo, Högsbo;14805121;Askim-Frölunda-Högsbo, Högsbo;222308.9;1.0000;1.0000
14801041;Högsbo, Högsbo;14805091;Askim-Frölunda-Högsbo, Kavås;0.0;0.0000;0.0000
14801041;Högsbo, Högsbo;14805092;Askim-Frölunda-Högsbo, Kaverös, N;0.0;0.0000;0.0000
14801042;Högsbo, Västra Högsbotorp;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;224735.4;1.0000;1.0000
14801042;Högsbo, Västra Högsbotorp;14805092;Askim-Frölunda-Högsbo, Kaverös, N;0.0;0.0000;0.0000
14801043;Högsbo, Marklandsgatan m fl;14805124;Askim-Frölunda-Högsbo, Marklandsg.;250645.3;1.0000;1.0000
14801043;Högsbo, Marklandsgatan m fl;14801061;Majorna-Linné, Änggården;0.0;0.0000;0.0000
14801044;Högsbo, Östra Högsbotorp;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;151576.4;1.0000;1.0000
