ar;lokalid;lokal;datum;antal
2018;8555;Vrångö skola, Vrångöhuset;2018-08-24;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-25;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-26;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-27;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-28;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-29;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-30;0
2018;8555;Vrångö skola, Vrångöhuset;2018-08-31;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-01;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-02;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-03;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-04;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-05;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-06;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-07;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-08;0
2018;8555;Vrångö skola, Vrångöhuset;2018-09-09;0
2018;8555;Vrångö skola, Vrångöhuset;totalt;0
2018;8991;Östra Sjukhuset;2018-08-22;63
2018;8991;Östra Sjukhuset;2018-08-23;127
2018;8991;Östra Sjukhuset;2018-08-24;79
2018;8991;Östra Sjukhuset;2018-08-25;50
2018;8991;Östra Sjukhuset;2018-08-26;0
2018;8991;Östra Sjukhuset;2018-08-27;92
2018;8991;Östra Sjukhuset;2018-08-28;129
2018;8991;Östra Sjukhuset;2018-08-29;128
2018;8991;Östra Sjukhuset;2018-08-30;130
2018;8991;Östra Sjukhuset;2018-08-31;130
2018;8991;Östra Sjukhuset;2018-09-01;74
2018;8991;Östra Sjukhuset;2018-09-02;0
2018;8991;Östra Sjukhuset;2018-09-03;223
2018;8991;Östra Sjukhuset;2018-09-04;220
2018;8991;Östra Sjukhuset;2018-09-05;277
2018;8991;Östra Sjukhuset;2018-09-06;299
2018;8991;Östra Sjukhuset;2018-09-07;334
2018;8991;Östra Sjukhuset;2018-09-08;215
2018;8991;Östra Sjukhuset;2018-09-09;0
2018;8991;Östra Sjukhuset;totalt;2570
2018;8997;Sahlgrenska sjukhuset;2018-08-22;77
2018;8997;Sahlgrenska sjukhuset;2018-08-23;104
2018;8997;Sahlgrenska sjukhuset;2018-08-24;129
2018;8997;Sahlgrenska sjukhuset;2018-08-25;0
2018;8997;Sahlgrenska sjukhuset;2018-08-26;0
2018;8997;Sahlgrenska sjukhuset;2018-08-27;147
2018;8997;Sahlgrenska sjukhuset;2018-08-28;170
2018;8997;Sahlgrenska sjukhuset;2018-08-29;164
2018;8997;Sahlgrenska sjukhuset;2018-08-30;190
2018;8997;Sahlgrenska sjukhuset;2018-08-31;167
2018;8997;Sahlgrenska sjukhuset;2018-09-01;31
2018;8997;Sahlgrenska sjukhuset;2018-09-02;0
2018;8997;Sahlgrenska sjukhuset;2018-09-03;285
2018;8997;Sahlgrenska sjukhuset;2018-09-04;342
2018;8997;Sahlgrenska sjukhuset;2018-09-05;385
2018;8997;Sahlgrenska sjukhuset;2018-09-06;461
2018;8997;Sahlgrenska sjukhuset;2018-09-07;529
2018;8997;Sahlgrenska sjukhuset;2018-09-08;225
2018;8997;Sahlgrenska sjukhuset;2018-09-09;0
2018;8997;Sahlgrenska sjukhuset;totalt;3406
2018;10262;Lundby bibliotek;2018-08-22;268
2018;10262;Lundby bibliotek;2018-08-23;325
2018;10262;Lundby bibliotek;2018-08-24;210
2018;10262;Lundby bibliotek;2018-08-25;245
2018;10262;Lundby bibliotek;2018-08-26;0
2018;10262;Lundby bibliotek;2018-08-27;320
2018;10262;Lundby bibliotek;2018-08-28;373
2018;10262;Lundby bibliotek;2018-08-29;375
2018;10262;Lundby bibliotek;2018-08-30;328
2018;10262;Lundby bibliotek;2018-08-31;279
2018;10262;Lundby bibliotek;2018-09-01;394
2018;10262;Lundby bibliotek;2018-09-02;0
2018;10262;Lundby bibliotek;2018-09-03;623
2018;10262;Lundby bibliotek;2018-09-04;721
2018;10262;Lundby bibliotek;2018-09-05;818
2018;10262;Lundby bibliotek;2018-09-06;1066
2018;10262;Lundby bibliotek;2018-09-07;966
2018;10262;Lundby bibliotek;2018-09-08;686
2018;10262;Lundby bibliotek;2018-09-09;0
2018;10262;Lundby bibliotek;totalt;7997
2018;10351;Toftaåsens äldrecenter;2018-08-22;27
2018;10351;Toftaåsens äldrecenter;2018-08-23;0
2018;10351;Toftaåsens äldrecenter;2018-08-24;0
2018;10351;Toftaåsens äldrecenter;2018-08-25;0
2018;10351;Toftaåsens äldrecenter;2018-08-26;0
2018;10351;Toftaåsens äldrecenter;2018-08-27;0
2018;10351;Toftaåsens äldrecenter;2018-08-28;0
2018;10351;Toftaåsens äldrecenter;2018-08-29;0
2018;10351;Toftaåsens äldrecenter;2018-08-30;0
2018;10351;Toftaåsens äldrecenter;2018-08-31;0
2018;10351;Toftaåsens äldrecenter;2018-09-01;0
2018;10351;Toftaåsens äldrecenter;2018-09-02;0
2018;10351;Toftaåsens äldrecenter;2018-09-03;0
2018;10351;Toftaåsens äldrecenter;2018-09-04;0
2018;10351;Toftaåsens äldrecenter;2018-09-05;0
2018;10351;Toftaåsens äldrecenter;2018-09-06;0
2018;10351;Toftaåsens äldrecenter;2018-09-07;0
2018;10351;Toftaåsens äldrecenter;2018-09-08;0
2018;10351;Toftaåsens äldrecenter;2018-09-09;0
2018;10351;Toftaåsens äldrecenter;totalt;27
2018;12482;Kulturhuset Kåken;2018-08-22;309
2018;12482;Kulturhuset Kåken;2018-08-23;318
2018;12482;Kulturhuset Kåken;2018-08-24;194
2018;12482;Kulturhuset Kåken;2018-08-25;180
2018;12482;Kulturhuset Kåken;2018-08-26;267
2018;12482;Kulturhuset Kåken;2018-08-27;324
2018;12482;Kulturhuset Kåken;2018-08-28;315
2018;12482;Kulturhuset Kåken;2018-08-29;446
2018;12482;Kulturhuset Kåken;2018-08-30;323
2018;12482;Kulturhuset Kåken;2018-08-31;308
2018;12482;Kulturhuset Kåken;2018-09-01;321
2018;12482;Kulturhuset Kåken;2018-09-02;504
2018;12482;Kulturhuset Kåken;2018-09-03;587
2018;12482;Kulturhuset Kåken;2018-09-04;754
2018;12482;Kulturhuset Kåken;2018-09-05;897
2018;12482;Kulturhuset Kåken;2018-09-06;1032
2018;12482;Kulturhuset Kåken;2018-09-07;1160
2018;12482;Kulturhuset Kåken;2018-09-08;901
2018;12482;Kulturhuset Kåken;2018-09-09;0
2018;12482;Kulturhuset Kåken;totalt;9140
2018;13354;Geråshus Äldreboende;2018-08-22;0
2018;13354;Geråshus Äldreboende;2018-08-23;0
2018;13354;Geråshus Äldreboende;2018-08-24;0
2018;13354;Geråshus Äldreboende;2018-08-25;0
2018;13354;Geråshus Äldreboende;2018-08-26;0
2018;13354;Geråshus Äldreboende;2018-08-27;0
2018;13354;Geråshus Äldreboende;2018-08-28;0
2018;13354;Geråshus Äldreboende;2018-08-29;0
2018;13354;Geråshus Äldreboende;2018-08-30;0
2018;13354;Geråshus Äldreboende;2018-08-31;0
2018;13354;Geråshus Äldreboende;2018-09-01;0
2018;13354;Geråshus Äldreboende;2018-09-02;0
2018;13354;Geråshus Äldreboende;2018-09-03;38
2018;13354;Geråshus Äldreboende;2018-09-04;0
2018;13354;Geråshus Äldreboende;2018-09-05;0
2018;13354;Geråshus Äldreboende;2018-09-06;0
2018;13354;Geråshus Äldreboende;2018-09-07;0
2018;13354;Geråshus Äldreboende;2018-09-08;0
2018;13354;Geråshus Äldreboende;2018-09-09;0
2018;13354;Geråshus Äldreboende;totalt;38
2018;14231;Bagaregårdens äldreboende;2018-08-22;0
2018;14231;Bagaregårdens äldreboende;2018-08-23;32
2018;14231;Bagaregårdens äldreboende;2018-08-24;0
2018;14231;Bagaregårdens äldreboende;2018-08-25;0
2018;14231;Bagaregårdens äldreboende;2018-08-26;0
2018;14231;Bagaregårdens äldreboende;2018-08-27;0
2018;14231;Bagaregårdens äldreboende;2018-08-28;0
2018;14231;Bagaregårdens äldreboende;2018-08-29;0
2018;14231;Bagaregårdens äldreboende;2018-08-30;0
2018;14231;Bagaregårdens äldreboende;2018-08-31;0
2018;14231;Bagaregårdens äldreboende;2018-09-01;0
2018;14231;Bagaregårdens äldreboende;2018-09-02;0
2018;14231;Bagaregårdens äldreboende;2018-09-03;0
2018;14231;Bagaregårdens äldreboende;2018-09-04;0
2018;14231;Bagaregårdens äldreboende;2018-09-05;0
2018;14231;Bagaregårdens äldreboende;2018-09-06;0
2018;14231;Bagaregårdens äldreboende;2018-09-07;0
2018;14231;Bagaregårdens äldreboende;2018-09-08;0
2018;14231;Bagaregårdens äldreboende;2018-09-09;0
2018;14231;Bagaregårdens äldreboende;totalt;32
2018;14903;Nordstan;2018-08-22;793
2018;14903;Nordstan;2018-08-23;667
2018;14903;Nordstan;2018-08-24;772
2018;14903;Nordstan;2018-08-25;723
2018;14903;Nordstan;2018-08-26;730
2018;14903;Nordstan;2018-08-27;984
2018;14903;Nordstan;2018-08-28;1050
2018;14903;Nordstan;2018-08-29;1129
2018;14903;Nordstan;2018-08-30;1159
2018;14903;Nordstan;2018-08-31;1289
2018;14903;Nordstan;2018-09-01;1181
2018;14903;Nordstan;2018-09-02;1447
2018;14903;Nordstan;2018-09-03;1819
2018;14903;Nordstan;2018-09-04;2093
2018;14903;Nordstan;2018-09-05;2477
2018;14903;Nordstan;2018-09-06;2788
2018;14903;Nordstan;2018-09-07;2912
2018;14903;Nordstan;2018-09-08;2643
2018;14903;Nordstan;2018-09-09;2346
2018;14903;Nordstan;totalt;29002
2018;15016;Sockenvägen 28 äldreboende;2018-08-22;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-23;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-24;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-25;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-26;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-27;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-28;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-29;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-30;0
2018;15016;Sockenvägen 28 äldreboende;2018-08-31;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-01;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-02;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-03;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-04;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-05;20
2018;15016;Sockenvägen 28 äldreboende;2018-09-06;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-07;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-08;0
2018;15016;Sockenvägen 28 äldreboende;2018-09-09;0
2018;15016;Sockenvägen 28 äldreboende;totalt;20
2018;15017;Byalagsgatan 3 äldreboende;2018-08-22;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-23;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-24;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-25;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-26;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-27;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-28;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-29;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-30;0
2018;15017;Byalagsgatan 3 äldreboende;2018-08-31;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-01;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-02;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-03;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-04;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-05;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-06;40
2018;15017;Byalagsgatan 3 äldreboende;2018-09-07;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-08;0
2018;15017;Byalagsgatan 3 äldreboende;2018-09-09;0
2018;15017;Byalagsgatan 3 äldreboende;totalt;40
2018;15018;Sehlstedtsgatan äldreboende;2018-08-22;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-23;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-24;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-25;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-26;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-27;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-28;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-29;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-30;0
2018;15018;Sehlstedtsgatan äldreboende;2018-08-31;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-01;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-02;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-03;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-04;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-05;38
2018;15018;Sehlstedtsgatan äldreboende;2018-09-06;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-07;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-08;0
2018;15018;Sehlstedtsgatan äldreboende;2018-09-09;0
2018;15018;Sehlstedtsgatan äldreboende;totalt;38
2018;15623;Kaggeleds äldreboende;2018-08-22;14
2018;15623;Kaggeleds äldreboende;2018-08-23;0
2018;15623;Kaggeleds äldreboende;2018-08-24;0
2018;15623;Kaggeleds äldreboende;2018-08-25;0
2018;15623;Kaggeleds äldreboende;2018-08-26;0
2018;15623;Kaggeleds äldreboende;2018-08-27;0
2018;15623;Kaggeleds äldreboende;2018-08-28;0
2018;15623;Kaggeleds äldreboende;2018-08-29;0
2018;15623;Kaggeleds äldreboende;2018-08-30;0
2018;15623;Kaggeleds äldreboende;2018-08-31;0
2018;15623;Kaggeleds äldreboende;2018-09-01;0
2018;15623;Kaggeleds äldreboende;2018-09-02;0
2018;15623;Kaggeleds äldreboende;2018-09-03;0
2018;15623;Kaggeleds äldreboende;2018-09-04;0
2018;15623;Kaggeleds äldreboende;2018-09-05;0
2018;15623;Kaggeleds äldreboende;2018-09-06;0
2018;15623;Kaggeleds äldreboende;2018-09-07;0
2018;15623;Kaggeleds äldreboende;2018-09-08;0
2018;15623;Kaggeleds äldreboende;2018-09-09;0
2018;15623;Kaggeleds äldreboende;totalt;14
2018;15626;Stiftelsen Otium;2018-08-22;0
2018;15626;Stiftelsen Otium;2018-08-23;31
2018;15626;Stiftelsen Otium;2018-08-24;0
2018;15626;Stiftelsen Otium;2018-08-25;0
2018;15626;Stiftelsen Otium;2018-08-26;0
2018;15626;Stiftelsen Otium;2018-08-27;0
2018;15626;Stiftelsen Otium;2018-08-28;0
2018;15626;Stiftelsen Otium;2018-08-29;0
2018;15626;Stiftelsen Otium;2018-08-30;0
2018;15626;Stiftelsen Otium;2018-08-31;0
2018;15626;Stiftelsen Otium;2018-09-01;0
2018;15626;Stiftelsen Otium;2018-09-02;0
2018;15626;Stiftelsen Otium;2018-09-03;0
2018;15626;Stiftelsen Otium;2018-09-04;0
2018;15626;Stiftelsen Otium;2018-09-05;0
2018;15626;Stiftelsen Otium;2018-09-06;0
2018;15626;Stiftelsen Otium;2018-09-07;0
2018;15626;Stiftelsen Otium;2018-09-08;0
2018;15626;Stiftelsen Otium;2018-09-09;0
2018;15626;Stiftelsen Otium;totalt;31
2018;15627;Götaholms äldreboende;2018-08-22;0
2018;15627;Götaholms äldreboende;2018-08-23;0
2018;15627;Götaholms äldreboende;2018-08-24;16
2018;15627;Götaholms äldreboende;2018-08-25;0
2018;15627;Götaholms äldreboende;2018-08-26;0
2018;15627;Götaholms äldreboende;2018-08-27;0
2018;15627;Götaholms äldreboende;2018-08-28;0
2018;15627;Götaholms äldreboende;2018-08-29;0
2018;15627;Götaholms äldreboende;2018-08-30;0
2018;15627;Götaholms äldreboende;2018-08-31;0
2018;15627;Götaholms äldreboende;2018-09-01;0
2018;15627;Götaholms äldreboende;2018-09-02;0
2018;15627;Götaholms äldreboende;2018-09-03;0
2018;15627;Götaholms äldreboende;2018-09-04;0
2018;15627;Götaholms äldreboende;2018-09-05;0
2018;15627;Götaholms äldreboende;2018-09-06;0
2018;15627;Götaholms äldreboende;2018-09-07;0
2018;15627;Götaholms äldreboende;2018-09-08;0
2018;15627;Götaholms äldreboende;2018-09-09;0
2018;15627;Götaholms äldreboende;totalt;16
2018;15628;Fjällbo park äldreboende;2018-08-22;0
2018;15628;Fjällbo park äldreboende;2018-08-23;0
2018;15628;Fjällbo park äldreboende;2018-08-24;7
2018;15628;Fjällbo park äldreboende;2018-08-25;0
2018;15628;Fjällbo park äldreboende;2018-08-26;0
2018;15628;Fjällbo park äldreboende;2018-08-27;0
2018;15628;Fjällbo park äldreboende;2018-08-28;0
2018;15628;Fjällbo park äldreboende;2018-08-29;0
2018;15628;Fjällbo park äldreboende;2018-08-30;0
2018;15628;Fjällbo park äldreboende;2018-08-31;0
2018;15628;Fjällbo park äldreboende;2018-09-01;0
2018;15628;Fjällbo park äldreboende;2018-09-02;0
2018;15628;Fjällbo park äldreboende;2018-09-03;0
2018;15628;Fjällbo park äldreboende;2018-09-04;0
2018;15628;Fjällbo park äldreboende;2018-09-05;0
2018;15628;Fjällbo park äldreboende;2018-09-06;0
2018;15628;Fjällbo park äldreboende;2018-09-07;0
2018;15628;Fjällbo park äldreboende;2018-09-08;0
2018;15628;Fjällbo park äldreboende;2018-09-09;0
2018;15628;Fjällbo park äldreboende;totalt;7
2018;15633;Solängens äldreboende;2018-08-22;0
2018;15633;Solängens äldreboende;2018-08-23;0
2018;15633;Solängens äldreboende;2018-08-24;0
2018;15633;Solängens äldreboende;2018-08-25;0
2018;15633;Solängens äldreboende;2018-08-26;0
2018;15633;Solängens äldreboende;2018-08-27;14
2018;15633;Solängens äldreboende;2018-08-28;0
2018;15633;Solängens äldreboende;2018-08-29;0
2018;15633;Solängens äldreboende;2018-08-30;0
2018;15633;Solängens äldreboende;2018-08-31;0
2018;15633;Solängens äldreboende;2018-09-01;0
2018;15633;Solängens äldreboende;2018-09-02;0
2018;15633;Solängens äldreboende;2018-09-03;0
2018;15633;Solängens äldreboende;2018-09-04;0
2018;15633;Solängens äldreboende;2018-09-05;0
2018;15633;Solängens äldreboende;2018-09-06;0
2018;15633;Solängens äldreboende;2018-09-07;0
2018;15633;Solängens äldreboende;2018-09-08;0
2018;15633;Solängens äldreboende;2018-09-09;0
2018;15633;Solängens äldreboende;totalt;14
2018;15636;Solängsvägen 57 äldreboende;2018-08-22;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-23;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-24;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-25;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-26;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-27;32
2018;15636;Solängsvägen 57 äldreboende;2018-08-28;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-29;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-30;0
2018;15636;Solängsvägen 57 äldreboende;2018-08-31;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-01;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-02;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-03;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-04;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-05;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-06;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-07;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-08;0
2018;15636;Solängsvägen 57 äldreboende;2018-09-09;0
2018;15636;Solängsvägen 57 äldreboende;totalt;32
2018;15638;Annedals äldreboende;2018-08-22;0
2018;15638;Annedals äldreboende;2018-08-23;0
2018;15638;Annedals äldreboende;2018-08-24;0
2018;15638;Annedals äldreboende;2018-08-25;0
2018;15638;Annedals äldreboende;2018-08-26;0
2018;15638;Annedals äldreboende;2018-08-27;0
2018;15638;Annedals äldreboende;2018-08-28;0
2018;15638;Annedals äldreboende;2018-08-29;0
2018;15638;Annedals äldreboende;2018-08-30;34
2018;15638;Annedals äldreboende;2018-08-31;0
2018;15638;Annedals äldreboende;2018-09-01;0
2018;15638;Annedals äldreboende;2018-09-02;0
2018;15638;Annedals äldreboende;2018-09-03;0
2018;15638;Annedals äldreboende;2018-09-04;0
2018;15638;Annedals äldreboende;2018-09-05;0
2018;15638;Annedals äldreboende;2018-09-06;0
2018;15638;Annedals äldreboende;2018-09-07;0
2018;15638;Annedals äldreboende;2018-09-08;0
2018;15638;Annedals äldreboende;2018-09-09;0
2018;15638;Annedals äldreboende;totalt;34
2018;15639;Bjöla äldreboende;2018-08-22;0
2018;15639;Bjöla äldreboende;2018-08-23;0
2018;15639;Bjöla äldreboende;2018-08-24;0
2018;15639;Bjöla äldreboende;2018-08-25;0
2018;15639;Bjöla äldreboende;2018-08-26;0
2018;15639;Bjöla äldreboende;2018-08-27;0
2018;15639;Bjöla äldreboende;2018-08-28;0
2018;15639;Bjöla äldreboende;2018-08-29;0
2018;15639;Bjöla äldreboende;2018-08-30;0
2018;15639;Bjöla äldreboende;2018-08-31;22
2018;15639;Bjöla äldreboende;2018-09-01;0
2018;15639;Bjöla äldreboende;2018-09-02;0
2018;15639;Bjöla äldreboende;2018-09-03;0
2018;15639;Bjöla äldreboende;2018-09-04;0
2018;15639;Bjöla äldreboende;2018-09-05;0
2018;15639;Bjöla äldreboende;2018-09-06;0
2018;15639;Bjöla äldreboende;2018-09-07;0
2018;15639;Bjöla äldreboende;2018-09-08;0
2018;15639;Bjöla äldreboende;2018-09-09;0
2018;15639;Bjöla äldreboende;totalt;22
2018;15641;Sekelbo äldreboende;2018-08-22;0
2018;15641;Sekelbo äldreboende;2018-08-23;0
2018;15641;Sekelbo äldreboende;2018-08-24;0
2018;15641;Sekelbo äldreboende;2018-08-25;0
2018;15641;Sekelbo äldreboende;2018-08-26;0
2018;15641;Sekelbo äldreboende;2018-08-27;0
2018;15641;Sekelbo äldreboende;2018-08-28;0
2018;15641;Sekelbo äldreboende;2018-08-29;0
2018;15641;Sekelbo äldreboende;2018-08-30;0
2018;15641;Sekelbo äldreboende;2018-08-31;0
2018;15641;Sekelbo äldreboende;2018-09-01;0
2018;15641;Sekelbo äldreboende;2018-09-02;0
2018;15641;Sekelbo äldreboende;2018-09-03;16
2018;15641;Sekelbo äldreboende;2018-09-04;0
2018;15641;Sekelbo äldreboende;2018-09-05;0
2018;15641;Sekelbo äldreboende;2018-09-06;0
2018;15641;Sekelbo äldreboende;2018-09-07;0
2018;15641;Sekelbo äldreboende;2018-09-08;0
2018;15641;Sekelbo äldreboende;2018-09-09;0
2018;15641;Sekelbo äldreboende;totalt;16
2018;15827;Hammarhus äldreboende;2018-08-22;0
2018;15827;Hammarhus äldreboende;2018-08-23;0
2018;15827;Hammarhus äldreboende;2018-08-24;0
2018;15827;Hammarhus äldreboende;2018-08-25;0
2018;15827;Hammarhus äldreboende;2018-08-26;0
2018;15827;Hammarhus äldreboende;2018-08-27;6
2018;15827;Hammarhus äldreboende;2018-08-28;0
2018;15827;Hammarhus äldreboende;2018-08-29;0
2018;15827;Hammarhus äldreboende;2018-08-30;0
2018;15827;Hammarhus äldreboende;2018-08-31;0
2018;15827;Hammarhus äldreboende;2018-09-01;0
2018;15827;Hammarhus äldreboende;2018-09-02;0
2018;15827;Hammarhus äldreboende;2018-09-03;0
2018;15827;Hammarhus äldreboende;2018-09-04;0
2018;15827;Hammarhus äldreboende;2018-09-05;0
2018;15827;Hammarhus äldreboende;2018-09-06;0
2018;15827;Hammarhus äldreboende;2018-09-07;0
2018;15827;Hammarhus äldreboende;2018-09-08;0
2018;15827;Hammarhus äldreboende;2018-09-09;0
2018;15827;Hammarhus äldreboende;totalt;6
2018;15828;Ekparkens äldreboende;2018-08-22;0
2018;15828;Ekparkens äldreboende;2018-08-23;0
2018;15828;Ekparkens äldreboende;2018-08-24;0
2018;15828;Ekparkens äldreboende;2018-08-25;0
2018;15828;Ekparkens äldreboende;2018-08-26;0
2018;15828;Ekparkens äldreboende;2018-08-27;0
2018;15828;Ekparkens äldreboende;2018-08-28;6
2018;15828;Ekparkens äldreboende;2018-08-29;0
2018;15828;Ekparkens äldreboende;2018-08-30;0
2018;15828;Ekparkens äldreboende;2018-08-31;0
2018;15828;Ekparkens äldreboende;2018-09-01;0
2018;15828;Ekparkens äldreboende;2018-09-02;0
2018;15828;Ekparkens äldreboende;2018-09-03;0
2018;15828;Ekparkens äldreboende;2018-09-04;0
2018;15828;Ekparkens äldreboende;2018-09-05;0
2018;15828;Ekparkens äldreboende;2018-09-06;0
2018;15828;Ekparkens äldreboende;2018-09-07;0
2018;15828;Ekparkens äldreboende;2018-09-08;0
2018;15828;Ekparkens äldreboende;2018-09-09;0
2018;15828;Ekparkens äldreboende;totalt;6
2018;15890;Trulsegårdens bibliotek;2018-08-22;0
2018;15890;Trulsegårdens bibliotek;2018-08-23;0
2018;15890;Trulsegårdens bibliotek;2018-08-24;0
2018;15890;Trulsegårdens bibliotek;2018-08-25;0
2018;15890;Trulsegårdens bibliotek;2018-08-26;0
2018;15890;Trulsegårdens bibliotek;2018-08-27;0
2018;15890;Trulsegårdens bibliotek;2018-08-28;0
2018;15890;Trulsegårdens bibliotek;2018-08-29;0
2018;15890;Trulsegårdens bibliotek;2018-08-30;0
2018;15890;Trulsegårdens bibliotek;2018-08-31;0
2018;15890;Trulsegårdens bibliotek;2018-09-01;0
2018;15890;Trulsegårdens bibliotek;2018-09-02;0
2018;15890;Trulsegårdens bibliotek;2018-09-03;186
2018;15890;Trulsegårdens bibliotek;2018-09-04;34
2018;15890;Trulsegårdens bibliotek;2018-09-05;95
2018;15890;Trulsegårdens bibliotek;2018-09-06;122
2018;15890;Trulsegårdens bibliotek;2018-09-07;32
2018;15890;Trulsegårdens bibliotek;2018-09-08;0
2018;15890;Trulsegårdens bibliotek;2018-09-09;0
2018;15890;Trulsegårdens bibliotek;totalt;469
2018;15902;Vårvindens fritidsgård;2018-08-22;0
2018;15902;Vårvindens fritidsgård;2018-08-23;0
2018;15902;Vårvindens fritidsgård;2018-08-24;0
2018;15902;Vårvindens fritidsgård;2018-08-25;0
2018;15902;Vårvindens fritidsgård;2018-08-26;0
2018;15902;Vårvindens fritidsgård;2018-08-27;14
2018;15902;Vårvindens fritidsgård;2018-08-28;21
2018;15902;Vårvindens fritidsgård;2018-08-29;29
2018;15902;Vårvindens fritidsgård;2018-08-30;25
2018;15902;Vårvindens fritidsgård;2018-08-31;28
2018;15902;Vårvindens fritidsgård;2018-09-01;0
2018;15902;Vårvindens fritidsgård;2018-09-02;0
2018;15902;Vårvindens fritidsgård;2018-09-03;0
2018;15902;Vårvindens fritidsgård;2018-09-04;0
2018;15902;Vårvindens fritidsgård;2018-09-05;0
2018;15902;Vårvindens fritidsgård;2018-09-06;0
2018;15902;Vårvindens fritidsgård;2018-09-07;0
2018;15902;Vårvindens fritidsgård;2018-09-08;0
2018;15902;Vårvindens fritidsgård;2018-09-09;0
2018;15902;Vårvindens fritidsgård;totalt;117
2018;15903;Familjecentral Lövgärdet;2018-08-22;0
2018;15903;Familjecentral Lövgärdet;2018-08-23;0
2018;15903;Familjecentral Lövgärdet;2018-08-24;0
2018;15903;Familjecentral Lövgärdet;2018-08-25;0
2018;15903;Familjecentral Lövgärdet;2018-08-26;0
2018;15903;Familjecentral Lövgärdet;2018-08-27;12
2018;15903;Familjecentral Lövgärdet;2018-08-28;12
