ar;val;kod;namn;parti_kalla;parti;roster;andel
2014;rf;14801013;Majorna-Linné, Mariaplan;VägV;VÄGV;14;1.29
2014;rf;14801013;Majorna-Linné, Mariaplan;ÖVR;ÖVR;9;0.83
2014;rf;14801014;Majorna-Linné, Silverkällan;M;M;85;7.11
2014;rf;14801014;Majorna-Linné, Silverkällan;C;C;17;1.42
2014;rf;14801014;Majorna-Linné, Silverkällan;FP;L;42;3.51
2014;rf;14801014;Majorna-Linné, Silverkällan;KD;KD;24;2.01
2014;rf;14801014;Majorna-Linné, Silverkällan;S;S;227;18.98
2014;rf;14801014;Majorna-Linné, Silverkällan;V;V;424;35.45
2014;rf;14801014;Majorna-Linné, Silverkällan;MP;MP;262;21.91
2014;rf;14801014;Majorna-Linné, Silverkällan;SD;SD;55;4.60
2014;rf;14801014;Majorna-Linné, Silverkällan;FI;FI;21;1.76
2014;rf;14801014;Majorna-Linné, Silverkällan;1209;1209;0;
2014;rf;14801014;Majorna-Linné, Silverkällan;1242;1242;0;
2014;rf;14801014;Majorna-Linné, Silverkällan;KrVP;KRVP;0;
2014;rf;14801014;Majorna-Linné, Silverkällan;PP;PP;3;0.25
2014;rf;14801014;Majorna-Linné, Silverkällan;RS;RS;1;0.08
2014;rf;14801014;Majorna-Linné, Silverkällan;SPVG;SPVG;8;0.67
2014;rf;14801014;Majorna-Linné, Silverkällan;SVP;SVP;1;0.08
2014;rf;14801014;Majorna-Linné, Silverkällan;VägV;VÄGV;19;1.59
2014;rf;14801014;Majorna-Linné, Silverkällan;ÖVR;ÖVR;7;0.59
2014;rf;14801015;Majorna-Linné, Skytteskogen;M;M;216;15.17
2014;rf;14801015;Majorna-Linné, Skytteskogen;C;C;54;3.79
2014;rf;14801015;Majorna-Linné, Skytteskogen;FP;L;133;9.34
2014;rf;14801015;Majorna-Linné, Skytteskogen;KD;KD;71;4.99
2014;rf;14801015;Majorna-Linné, Skytteskogen;S;S;188;13.20
2014;rf;14801015;Majorna-Linné, Skytteskogen;V;V;315;22.12
2014;rf;14801015;Majorna-Linné, Skytteskogen;MP;MP;338;23.74
2014;rf;14801015;Majorna-Linné, Skytteskogen;SD;SD;57;4.00
2014;rf;14801015;Majorna-Linné, Skytteskogen;FI;FI;14;0.98
2014;rf;14801015;Majorna-Linné, Skytteskogen;1209;1209;0;
2014;rf;14801015;Majorna-Linné, Skytteskogen;1242;1242;0;
2014;rf;14801015;Majorna-Linné, Skytteskogen;KrVP;KRVP;0;
2014;rf;14801015;Majorna-Linné, Skytteskogen;PP;PP;5;0.35
2014;rf;14801015;Majorna-Linné, Skytteskogen;RS;RS;0;
2014;rf;14801015;Majorna-Linné, Skytteskogen;SPVG;SPVG;2;0.14
2014;rf;14801015;Majorna-Linné, Skytteskogen;SVP;SVP;0;
2014;rf;14801015;Majorna-Linné, Skytteskogen;VägV;VÄGV;28;1.97
2014;rf;14801015;Majorna-Linné, Skytteskogen;ÖVR;ÖVR;3;0.21
2014;rf;14801016;Majorna-Linné, Svalebo;M;M;129;12.71
2014;rf;14801016;Majorna-Linné, Svalebo;C;C;23;2.27
2014;rf;14801016;Majorna-Linné, Svalebo;FP;L;105;10.34
2014;rf;14801016;Majorna-Linné, Svalebo;KD;KD;33;3.25
2014;rf;14801016;Majorna-Linné, Svalebo;S;S;171;16.85
2014;rf;14801016;Majorna-Linné, Svalebo;V;V;245;24.14
2014;rf;14801016;Majorna-Linné, Svalebo;MP;MP;185;18.23
2014;rf;14801016;Majorna-Linné, Svalebo;SD;SD;65;6.40
2014;rf;14801016;Majorna-Linné, Svalebo;FI;FI;18;1.77
2014;rf;14801016;Majorna-Linné, Svalebo;1209;1209;0;
2014;rf;14801016;Majorna-Linné, Svalebo;1242;1242;0;
2014;rf;14801016;Majorna-Linné, Svalebo;KrVP;KRVP;0;
2014;rf;14801016;Majorna-Linné, Svalebo;PP;PP;11;1.08
2014;rf;14801016;Majorna-Linné, Svalebo;RS;RS;1;0.10
2014;rf;14801016;Majorna-Linné, Svalebo;SPVG;SPVG;1;0.10
2014;rf;14801016;Majorna-Linné, Svalebo;SVP;SVP;0;
2014;rf;14801016;Majorna-Linné, Svalebo;VägV;VÄGV;16;1.58
2014;rf;14801016;Majorna-Linné, Svalebo;ÖVR;ÖVR;12;1.18
2014;rf;14801021;Majorna-Linné, Sandarne;M;M;148;11.35
2014;rf;14801021;Majorna-Linné, Sandarne;C;C;22;1.69
2014;rf;14801021;Majorna-Linné, Sandarne;FP;L;62;4.75
2014;rf;14801021;Majorna-Linné, Sandarne;KD;KD;37;2.84
2014;rf;14801021;Majorna-Linné, Sandarne;S;S;227;17.41
2014;rf;14801021;Majorna-Linné, Sandarne;V;V;394;30.21
2014;rf;14801021;Majorna-Linné, Sandarne;MP;MP;240;18.40
2014;rf;14801021;Majorna-Linné, Sandarne;SD;SD;112;8.59
2014;rf;14801021;Majorna-Linné, Sandarne;FI;FI;14;1.07
2014;rf;14801021;Majorna-Linné, Sandarne;1209;1209;0;
2014;rf;14801021;Majorna-Linné, Sandarne;1242;1242;0;
2014;rf;14801021;Majorna-Linné, Sandarne;KrVP;KRVP;1;0.08
2014;rf;14801021;Majorna-Linné, Sandarne;PP;PP;10;0.77
2014;rf;14801021;Majorna-Linné, Sandarne;RS;RS;2;0.15
2014;rf;14801021;Majorna-Linné, Sandarne;SPVG;SPVG;3;0.23
2014;rf;14801021;Majorna-Linné, Sandarne;SVP;SVP;3;0.23
2014;rf;14801021;Majorna-Linné, Sandarne;VägV;VÄGV;20;1.53
2014;rf;14801021;Majorna-Linné, Sandarne;ÖVR;ÖVR;9;0.69
2014;rf;14801031;Majorna-Linné, Godhem;M;M;116;11.74
2014;rf;14801031;Majorna-Linné, Godhem;C;C;22;2.23
2014;rf;14801031;Majorna-Linné, Godhem;FP;L;63;6.38
2014;rf;14801031;Majorna-Linné, Godhem;KD;KD;38;3.85
2014;rf;14801031;Majorna-Linné, Godhem;S;S;165;16.70
2014;rf;14801031;Majorna-Linné, Godhem;V;V;290;29.35
2014;rf;14801031;Majorna-Linné, Godhem;MP;MP;205;20.75
2014;rf;14801031;Majorna-Linné, Godhem;SD;SD;43;4.35
2014;rf;14801031;Majorna-Linné, Godhem;FI;FI;8;0.81
2014;rf;14801031;Majorna-Linné, Godhem;1209;1209;1;0.10
2014;rf;14801031;Majorna-Linné, Godhem;1242;1242;0;
2014;rf;14801031;Majorna-Linné, Godhem;KrVP;KRVP;0;
2014;rf;14801031;Majorna-Linné, Godhem;PP;PP;10;1.01
2014;rf;14801031;Majorna-Linné, Godhem;RS;RS;2;0.20
2014;rf;14801031;Majorna-Linné, Godhem;SPVG;SPVG;0;
2014;rf;14801031;Majorna-Linné, Godhem;SVP;SVP;1;0.10
2014;rf;14801031;Majorna-Linné, Godhem;VägV;VÄGV;14;1.42
2014;rf;14801031;Majorna-Linné, Godhem;ÖVR;ÖVR;10;1.01
2014;rf;14801032;Majorna-Linné, Gråberget;M;M;221;16.99
2014;rf;14801032;Majorna-Linné, Gråberget;C;C;36;2.77
2014;rf;14801032;Majorna-Linné, Gråberget;FP;L;118;9.07
2014;rf;14801032;Majorna-Linné, Gråberget;KD;KD;44;3.38
2014;rf;14801032;Majorna-Linné, Gråberget;S;S;234;17.99
2014;rf;14801032;Majorna-Linné, Gråberget;V;V;286;21.98
2014;rf;14801032;Majorna-Linné, Gråberget;MP;MP;220;16.91
2014;rf;14801032;Majorna-Linné, Gråberget;SD;SD;82;6.30
2014;rf;14801032;Majorna-Linné, Gråberget;FI;FI;7;0.54
2014;rf;14801032;Majorna-Linné, Gråberget;1209;1209;0;
2014;rf;14801032;Majorna-Linné, Gråberget;1242;1242;0;
2014;rf;14801032;Majorna-Linné, Gråberget;KrVP;KRVP;2;0.15
2014;rf;14801032;Majorna-Linné, Gråberget;PP;PP;7;0.54
2014;rf;14801032;Majorna-Linné, Gråberget;RS;RS;0;
2014;rf;14801032;Majorna-Linné, Gråberget;SPVG;SPVG;3;0.23
2014;rf;14801032;Majorna-Linné, Gråberget;SVP;SVP;0;
2014;rf;14801032;Majorna-Linné, Gråberget;VägV;VÄGV;34;2.61
2014;rf;14801032;Majorna-Linné, Gråberget;ÖVR;ÖVR;7;0.54
2014;rf;14801033;Majorna-Linné, Hängmattan;M;M;160;12.94
2014;rf;14801033;Majorna-Linné, Hängmattan;C;C;30;2.43
