ar;val;kod;namn;kon;medborgarskap;aldersgrupp;antal
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Svenska medborgare;18-29 förstagångsväljare;70
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;47
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Svenska medborgare;18-29 ej förstagångsväljare;55
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;50
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Svenska medborgare;30-49;259
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Svenska medborgare;30-49;275
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Ej svenska medborgare;30-49;0
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Svenska medborgare;50-64;232
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Svenska medborgare;50-64;240
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Ej svenska medborgare;50-64;0
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Svenska medborgare;65-;209
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Svenska medborgare;65-;174
2014;rd;14804135;Norra Hisingen, Åketorp;Män;Ej svenska medborgare;65-;0
2014;rd;14804135;Norra Hisingen, Åketorp;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Svenska medborgare;18-29 förstagångsväljare;35
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;44
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Svenska medborgare;18-29 ej förstagångsväljare;94
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;103
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Svenska medborgare;30-49;264
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Svenska medborgare;30-49;246
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Svenska medborgare;50-64;174
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Svenska medborgare;50-64;135
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Svenska medborgare;65-;108
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Svenska medborgare;65-;102
2014;rd;14804141;Lundby, Bräcke, Norra;Män;Ej svenska medborgare;65-;0
2014;rd;14804141;Lundby, Bräcke, Norra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Svenska medborgare;18-29 förstagångsväljare;35
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;46
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Svenska medborgare;18-29 ej förstagångsväljare;103
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;96
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Svenska medborgare;30-49;237
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Svenska medborgare;30-49;215
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Svenska medborgare;50-64;117
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Svenska medborgare;50-64;114
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Svenska medborgare;65-;94
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Svenska medborgare;65-;76
2014;rd;14804142;Lundby, Bräcke, Södra;Män;Ej svenska medborgare;65-;0
2014;rd;14804142;Lundby, Bräcke, Södra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804143;Lundby, Kyrkbyn;Män;Svenska medborgare;18-29 förstagångsväljare;23
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;19
2014;rd;14804143;Lundby, Kyrkbyn;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804143;Lundby, Kyrkbyn;Män;Svenska medborgare;18-29 ej förstagångsväljare;126
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;148
2014;rd;14804143;Lundby, Kyrkbyn;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804143;Lundby, Kyrkbyn;Män;Svenska medborgare;30-49;250
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Svenska medborgare;30-49;188
2014;rd;14804143;Lundby, Kyrkbyn;Män;Ej svenska medborgare;30-49;0
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804143;Lundby, Kyrkbyn;Män;Svenska medborgare;50-64;130
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Svenska medborgare;50-64;126
2014;rd;14804143;Lundby, Kyrkbyn;Män;Ej svenska medborgare;50-64;0
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804143;Lundby, Kyrkbyn;Män;Svenska medborgare;65-;113
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Svenska medborgare;65-;214
2014;rd;14804143;Lundby, Kyrkbyn;Män;Ej svenska medborgare;65-;0
2014;rd;14804143;Lundby, Kyrkbyn;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804144;Lundby, Lundby, Norra;Män;Svenska medborgare;18-29 förstagångsväljare;19
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;25
2014;rd;14804144;Lundby, Lundby, Norra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804144;Lundby, Lundby, Norra;Män;Svenska medborgare;18-29 ej förstagångsväljare;139
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;151
2014;rd;14804144;Lundby, Lundby, Norra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804144;Lundby, Lundby, Norra;Män;Svenska medborgare;30-49;187
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Svenska medborgare;30-49;166
2014;rd;14804144;Lundby, Lundby, Norra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804144;Lundby, Lundby, Norra;Män;Svenska medborgare;50-64;100
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Svenska medborgare;50-64;95
2014;rd;14804144;Lundby, Lundby, Norra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804144;Lundby, Lundby, Norra;Män;Svenska medborgare;65-;115
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Svenska medborgare;65-;161
2014;rd;14804144;Lundby, Lundby, Norra;Män;Ej svenska medborgare;65-;0
2014;rd;14804144;Lundby, Lundby, Norra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804145;Lundby, Lundby, Södra;Män;Svenska medborgare;18-29 förstagångsväljare;25
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;21
2014;rd;14804145;Lundby, Lundby, Södra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804145;Lundby, Lundby, Södra;Män;Svenska medborgare;18-29 ej förstagångsväljare;131
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;159
2014;rd;14804145;Lundby, Lundby, Södra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804145;Lundby, Lundby, Södra;Män;Svenska medborgare;30-49;230
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Svenska medborgare;30-49;178
2014;rd;14804145;Lundby, Lundby, Södra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804145;Lundby, Lundby, Södra;Män;Svenska medborgare;50-64;100
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Svenska medborgare;50-64;90
2014;rd;14804145;Lundby, Lundby, Södra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804145;Lundby, Lundby, Södra;Män;Svenska medborgare;65-;73
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Svenska medborgare;65-;55
2014;rd;14804145;Lundby, Lundby, Södra;Män;Ej svenska medborgare;65-;0
2014;rd;14804145;Lundby, Lundby, Södra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Svenska medborgare;18-29 förstagångsväljare;17
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;18
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Svenska medborgare;18-29 ej förstagångsväljare;122
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;135
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Svenska medborgare;30-49;252
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Svenska medborgare;30-49;192
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Svenska medborgare;50-64;118
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Svenska medborgare;50-64;116
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Svenska medborgare;65-;94
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Svenska medborgare;65-;160
2014;rd;14804151;Lundby, Brämaregården, Norra;Män;Ej svenska medborgare;65-;0
2014;rd;14804151;Lundby, Brämaregården, Norra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Svenska medborgare;18-29 förstagångsväljare;26
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;28
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Svenska medborgare;18-29 ej förstagångsväljare;243
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;269
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Svenska medborgare;30-49;287
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Svenska medborgare;30-49;207
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Svenska medborgare;50-64;107
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Svenska medborgare;50-64;82
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Svenska medborgare;65-;47
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Svenska medborgare;65-;40
2014;rd;14804152;Lundby, Brämaregården, Östra;Män;Ej svenska medborgare;65-;0
2014;rd;14804152;Lundby, Brämaregården, Östra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Svenska medborgare;18-29 förstagångsväljare;37
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;37
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Svenska medborgare;18-29 ej förstagångsväljare;176
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;181
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Svenska medborgare;30-49;224
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Svenska medborgare;30-49;209
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Ej svenska medborgare;30-49;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Svenska medborgare;50-64;119
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Svenska medborgare;50-64;131
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Ej svenska medborgare;50-64;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Svenska medborgare;65-;140
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Svenska medborgare;65-;158
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Män;Ej svenska medborgare;65-;0
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Svenska medborgare;18-29 förstagångsväljare;20
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;27
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Svenska medborgare;18-29 ej förstagångsväljare;222
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;215
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Svenska medborgare;30-49;262
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Svenska medborgare;30-49;189
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Ej svenska medborgare;30-49;0
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Svenska medborgare;50-64;113
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Svenska medborgare;50-64;102
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Ej svenska medborgare;50-64;0
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Svenska medborgare;65-;53
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Svenska medborgare;65-;38
2014;rd;14804154;Lundby, Porslinsfabriken;Män;Ej svenska medborgare;65-;0
2014;rd;14804154;Lundby, Porslinsfabriken;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Svenska medborgare;18-29 förstagångsväljare;25
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;24
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Svenska medborgare;18-29 ej förstagångsväljare;93
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;106
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Svenska medborgare;30-49;168
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Svenska medborgare;30-49;149
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Svenska medborgare;50-64;110
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Svenska medborgare;50-64;133
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Svenska medborgare;65-;155
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Svenska medborgare;65-;243
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Män;Ej svenska medborgare;65-;0
2014;rd;14804155;Lundby, Rambergsstaden, Norra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Svenska medborgare;18-29 förstagångsväljare;14
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;32
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Svenska medborgare;18-29 ej förstagångsväljare;235
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;215
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Svenska medborgare;30-49;314
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Svenska medborgare;30-49;167
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Svenska medborgare;50-64;112
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Svenska medborgare;50-64;62
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Ej svenska medborgare;50-64;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Svenska medborgare;65-;56
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Svenska medborgare;65-;18
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Män;Ej svenska medborgare;65-;0
2014;rd;14804156;Lundby, Rambergsstaden, Västra;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Svenska medborgare;18-29 förstagångsväljare;14
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;23
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Svenska medborgare;18-29 ej förstagångsväljare;114
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;120
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Svenska medborgare;30-49;244
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Svenska medborgare;30-49;204
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Ej svenska medborgare;30-49;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Svenska medborgare;50-64;152
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Svenska medborgare;50-64;164
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Ej svenska medborgare;50-64;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Svenska medborgare;65-;181
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Svenska medborgare;65-;214
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Män;Ej svenska medborgare;65-;0
2014;rd;14804161;Lundby, Eriksberg Sjöporten;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Svenska medborgare;18-29 förstagångsväljare;21
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;19
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Svenska medborgare;18-29 ej förstagångsväljare;85
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;82
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Svenska medborgare;30-49;191
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Svenska medborgare;30-49;163
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Ej svenska medborgare;30-49;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14804162;Lundby, Eriksberg, Västra;Män;Svenska medborgare;50-64;159
2014;rd;14804162;Lundby, Eriksberg, Västra;Kvinnor;Svenska medborgare;50-64;179
