ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2018;rf;14801153;Centrum, Vasastaden, Norra;Göteborgs kommun;1034;11;1;12;1046;1289;81.15;slutresultat_1480L.xml
2018;rf;14801154;Centrum, Vasastaden, Södra;Göteborgs kommun;1057;8;1;9;1066;1228;86.81;slutresultat_1480L.xml
2018;rf;14801155;Centrum, Vasastaden, Östra;Göteborgs kommun;1016;9;1;10;1026;1226;83.69;slutresultat_1480L.xml
2018;rf;14801161;Centrum, Inom Vallgraven;Göteborgs kommun;1120;12;1;13;1133;1377;82.28;slutresultat_1480L.xml
2018;rf;14801162;Centrum, Nordstan;Göteborgs kommun;956;5;2;7;963;1246;77.29;slutresultat_1480L.xml
2018;rf;14801163;Centrum, Otterhällan;Göteborgs kommun;871;11;1;12;883;1043;84.66;slutresultat_1480L.xml
2018;rf;14801171;Centrum, Friggagatan m fl;Göteborgs kommun;954;11;0;11;965;1176;82.06;slutresultat_1480L.xml
2018;rf;14801172;Centrum, Gårda, Norra;Göteborgs kommun;941;7;0;7;948;1120;84.64;slutresultat_1480L.xml
2018;rf;14801173;Centrum, Odinsgatan m fl;Göteborgs kommun;957;15;1;16;973;1171;83.09;slutresultat_1480L.xml
2018;rf;14801174;Centrum, Stampen;Göteborgs kommun;1179;16;3;19;1198;1414;84.72;slutresultat_1480L.xml
2018;rf;14801175;Centrum, Svingeln;Göteborgs kommun;972;12;1;13;985;1199;82.15;slutresultat_1480L.xml
2018;rf;14801181;Centrum, Bohusgatan m fl;Göteborgs kommun;678;14;1;15;693;789;87.83;slutresultat_1480L.xml
2018;rf;14801182;Centrum, Gårda, Södra;Göteborgs kommun;810;9;0;9;819;1017;80.53;slutresultat_1480L.xml
2018;rf;14801183;Centrum, Heden;Göteborgs kommun;1070;10;5;15;1085;1264;85.84;slutresultat_1480L.xml
2018;rf;14801184;Centrum, Hedås;Göteborgs kommun;1192;11;2;13;1205;1432;84.15;slutresultat_1480L.xml
2018;rf;14801185;Centrum, Sten Sturegatan m fl;Göteborgs kommun;751;8;3;11;762;950;80.21;slutresultat_1480L.xml
2018;rf;14802011;Örgryte-Härlanda, Gubbero;Göteborgs kommun;1014;11;2;13;1027;1284;79.98;slutresultat_1480L.xml
2018;rf;14802012;Örgryte-Härlanda, Olskroken;Göteborgs kommun;1076;9;0;9;1085;1375;78.91;slutresultat_1480L.xml
2018;rf;14802013;Örgryte-Härlanda, Redberget;Göteborgs kommun;996;18;1;19;1015;1192;85.15;slutresultat_1480L.xml
2018;rf;14802014;Örgryte-Härlanda, Redbergsplatsen;Göteborgs kommun;978;9;0;9;987;1199;82.32;slutresultat_1480L.xml
2018;rf;14802021;Örgryte-Härlanda, Bagaregården;Göteborgs kommun;1037;6;2;8;1045;1205;86.72;slutresultat_1480L.xml
2018;rf;14802022;Örgryte-Härlanda, Ånäs;Göteborgs kommun;1170;10;0;10;1180;1364;86.51;slutresultat_1480L.xml
2018;rf;14802031;Örgryte-Härlanda, Strömmensberg, V;Göteborgs kommun;1106;13;3;16;1122;1333;84.17;slutresultat_1480L.xml
2018;rf;14802032;Örgryte-Härlanda, Strömmensberg, Ö;Göteborgs kommun;1193;13;2;15;1208;1439;83.95;slutresultat_1480L.xml
2018;rf;14802041;Örgryte-Härlanda, Kallebäck, Norra;Göteborgs kommun;790;10;1;11;801;1028;77.92;slutresultat_1480L.xml
2018;rf;14802042;Örgryte-Härlanda, Kallebäck, Västra;Göteborgs kommun;675;3;0;3;678;962;70.48;slutresultat_1480L.xml
2018;rf;14802043;Örgryte-Härlanda, Kallebäck, Östra;Göteborgs kommun;895;11;1;12;907;1138;79.70;slutresultat_1480L.xml
2018;rf;14802051;Örgryte-Härlanda, Jakobsdal;Göteborgs kommun;1198;10;0;10;1208;1374;87.92;slutresultat_1480L.xml
2018;rf;14802052;Örgryte-Härlanda, Skår, Norra;Göteborgs kommun;972;4;2;6;978;1095;89.32;slutresultat_1480L.xml
2018;rf;14802053;Örgryte-Härlanda, Skår, Södra;Göteborgs kommun;1121;5;1;6;1127;1239;90.96;slutresultat_1480L.xml
